"adm_03","rowcacode3","year","peak_ndvi","mean_ndvi","standardDeviation_ndvi","baselineMean_ndvi","baselineSD_ndvi","zscore_ndvi"
"Korgom","NER004009004",2015,0.3282,0.157544459833795,0.0591334944313774,0.337937931034483,0.115493974529883,-0.0843154898263818
"Hawandawaki","NER004009002",2015,0.3513,0.168183933518006,0.0674383411144005,0.350934482758621,0.0502284728292492,0.00727709246948154
"Ourafane","NER004009006",2015,0.268323958333333,0.139366605556229,0.0444298142368656,0.281190555093125,0.0458101680684826,-0.280867704754047
"Tabalak","NER005001004",2015,0.2552,0.135104570637119,0.0385011834218713,0.324041379310345,0.0988210992408626,-0.69662632615079
"Akoubounou","NER005001002",2015,0.2608,0.132834302314982,0.0380870339695671,0.33768451765479,0.127211690265608,-0.604382486344307
"Abalak","NER005001001",2015,0.198864172018989,0.121805062956982,0.0288802853348516,0.256999159199146,0.0576777874925776,-1.00792678962656
"Azeye","NER005001003",2015,0.341333333333333,0.143211487555053,0.0498373331567084,0.337514926135609,0.0653744669269415,0.0584082345480694
"Tamaya","NER005001005",2015,0.231,0.123242594898792,0.0320605747783166,0.230473531013726,0.0515593843696136,0.0102109246010284
"Bagaroua","NER005002001",2015,0.224333333333333,0.112624406223622,0.0338805352916591,0.250426813524331,0.0729506461301523,-0.357686759133627
"Alléla","NER005003001",2015,0.2761,0.128273454981796,0.0466349062296237,0.309966935431532,0.050672763290423,-0.668345936404311
"Birni N'Konni","NER005003003",2015,0.327,0.146281855955679,0.0571111351678197,0.324372413793103,0.0446005597062231,0.0589137496077194
"Bazaga","NER005003002",2015,0.3404,0.15141675900277,0.0659881401614469,0.369179310344828,0.0525249082362042,-0.54791738455605
"Tsernaoua","NER005003004",2015,0.415,0.160647368421053,0.0760638474499475,0.370293103448276,0.0836546511858404,0.534422126181686
"Allakaye","NER005004001",2015,0.4329,0.141365096952909,0.074278379167337,0.329879310344828,0.0748437676540288,1.37647653083679
"Déoulé","NER005004004",2015,0.3104,0.138777700831025,0.0531833678834028,0.303506896551724,0.0594174573374964,0.116011417471509
"Bouza","NER005004003",2015,0.3248,0.143252077562327,0.0571725099283308,0.299793103448276,0.0496372263170818,0.503793189248337
"Tama","NER005004007",2015,0.4003,0.145359695290859,0.0716811918626591,0.330834482758621,0.070962672661971,0.978902212044305
"Tabotaki","NER005004006",2015,0.3186,0.152018005540166,0.0570285253419528,0.311451724137931,0.0485103863745373,0.147355574677942
"Babankatami","NER005004002",2015,0.3531,0.158194182825485,0.0590468137672684,0.32658275862069,0.0497272494209701,0.533253732874434
"Karofane","NER005004005",2015,0.306,0.149398476454294,0.0500329874977513,0.318889655172414,0.114836313149343,-0.112243721684542
"Illéla","NER005005002",2015,0.2654,0.130782491684353,0.0466879302147886,0.287466601939429,0.0612428578121047,-0.360313067151928
"Badaguichiri","NER005005001",2015,0.3764,0.135318559556787,0.0650748429299972,0.314810344827586,0.06265237052195,0.983037906775389
"Tajaé","NER005005003",2015,0.3602,0.141993628808864,0.0643547307970582,0.338244827586207,0.0868922756151337,0.252671163902275
"Keita","NER005006003",2015,0.2533,0.122707202216066,0.0437253359454167,0.269637931034483,0.0475050178837766,-0.34392011122813
"Tamaské","NER005006004",2015,0.3084,0.129096260387812,0.0539023913984941,0.302703448275862,0.0633940369140202,0.089859425293644
"Ibohamane","NER005006002",2015,0.2644,0.117751347815294,0.0448536871448769,0.290732666864356,0.0751986951524442,-0.350174518467026
"Garhanga","NER005006001",2015,0.3252,0.128539058171745,0.0555662938469741,0.297679310344828,0.0681931363288457,0.40356978923011
"Galma Koudawatché","NER005007003",2015,0.3708,0.150054155124654,0.0663720984669703,0.311893103448276,0.0437091763088263,1.34770090691068
"Sabon Guida","NER005007006",2015,0.3429,0.15577756232687,0.0620648009980708,0.316165517241379,0.0446816938854483,0.598331899125415
"Bangui","NER005007002",2015,0.3364,0.151312326869806,0.0605401831120232,0.36451724137931,0.123070006410305,-0.228465425487749
"Madaoua","NER005007004",2015,0.2934,0.144539335180055,0.0532325788258063,0.298272413793103,0.0412615515994502,-0.118086053583317
"Ourno","NER005007005",2015,0.3008,0.1479211612907,0.0505517484040696,0.295361419204591,0.0436459335217562,0.124606815723117
"Azarori","NER005007001",2015,0.3363,0.142381855955679,0.0583613512156164,0.297868965517241,0.0455218244632512,0.844233176853076
"Malbaza","NER005008002",2015,0.3918,0.149706232686981,0.0698354617511057,0.348375862068966,0.0508428296333234,0.854085782483149
"Doguerawa","NER005008001",2015,0.3903,0.149231301939058,0.0703670783243937,0.308679310344828,0.0501858288144482,1.62636926764621
"Tebaram","NER005009006",2015,0.2071,0.11369426124215,0.0322729939100685,0.240710358448912,0.083886165080489,-0.400666288853023
"Bambeye","NER005009002",2015,0.209292401628223,0.119678323577635,0.0361487195013243,0.245871672480427,0.0498237519569814,-0.73417334936533
"Takanamat","NER005009005",2015,0.2056,0.111702248170283,0.0342673002498525,0.223443332903005,0.0685280065119991,-0.260380154205716
"Affala","NER005009001",2015,0.223723766816144,0.107891523285728,0.0394557442152807,0.256848529697103,0.0740779002711693,-0.447161201379935
"Kalfou","NER005009004",2015,0.2424,0.124145026231618,0.042837153205129,0.274418639023328,0.0534914682524057,-0.598574689934558
"Barmou","NER005009003",2015,0.2186,0.126258725761773,0.0396731302511834,0.289837931034483,0.059976491905419,-1.18776421846784
"Tassara","NER005010001",2015,0.148144590163934,0.111052238040694,0.0248265228083814,0.200515007655771,0.120093515710663,-0.436080309431619
"Kao","NER005011001",2015,0.2189,0.113583787899123,0.0363802261363863,0.255958179509584,0.0592974075638499,-0.624954463138722
"Tchintabaraden","NER005011002",2015,0.2164,0.12463464916193,0.0332844321833283,0.243161494727417,0.0844238214302233,-0.316989852793326
"Tillia","NER005012001",2015,0.226769672131148,0.122508127701895,0.0339692711822559,0.255011213244035,0.143274717586131,-0.197114617210178
"Tahoua I","NER005013001",2015,0.2304,0.12690027700831,0.0399878867065564,0.272996551724138,0.093394353923712,-0.456093435358334
"Tahoua II","NER005013002",2015,0.2272,0.12197243767313,0.0389787950990609,0.291644827586207,0.122644409301871,-0.525460784988457
"Abala","NER006001001",2015,0.216163607085346,0.115639288275118,0.0347897191423897,0.23781750145872,0.106902181706212,-0.202558021059691
"Sanam","NER006001002",2015,0.206889795918367,0.114620435522963,0.0333765128844601,0.250629194679557,0.103223082368492,-0.423736607719647
"Inatès","NER006002002",2015,0.228061788617886,0.108949426196873,0.0374197979806091,0.216120495877514,0.046814520175716,0.255076687650568
"Ayerou","NER006002001",2015,0.245794047619048,0.115374042401424,0.0410586450609461,0.21243507589815,0.0319120913122167,1.04533956720433
"Tagazar","NER006003001",2015,0.272280748663102,0.14181993478392,0.0501014892487462,0.290635390895119,0.0391794782088379,-0.468475923394923
"Banibangou","NER006004001",2015,0.18786,0.10666895153453,0.0307076447439951,0.207182052970777,0.0345021391846982,-0.560024781864729
"Bankilaré","NER006005001",2015,0.340512324324324,0.150160584250016,0.0608411049460379,0.281494549712458,0.0546999685460674,1.0789361709077
"Filingué","NER006006001",2015,0.236065048543689,0.11728723027487,0.0391723759711262,0.259241118441807,0.123132761765362,-0.188220174434822
"Imanan","NER006006002",2015,0.2564,0.127411187845304,0.0421111021342573,0.261696551724138,0.0339653024923821,-0.155940072234772
"Tondikandia","NER006006004",2015,0.28145,0.130267592437633,0.0442294643469672,0.270875777866495,0.0328416026901109,0.321976434380574
"Kourfeye Centre","NER006006003",2015,0.27815,0.125666097080154,0.0434497513154617,0.268608184536461,0.0438328073684309,0.217686615035553
"Gothèye","NER006007002",2015,0.2719,0.132576112669991,0.050469850630397,0.301086307817068,0.0388439459280951,-0.751373402462659
"Dargol","NER006007001",2015,0.314402073050346,0.144482770804491,0.0571662019300257,0.295781580269147,0.0338158696900529,0.550643616499284
"Karma","NER006008004",2015,0.2701,0.131984789985775,0.0487059589798865,0.277053146806283,0.0432538398810793,-0.160752128028404
"Namaro","NER006008010",2015,0.252,0.131096685082873,0.0483288193651019,0.290534482758621,0.0323541372477205,-1.19102179927037
"Kirtachi","NER006008005",2015,0.3535,0.154882458563536,0.0672815017221979,0.421003448275862,0.0485828856018147,-1.38944913295435
"Bitinkodji","NER006008001",2015,0.2589,0.13529046961326,0.0504794640129674,0.312441379310345,0.0400270044313067,-1.33763143335473
"Youri","NER006008011",2015,0.2926,0.140686740331492,0.0527490025992692,0.329227586206897,0.0378446816092879,-0.967839724087078
"Kollo","NER006008006",2015,0.27055,0.135690883977901,0.0504493122080322,0.311462068965517,0.0331519382518159,-1.23407773792159
"Kouré","NER006008007",2015,0.2891,0.144258287292818,0.0559140515775553,0.315189655172414,0.0349749639520654,-0.745952310577666
"N'Dounga","NER006008009",2015,0.2784,0.135423480662983,0.0518181785665676,0.315113793103448,0.0786906044679229,-0.466558788710463
"Liboré","NER006008008",2015,0.2412,0.129462430939227,0.0479949220842655,0.287055172413793,0.0429013784844038,-1.06885079299872
"Hamdallaye","NER006008003",2015,0.2683,0.137749724366571,0.0511864548142372,0.300756403386201,0.0373008718233512,-0.870124525236498
"Diantchandou","NER006008002",2015,0.2944,0.149650828729282,0.0558483424452503,0.32308275862069,0.0375213659986406,-0.764438017041514
"Simiri","NER006009003",2015,0.25237537826685,0.129588181307569,0.0481267000036216,0.261783465119467,0.0314998490534871,-0.298670855109252
"Ouallam","NER006009002",2015,0.244623032069971,0.123097575003057,0.0452220422222553,0.226259644931433,0.0253391371141833,0.724704517592247
"Dingazi","NER006009001",2015,0.210925,0.113208811795989,0.0372073486659306,0.2503857733669,0.142647591858666,-0.276631191965703
"Tondikiwindi","NER006009004",2015,0.196866666666667,0.108223161939067,0.0344321601680162,0.213923056978058,0.0636118910950622,-0.268132105770948
"Ouro Guéladjo","NER006010001",2015,0.3045,0.149385082872928,0.0591320321685841,0.388,0.0390019779718194,-2.14091705965098
"Tamou","NER006010003",2015,0.455868421052632,0.173310895640853,0.0834704696150476,0.52801026981071,0.0415884057498153,-1.7346625208974
"Say","NER006010002",2015,0.2947,0.144625138121547,0.0542329427654982,0.35671724137931,0.0379132098065109,-1.63576868579088
"Gorouol","NER006011002",2015,0.2913,0.131156695137199,0.0479145780762483,0.2525580165494,0.0431043027089912,0.898796199352935
"Kokorou","NER006011003",2015,0.321994327990136,0.151409700870063,0.0614060814810542,0.306034379737278,0.0495099973644119,0.322358091344393
"Téra","NER006011005",2015,0.3476,0.141305610306367,0.0592322854684576,0.27472677893694,0.0359885659438213,2.02489927430885
"Méhana","NER006011004",2015,0.3063,0.153602762430939,0.0592959051628284,0.316006896551724,0.0770612554634043,-0.125963384496556
"Diagourou","NER006011001",2015,0.3105,0.137765996138471,0.054392285654363,0.287460686187212,0.0358007684171365,0.643542438652247
"Dessa","NER006012003",2015,0.303,0.14088591160221,0.0583092120114769,0.278644827586207,0.0967234296708437,0.251802200321839
"Sinder","NER006012006",2015,0.3137,0.143564364640884,0.060271474726123,0.294458620689655,0.0736844212903019,0.261132257991654
"Sakoïra","NER006012005",2015,0.2233,0.117424309392265,0.0427509584567144,0.244762068965517,0.0770510332451028,-0.278543558231665
"Bibiyergou","NER006012002",2015,0.2922,0.13729226519337,0.053761354745828,0.303889655172414,0.0801187482287011,-0.145904116462795
"Tillabéri","NER006012007",2015,0.2677,0.120341988950276,0.0465251859462706,0.232468965517241,0.0289498964154115,1.21696582181908
"Kourteye","NER006012004",2015,0.2566,0.123309078121842,0.0464448580729087,0.254572863872891,0.0334097753505489,0.0606749403681856
"Anzourou","NER006012001",2015,0.2014,0.10777358111134,0.0369727814163367,0.226116484870893,0.0704775360747845,-0.350700184022691
"Torodi","NER006013002",2015,0.2982,0.143915969385669,0.0556732976170791,0.370743263256279,0.0417592811277179,-1.73717701304317
"Makalondi","NER006013001",2015,0.3793,0.167146086839752,0.0722810780111935,0.468242357858097,0.0461030095832189,-1.92920936533547
"Tarka","NER007001001",2015,0.278941905151267,0.132220036098493,0.0381088879966643,0.266985845352453,0.0968531521573991,0.123445231595397
"Guidimouni","NER007002003",2015,0.3129,0.150249030470914,0.049828713892936,0.324413793103448,0.0565843600560761,-0.203480132885446
"Wamé","NER007002006",2015,0.2981,0.141134903047091,0.0456267916001847,0.283105172413793,0.082754864277433,0.181195724470494
"Albarkaram","NER007002001",2015,0.3067,0.143593905817175,0.0497727906087251,0.288903448275862,0.0815499079563228,0.218228961505016
"Damagaram Takaya","NER007002002",2015,0.3266,0.146257355098904,0.0496834912612759,0.294752663860171,0.0572119766920559,0.556655056881667
"Mazamni","NER007002004",2015,0.2973,0.146187534626039,0.0482797212406173,0.315986206896552,0.0757695741995706,-0.246618871677091
"Moa","NER007002005",2015,0.3369,0.146886980609418,0.0513120515627682,0.312575862068966,0.0779860182302499,0.31190383203331
"Dungass","NER007003002",2015,0.3437,0.161576222151522,0.0558038522181452,0.341448417624521,0.0385743425620571,0.0583699481554774
"Gouchi","NER007003003",2015,0.3585,0.15829567116549,0.0566754793398151,0.333554128970588,0.0341191370080553,0.731140152329244
"Mallawa","NER007003004",2015,0.3879,0.168298337950139,0.0626169141819873,0.355389655172414,0.0404099823666981,0.804512719965402
"Dogo-Dogo","NER007003001",2015,0.3549,0.169618005540166,0.0642941891482683,0.369806896551724,0.0514064401957193,-0.289981109272871
"Gouré","NER007004004",2015,0.3583,0.154276086542564,0.0543879804905784,0.341634771464254,0.0399613632774738,0.417033533616722
"Guidiguir","NER007004005",2015,0.404166666666667,0.157560859732816,0.0638193116930237,0.355685563297291,0.0482738033892555,1.0042942541413
"Kellé","NER007004006",2015,0.328666666666667,0.139784664381654,0.0487573645565749,0.299918946080048,0.0430584352235772,0.66764434047241
"Gamou","NER007004003",2015,0.307,0.133675900277008,0.0445749088717337,0.27678275862069,0.0464284631677404,0.650834408843969
"Bouné","NER007004002",2015,0.407085714285714,0.161314650649323,0.0597431612652151,0.3542132836121,0.0377673076030657,1.39995234050843
"Alakoss","NER007004001",2015,0.3313,0.141028162353959,0.0499803820654317,0.29381741009289,0.0830712354026001,0.45121021404645
"Kantché","NER007005005",2015,0.3467,0.151256786703601,0.0566672570036058,0.330139655172414,0.114243236263771,0.144956895210416
"Daouché","NER007005002",2015,0.3622,0.160348199445983,0.0632293146089349,0.358631034482759,0.119830782783319,0.0297833781466226
"Ichirnawa","NER007005004",2015,0.3244,0.148083933518006,0.05502775831883,0.332037931034483,0.12272793201047,-0.0622346592936248
"Matamey","NER007005007",2015,0.3457,0.157984487534626,0.0586746015734755,0.340448275862069,0.0467637956779269,0.112303205114077
"Tsaouni","NER007005008",2015,0.342,0.155275069252078,0.0591459366412922,0.341534482758621,0.0478375321558149,0.00973121355556269
"Doungou","NER007005003",2015,0.3403,0.157507756232687,0.0565145885365144,0.338955172413793,0.0372786954305663,0.036074963747368
"Dan Barto","NER007005001",2015,0.341,0.15994404432133,0.0627443912875284,0.352003448275862,0.0612643247549888,-0.179606129992742
"Kourni","NER007005006",2015,0.3301,0.159175623268698,0.0604399395517007,0.345093103448276,0.0481730506391465,-0.311234253370953
"Yaouri","NER007005009",2015,0.3581,0.166170083102493,0.0629589914348465,0.349696551724138,0.0555209193699522,0.151356432336206
"Wacha","NER007006006",2015,0.3528,0.156204986149585,0.0576578478571105,0.328486206896552,0.037798769104467,0.643242985935617
"Dantchiao","NER007006002",2015,0.3519,0.165145429362881,0.0609965398599345,0.369955172413793,0.0371682236230176,-0.485769042850138
"Magaria","NER007006004",2015,0.3766,0.172181994459834,0.0676825189346881,0.379534482758621,0.0515600916813304,-0.0569138390357692
"Bandé","NER007006001",2015,0.3455,0.158116343490305,0.0530053061697445,0.345937931034483,0.0398557166879403,-0.0109879101638452
"Yékoua","NER007006007",2015,0.3703,0.165167313019391,0.0636785812214059,0.376341379310345,0.0468905223232141,-0.128840094138894
"Sassoumbroum","NER007006005",2015,0.3435,0.161449030470914,0.0624960594793487,0.352334482758621,0.0419065309934082,-0.210813984102152
"Kwaya","NER007006003",2015,0.344,0.158163434903047,0.0564628191905651,0.365475862068966,0.0587324360077876,-0.365655905471347
"Droum","NER007007002",2015,0.3216,0.147628254847645,0.0516934758886069,0.317468965517241,0.0727586475147617,0.0567772302518468
"Dogo","NER007007001",2015,0.3315,0.156096952908587,0.0536104054640774,0.330272413793103,0.038433847587694,0.0319402371593318
"Gouna","NER007007004",2015,0.3433,0.154756786703601,0.0560902102240612,0.322224137931034,0.0387150271228518,0.544384535805357
"Hamdara","NER007007005",2015,0.3485,0.152737119113573,0.0569578987450838,0.324403448275862,0.0565116516605117,0.426399707247908
"Mirriah","NER007007007",2015,0.3393,0.149487534626039,0.0571439462601493,0.317493103448276,0.0643204973496812,0.339034949203984
"Kolleram","NER007007006",2015,0.3315,0.150843767313019,0.0550325447519833,0.312589655172414,0.0546740689699787,0.345874107851197
"Gaffati","NER007007003",2015,0.349,0.156862742382271,0.0594295545018788,0.309786206896552,0.0358966445321837,1.09240831878563
"Zermou","NER007007008",2015,0.3364,0.149622299168975,0.0561959921710439,0.307386206896552,0.0438845052718572,0.661139801479194
"Garagoumsa","NER007008002",2015,0.3193,0.150872022160665,0.0565979084670445,0.319858620689655,0.126499990167254,-0.00441597417451644
"Tirmini","NER007008003",2015,0.298582106244175,0.149483829154162,0.0505315259365621,0.282817398986978,0.0484005892988181,0.325713126339602
"Dakoussa","NER007008001",2015,0.3159,0.150726731301939,0.0513649768417411,0.285144827586207,0.0477923677873278,0.643516398908109
"Olléléwa","NER007009003",2015,0.2753,0.138275749770123,0.0433733736539759,0.285178500666299,0.0999815855758404,-0.0988032007034538
"Gangara","NER007009002",2015,0.247108333333333,0.130901258098453,0.0343441994450064,0.259778937383286,0.0820114156350691,-0.154498053128773
"Falenko","NER007009001",2015,0.298,0.137180277777778,0.0459770146634158,0.30668275862069,0.116852850289112,-0.0743050648675422
"Tanout","NER007009004",2015,0.2382,0.128083981871412,0.0336229455696645,0.241279318896751,0.072427870672132,-0.042515662384862
"Tenhya","NER007009005",2015,0.231013961038961,0.119485873105266,0.0295230653959845,0.224028544138585,0.0819816166898692,0.0852071132824933
"Tesker","NER007010001",2015,0.128766666666667,0.101649973728989,0.018470168259769,0.17799944795074,0.0862315328383248,-0.570937099962954
"Zinder V","NER007011005",2015,0.3496,0.15104487534626,0.0575378298991047,0.322279310344828,0.0797314975370925,0.342658679431706
"Zinder IV","NER007011004",2015,0.3404,0.150418282548476,0.0568905943049947,0.31161724137931,0.0456355130272585,0.630709653762355
"Zinder III","NER007011003",2015,0.3659,0.157234072022161,0.06269886918425,0.329772413793103,0.0973157008935048,0.371241083146819
"Zinder II","NER007011002",2015,0.3435,0.152249584487535,0.0590402645666891,0.315286206896552,0.0985009453331647,0.286431698782376
"Zinder I","NER007011001",2015,0.3123,0.144247368421053,0.0522076526957495,0.30388275862069,0.085313493611024,0.0986624861207504
"Niamey IV","NER008001004",2015,0.2392,0.125925414364641,0.0453647619170325,0.29698275862069,0.062536052852766,-0.92399113766794
"Niamey V","NER008001005",2015,0.2619,0.132602209944751,0.0480846534865313,0.289072413793103,0.0340514830446039,-0.797980333411922
"Niamey I","NER008001001",2015,0.2378,0.127386740331492,0.0443775028587937,0.287634482758621,0.034305448087336,-1.45266963520635
"Niamey II","NER008001002",2015,0.2376,0.125251104972376,0.0448892883890138,0.289710344827586,0.0899800785286371,-0.579132022106444
"Niamey III","NER008001003",2015,0.2396,0.12319226519337,0.0447402245886152,0.289310344827586,0.0910779075643782,-0.545800251201957
"Aderbissinat","NER001001001",2016,0.131375996887765,0.0967534013678195,0.0174752671807396,0.179916532756456,0.0980730111616665,-0.494942852205027
"Gougaram","NER001002003",2016,0.132968727783748,0.0956051607094657,0.0197024717495736,0.178999120014374,0.105257570664324,-0.437311938135272
"Dannet","NER001002002",2016,0.140611260615419,0.0990481342527642,0.0239868174860191,0.201567985482758,0.158803687044285,-0.38384955665633
"Arlit","NER001002001",2016,0.1384,0.0985057692307692,0.0235857638976418,0.200172413793103,0.119874973250561,-0.515307007943916
"Djado","NER001003003",2016,0.127347549034942,0.100603497275493,0.0143201428932258,0.188731930342589,0.12274676512878,-0.500089605157787
"Dirkou","NER001003002",2016,0.119853473769496,0.0950234802983107,0.0149510267986675,0.1849024606446,0.126413587057969,-0.514572747985349
"Bilma","NER001003001",2016,0.108245493409334,0.0865592097677018,0.0119563391791951,0.162112804958545,0.0810654352770591,-0.664491732698502
"Fachi","NER001003004",2016,0.115703827361564,0.0895186193831996,0.0135060917222886,0.183478290309467,0.1634127531049,-0.414744024931739
"Timia","NER001004002",2016,0.122834618755478,0.0916591550584572,0.0174481043788414,0.173585199591037,0.0952601024106131,-0.532757991554551
"Iferouane","NER001004001",2016,0.128169124797407,0.0994461406430633,0.0150668498081139,0.173633308620236,0.112190951019564,-0.405239312169669
"Ingall","NER001005001",2016,0.141378918410193,0.101324914895817,0.0207365239388821,0.194748929781735,0.151047832889221,-0.35333185753604
"Tabelot","NER001006003",2016,0.119079761904762,0.0861320017693823,0.0186677993215455,0.168753255254964,0.0878183493028584,-0.565639114655799
"Dabaga","NER001006002",2016,0.138102623906706,0.088763624063851,0.0284257088707745,0.185964414101926,0.0785442826496146,-0.609360587182793
"Tchirozerine","NER001006004",2016,0.140279191919192,0.094870882195719,0.0259429860504014,0.206281036063464,0.128767736642259,-0.512565071541461
"Agadez","NER001006001",2016,0.1548,0.105395604395604,0.0276564407219693,0.211572413793103,0.125721744614707,-0.451571953341016
"Toumour","NER002001002",2016,0.4989,0.168375342465753,0.0894091072333784,0.406013793103448,0.106123508652277,0.87526513282652
"Bosso","NER002001001",2016,0.45,0.178317397260274,0.0785775341888262,0.370431034482759,0.0802413640366554,0.99162030048359
"Chetimari","NER002002001",2016,0.435806172224987,0.1604106800578,0.0705627745085223,0.364361265124883,0.0648137524565063,1.10231092001728
"Gueskérou","NER002002003",2016,0.4271,0.152313072393577,0.0717655914382034,0.328528406746659,0.0752592419843138,1.30976064406663
"Diffa","NER002002002",2016,0.4456,0.160327534246575,0.0724668928913882,0.369658620689655,0.0804184081504858,0.944328308118669
"Goudoumaria","NER002003001",2016,0.3161,0.145918525361688,0.0457424088541346,0.286670402802194,0.0332191815475857,0.885921802608203
"Maïné Soroa","NER002004002",2016,0.328261264822134,0.150488156374005,0.0510264196468071,0.320495120248684,0.0557367091969635,0.139336259448081
"Foulatari","NER002004001",2016,0.3043,0.141188356164384,0.043826333032443,0.294627586206897,0.0369037638087395,0.262098300954681
"N'Guelbely","NER002004003",2016,0.3212,0.143797986872036,0.0514467682365492,0.286384765857271,0.049803205217383,0.699056094698438
"N'Gourti","NER002005001",2016,0.11454122502172,0.086297347055848,0.0150282182965342,0.161815148472412,0.078493222513278,-0.602267583582716
"Kablewa","NER002006001",2016,0.27371850473613,0.129183492386109,0.0418033028717251,0.260044255936321,0.0689309682662142,0.198375986058953
"N'Guigmi","NER002006002",2016,0.4416,0.143515075661274,0.0656923518721207,0.337348096499061,0.106587803749841,0.97808473233594
"Birni N'Gaouré","NER003001001",2016,0.2919,0.144817857142857,0.0530945654077353,0.351313793103448,0.0340858236571193,-1.74306461539881
"Kankandi","NER003001005",2016,0.3351,0.152916620879121,0.0596235673619821,0.392262068965517,0.0591343833616831,-0.966646910239976
"Fabidji","NER003001002",2016,0.3007,0.147812362637363,0.0547848713902437,0.375513793103448,0.0549389903447317,-1.36176133987913
"Fakara","NER003001003",2016,0.351,0.146268681318681,0.0572052546991833,0.366537931034483,0.0374725176800384,-0.4146487078118
"Koygolo","NER003001007",2016,0.2788,0.142773076923077,0.0508138129296145,0.323337931034483,0.0466417303479643,-0.954894484021359
"Kiota","NER003001006",2016,0.2972,0.148769230769231,0.0549077262620062,0.335548275862069,0.0395212386001832,-0.970320698954288
"Harikanassou","NER003001004",2016,0.2866,0.147177747252747,0.0514221514303035,0.339572413793103,0.0403809174925106,-1.31181798439642
"N'Gonga","NER003001008",2016,0.3069,0.147595741758242,0.0519654286408613,0.340437931034483,0.0374935176663257,-0.894499452757522
"Dioundiou","NER003002001",2016,0.4113,0.174567582417582,0.0800222134702899,0.448248275862069,0.0419518313978719,-0.880730939053672
"Zabori","NER003002003",2016,0.3844,0.163953571428571,0.071715445223665,0.394062068965517,0.0493655925127809,-0.195724764430118
"Karakara","NER003002002",2016,0.3446,0.157365796703297,0.0678220219212774,0.379920689655172,0.0417794582071,-0.845408034735357
"Matankari","NER003003005",2016,0.304934031413613,0.140069721490838,0.052954304053925,0.309780673207746,0.0520192144439457,-0.0931702226944622
"Dogondoutchi","NER003003002",2016,0.3583,0.156340934065934,0.0637297168096231,0.334320689655172,0.0461635630844311,0.519442364121039
"Dan-Kassari","NER003003001",2016,0.3123,0.145772792997365,0.0552742602506543,0.314479011480865,0.0307830011910778,-0.0707861935663675
"Kiéché","NER003003004",2016,0.3161,0.15125521978022,0.0581150117181775,0.350318965517241,0.102245927629167,-0.334673138683326
"Soucoucoutane","NER003003006",2016,0.251,0.12117239010989,0.0432406653255683,0.29523275862069,0.0973008976943082,-0.454597641633857
"Dogonkiria","NER003003003",2016,0.247166666666667,0.120801276296118,0.0445666595998059,0.277624222042496,0.0470462329798867,-0.647396262073732
"Sambéra","NER003004008",2016,0.4686,0.189333516483516,0.09012888072515,0.494429310344828,0.0353176946678325,-0.73134191197233
"Gollé","NER003004004",2016,0.4038,0.177783241758242,0.078167631778004,0.452413793103448,0.053037033719966,-0.916600904947433
"Farey","NER003004002",2016,0.4097,0.179353027573991,0.0786706454931349,0.449410998640524,0.0535902178303583,-0.741012077357672
"Tessa","NER003004009",2016,0.3693,0.167784065934066,0.0706445774948661,0.406513793103448,0.0656412203036755,-0.566927198051566
"Karguibangou","NER003004006",2016,0.3423,0.15363021978022,0.0639408048296674,0.381372413793103,0.0703395128570387,-0.555483144623365
"Dosso","NER003004001",2016,0.3388,0.153372252747253,0.0634027862566306,0.377375862068966,0.0614446304475618,-0.627815022858458
"Goroubankassam","NER003004005",2016,0.3538,0.157301098901099,0.0668856649447221,0.382237931034483,0.0650645745932076,-0.437072419396892
"Mokko","NER003004007",2016,0.3233,0.155681043956044,0.0597581876360115,0.339868965517241,0.028619200640832,-0.578945782769413
"Garankédey","NER003004003",2016,0.3282,0.156315384615385,0.0607502826540864,0.350934482758621,0.0677047174757631,-0.335788754554056
"Tombokoirey I","NER003004010",2016,0.3182,0.150953571428571,0.0621672418977325,0.343455172413793,0.0203280521554205,-1.24238034321743
"Tombokoirey II","NER003004011",2016,0.3197,0.147173489010989,0.0585937337793598,0.343148275862069,0.0421249893657439,-0.556635769293204
"Falmey","NER003005001",2016,0.36,0.165939319315239,0.0665642319752416,0.428487519735229,0.0421390628206721,-1.62527391809082
"Guilladjé","NER003005002",2016,0.412,0.176200549450549,0.0755070605840565,0.451151724137931,0.038447363096369,-1.01832013914183
"Gaya","NER003006003",2016,0.502,0.190896703296703,0.0954777552741329,0.497520689655172,0.0306345903853604,0.146217406156935
"Bengou","NER003006002",2016,0.502,0.196928021978022,0.0987030018463832,0.5301,0.0664992320041582,-0.422561271057129
"Tounouga","NER003006005",2016,0.468,0.17968956043956,0.0887922464588616,0.481937931034483,0.0297033958351218,-0.469236955661558
"Bana","NER003006001",2016,0.5068,0.193699725274725,0.0974640809725005,0.516648275862069,0.0313559588856005,-0.314079881849556
"Tanda","NER003006004",2016,0.4734,0.179287362637363,0.0918100371705434,0.492496551724138,0.0322536651600428,-0.592073850502905
"Yélou","NER003006006",2016,0.4344,0.17471771978022,0.083492476660916,0.476872413793103,0.0301826096636519,-1.40718162764606
"Loga","NER003007002",2016,0.2813,0.141095668532122,0.0514453092753382,0.317498313653021,0.0380555555486545,-0.951196563317575
"Falwel","NER003007001",2016,0.3237,0.153012912087912,0.0580060614604373,0.355803448275862,0.041147665119999,-0.780200970874986
