"adm_03","rowcacode3","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Garhanga","NER005006001",2009,324.482692788041,409.781633495075,83.8230885186993,-1.01760675029298
"Garhanga","NER005006001",2010,487.555460628041,409.781633495075,83.8230885186993,0.927832993359768
"Garhanga","NER005006001",2011,379.939229328041,409.781633495075,83.8230885186993,-0.356016518770687
"Garhanga","NER005006001",2012,446.555944508041,409.781633495075,83.8230885186993,0.438713386285716
"Garhanga","NER005006001",2013,352.602665908417,409.781633495075,83.8230885186993,-0.682138639808081
"Garhanga","NER005006001",2014,427.710267018418,409.781633495075,83.8230885186993,0.213886577554859
"Garhanga","NER005006001",2015,417.021433538417,409.781633495075,83.8230885186993,0.0863699986636382
"Garhanga","NER005006001",2016,404.145627458417,409.781633495075,83.8230885186993,-0.067236916895524
"Garhanga","NER005006001",2017,330.026873518703,409.781633495075,83.8230885186993,-0.951465298950193
"Garhanga","NER005006001",2018,491.075146598418,409.781633495075,83.8230885186993,0.969822450352776
"Garhanga","NER005006001",2019,394.276711008418,409.781633495075,83.8230885186993,-0.184971978015324
"Garhanga","NER005006001",2020,573.114496538418,409.781633495075,83.8230885186993,1.94854265011848
"Garhanga","NER005006001",2021,416.861505748418,409.781633495075,83.8230885186993,0.0844620781512153
"Galma Koudawatché","NER005007003",1981,420.779004194966,449.240163172815,97.5309520505902,-0.29181668362149
"Galma Koudawatché","NER005007003",1982,300.641137388829,449.240163172815,97.5309520505902,-1.52360889194342
"Galma Koudawatché","NER005007003",1983,332.657079080656,449.240163172815,97.5309520505902,-1.19534446902238
"Galma Koudawatché","NER005007003",1984,215.577894667409,449.240163172815,97.5309520505902,-2.39577553169176
"Galma Koudawatché","NER005007003",1985,401.879174120496,449.240163172815,97.5309520505902,-0.485599576919468
"Galma Koudawatché","NER005007003",1986,376.111338727636,449.240163172815,97.5309520505902,-0.749801195493785
"Galma Koudawatché","NER005007003",1987,348.723334509456,449.240163172815,97.5309520505902,-1.03061465668069
"Galma Koudawatché","NER005007003",NA,126.77023197,449.240163172815,97.5309520505902,-3.30633429104175
"Galma Koudawatché","NER005007003",1988,488.508391487396,449.240163172815,97.5309520505902,0.402623244098054
"Galma Koudawatché","NER005007003",1989,543.079616150932,449.240163172815,97.5309520505902,0.962150486641836
"Galma Koudawatché","NER005007003",1990,356.896459640666,449.240163172815,97.5309520505902,-0.946814335250721
"Galma Koudawatché","NER005007003",1991,600.637210583526,449.240163172815,97.5309520505902,1.55229744227432
"Galma Koudawatché","NER005007003",1992,426.373683077106,449.240163172815,97.5309520505902,-0.234453572070625
"Galma Koudawatché","NER005007003",1993,364.436196021448,449.240163172815,97.5309520505902,-0.869508247057593
