"admin2Name","admin2Pcod","year","AnnualPrecip"
"Aderbissinat","NE0101",1981,123.0280976479
"Aderbissinat","NE0101",1982,114.983520825055
"Aderbissinat","NE0101",1983,90.0952455922243
"Aderbissinat","NE0101",1984,53.5660905694416
"Aderbissinat","NE0101",1985,117.776170815475
"Aderbissinat","NE0101",1986,136.616323950836
"Aderbissinat","NE0101",1987,83.8036117872122
"Aderbissinat","NE0101",1988,175.999297462294
"Aderbissinat","NE0101",1989,123.251052309242
"Aderbissinat","NE0101",1990,76.6557905897395
"Aderbissinat","NE0101",1991,114.364776778879
"Aderbissinat","NE0101",1992,110.488299571713
"Aderbissinat","NE0101",1993,110.151644698744
"Aderbissinat","NE0101",1994,169.399148685135
"Aderbissinat","NE0101",1995,93.7517982190464
"Aderbissinat","NE0101",1996,87.2640721148687
"Aderbissinat","NE0101",1997,117.428457667173
"Aderbissinat","NE0101",1998,178.557488159317
"Aderbissinat","NE0101",1999,192.791766121224
"Aderbissinat","NE0101",2000,104.531443664859
"Aderbissinat","NE0101",2001,124.961106725858
"Aderbissinat","NE0101",2002,136.700358740061
"Aderbissinat","NE0101",2003,159.237770148948
"Aderbissinat","NE0101",2004,100.434043362735
"Aderbissinat","NE0101",2005,125.050815413723
"Aderbissinat","NE0101",2006,112.000559862677
"Aderbissinat","NE0101",2007,131.69412935602
"Aderbissinat","NE0101",2008,125.068831169156
"Aderbissinat","NE0101",2009,95.9016965979656
"Aderbissinat","NE0101",2010,155.197103298423
"Aderbissinat","NE0101",2011,117.815638552471
"Aderbissinat","NE0101",2012,138.14770728577
"Aderbissinat","NE0101",2013,119.826404069793
"Aderbissinat","NE0101",2014,108.16810052898
"Aderbissinat","NE0101",2015,142.950797861492
"Aderbissinat","NE0101",2016,120.703186183969
"Aderbissinat","NE0101",2017,103.9196040241
"Aderbissinat","NE0101",2018,148.604627090346
"Aderbissinat","NE0101",2019,128.295195409957
"Aderbissinat","NE0101",2020,147.381864979737
"Aderbissinat","NE0101",2021,115.596696668893
"Arlit","NE0102",1981,61.0894074242571
"Arlit","NE0102",1982,37.9918582354224
"Arlit","NE0102",1983,33.2118630593803
"Arlit","NE0102",1984,29.0526646146682
"Arlit","NE0102",1985,44.5328734474001
"Arlit","NE0102",1986,53.3055491659703
"Arlit","NE0102",1987,40.5710476957596
"Arlit","NE0102",1988,62.0339511000027
"Arlit","NE0102",1989,61.6446113779956
"Arlit","NE0102",1990,29.6338224892628
"Arlit","NE0102",1991,54.3296462832717
"Arlit","NE0102",1992,53.0436533459218
"Arlit","NE0102",1993,38.0062513533652
"Arlit","NE0102",1994,79.5516077160001
"Arlit","NE0102",1995,47.0787803117911
"Arlit","NE0102",1996,30.4487603301379
"Arlit","NE0102",1997,96.9182423725088
"Arlit","NE0102",1998,96.8202969189757
"Arlit","NE0102",1999,94.0191208346173
"Arlit","NE0102",2000,54.5828389255656
"Arlit","NE0102",2001,62.9924793640601
"Arlit","NE0102",2002,58.0218060442384
"Arlit","NE0102",2003,75.2655122433501
"Arlit","NE0102",2004,47.1827414363038
"Arlit","NE0102",2005,41.1350516611402
"Arlit","NE0102",2006,52.2442508460697
"Arlit","NE0102",2007,62.5563571449617
"Arlit","NE0102",2008,52.6843072108846
"Arlit","NE0102",2009,48.7766794849195
"Arlit","NE0102",2010,74.850998196754
"Arlit","NE0102",2011,52.2339249256641
"Arlit","NE0102",2012,62.5352488946591
"Arlit","NE0102",2013,46.2918338009053
"Arlit","NE0102",2014,43.7759893771995
"Arlit","NE0102",2015,68.1512576303229
"Arlit","NE0102",2016,50.3697899646566
"Arlit","NE0102",2017,46.6602664593355
"Arlit","NE0102",2018,82.9472410959621
"Arlit","NE0102",2019,67.892626340995
"Arlit","NE0102",2020,79.9599950031772
"Arlit","NE0102",2021,47.7733391572475
"Bilma","NE0103",1981,7.36541537081277
"Bilma","NE0103",1982,6.76299988672141
"Bilma","NE0103",1983,6.85620121125082
"Bilma","NE0103",1984,6.4510558466447
"Bilma","NE0103",1985,6.7453641645164
"Bilma","NE0103",1986,6.98100924093717
"Bilma","NE0103",1987,6.76319252747703
"Bilma","NE0103",1988,9.41881794018021
"Bilma","NE0103",1989,7.53406031712133
"Bilma","NE0103",1990,6.62195204586412
"Bilma","NE0103",1991,7.26015553085023
"Bilma","NE0103",1992,6.96468392023524
"Bilma","NE0103",1993,7.0152716597532
"Bilma","NE0103",1994,7.81239718035081
"Bilma","NE0103",1995,7.80539669773168
"Bilma","NE0103",1996,6.77085624181709
"Bilma","NE0103",1997,8.40187468728652
"Bilma","NE0103",1998,8.54315176688436
"Bilma","NE0103",1999,9.59025718297122
"Bilma","NE0103",2000,6.65100843312411
"Bilma","NE0103",2001,5.93029374244026
"Bilma","NE0103",2002,6.3796049603166
"Bilma","NE0103",2003,7.05418937584829
"Bilma","NE0103",2004,8.42967420482672
"Bilma","NE0103",2005,7.79384697714363
"Bilma","NE0103",2006,7.209345294225
"Bilma","NE0103",2007,9.11210355744356
"Bilma","NE0103",2008,8.08101311691545
"Bilma","NE0103",2009,7.41073423903446
"Bilma","NE0103",2010,7.86745691676165
"Bilma","NE0103",2011,7.29457752920571
"Bilma","NE0103",2012,7.73555518313281
"Bilma","NE0103",2013,7.33405063909229
"Bilma","NE0103",2014,7.20039773287741
"Bilma","NE0103",2015,9.1780398099429
"Bilma","NE0103",2016,9.63062791197843
"Bilma","NE0103",2017,8.27170213770334
"Bilma","NE0103",2018,10.6506125597202
"Bilma","NE0103",2019,11.6968887841587
"Bilma","NE0103",2020,8.96195602474778
"Bilma","NE0103",2021,7.15254375618969
"Iferouane","NE0104",1981,20.1338017135526
"Iferouane","NE0104",1982,16.783050181822
"Iferouane","NE0104",1983,15.2366890976063
"Iferouane","NE0104",1984,13.0525454874349
"Iferouane","NE0104",1985,14.7258862813891
"Iferouane","NE0104",1986,17.3997934534066
"Iferouane","NE0104",1987,16.2513629113835
"Iferouane","NE0104",1988,19.6323491142388
"Iferouane","NE0104",1989,19.7864746992085
"Iferouane","NE0104",1990,13.848849669718
"Iferouane","NE0104",1991,17.7644483823903
"Iferouane","NE0104",1992,18.3511984171976
"Iferouane","NE0104",1993,15.232675912542
"Iferouane","NE0104",1994,20.1083093408053
"Iferouane","NE0104",1995,15.866944113273
"Iferouane","NE0104",1996,13.6487297677783
"Iferouane","NE0104",1997,24.9766509549005
"Iferouane","NE0104",1998,25.2129612229712
"Iferouane","NE0104",1999,24.6495475177035
"Iferouane","NE0104",2000,18.533981750444
"Iferouane","NE0104",2001,17.3459717747046
"Iferouane","NE0104",2002,17.1562650215424
"Iferouane","NE0104",2003,18.665085300476
"Iferouane","NE0104",2004,16.3021980247477
"Iferouane","NE0104",2005,15.6212546195999
"Iferouane","NE0104",2006,16.9064017354239
"Iferouane","NE0104",2007,19.393830644036
"Iferouane","NE0104",2008,16.9523126399483
"Iferouane","NE0104",2009,17.775857320208
"Iferouane","NE0104",2010,20.1854055273455
"Iferouane","NE0104",2011,16.461333070655
"Iferouane","NE0104",2012,18.5699094248339
"Iferouane","NE0104",2013,15.3390786950734
"Iferouane","NE0104",2014,14.7802087115055
"Iferouane","NE0104",2015,24.4259489963626
"Iferouane","NE0104",2016,16.8080208646106
"Iferouane","NE0104",2017,20.0594382173387
"Iferouane","NE0104",2018,24.2630073821594
"Iferouane","NE0104",2019,22.8457078021151
"Iferouane","NE0104",2020,20.6315149031796
"Iferouane","NE0104",2021,15.8660450827808
"Ingall","NE0105",1981,100.821241403521
"Ingall","NE0105",1982,86.1993926492252
"Ingall","NE0105",1983,87.4711812913312
"Ingall","NE0105",1984,49.5732823075202
"Ingall","NE0105",1985,94.4299404507433
"Ingall","NE0105",1986,111.673279547061
"Ingall","NE0105",1987,83.6583229407118
"Ingall","NE0105",1988,128.371538449789
"Ingall","NE0105",1989,119.884347349472
"Ingall","NE0105",1990,73.0028599065432
"Ingall","NE0105",1991,101.504710881529
"Ingall","NE0105",1992,119.050596437324
"Ingall","NE0105",1993,85.7322059855448
"Ingall","NE0105",1994,161.176656119162
"Ingall","NE0105",1995,74.8622434002109
"Ingall","NE0105",1996,82.0623983876539
"Ingall","NE0105",1997,120.245060847562
"Ingall","NE0105",1998,163.71103757839
"Ingall","NE0105",1999,171.576246438889
"Ingall","NE0105",2000,82.8581771375728
"Ingall","NE0105",2001,118.672397373623
"Ingall","NE0105",2002,110.191441403365
"Ingall","NE0105",2003,144.894907921647
"Ingall","NE0105",2004,88.8962466285012
"Ingall","NE0105",2005,114.778800496785
"Ingall","NE0105",2006,94.3993612874694
"Ingall","NE0105",2007,120.040157597222
"Ingall","NE0105",2008,112.299919632082
"Ingall","NE0105",2009,92.6310496877492
"Ingall","NE0105",2010,134.184246833383
"Ingall","NE0105",2011,103.950131261303
"Ingall","NE0105",2012,132.194638128779
"Ingall","NE0105",2013,100.390139006573
"Ingall","NE0105",2014,82.7370505737019
"Ingall","NE0105",2015,113.206505593365
"Ingall","NE0105",2016,107.359056018244
"Ingall","NE0105",2017,96.6091376626225
"Ingall","NE0105",2018,153.003092380443
"Ingall","NE0105",2019,118.61285999421
"Ingall","NE0105",2020,137.016697290702
"Ingall","NE0105",2021,124.299242552158
"Tchirozerine","NE0106",1981,107.047795477026
"Tchirozerine","NE0106",1982,97.6598427351098
"Tchirozerine","NE0106",1983,73.0802049013221
"Tchirozerine","NE0106",1984,38.9162677581166
"Tchirozerine","NE0106",1985,70.7257824394084
"Tchirozerine","NE0106",1986,104.925119724758
"Tchirozerine","NE0106",1987,63.7690532685722
"Tchirozerine","NE0106",1988,142.263350364864
"Tchirozerine","NE0106",1989,112.051900200711
"Tchirozerine","NE0106",1990,61.9098171494747
"Tchirozerine","NE0106",1991,93.3716175135615
"Tchirozerine","NE0106",1992,81.7129301370198
"Tchirozerine","NE0106",1993,68.8773880067587
"Tchirozerine","NE0106",1994,143.193671834857
"Tchirozerine","NE0106",1995,53.3335526319787
"Tchirozerine","NE0106",1996,61.5751172364023
"Tchirozerine","NE0106",1997,121.77750548932
"Tchirozerine","NE0106",1998,149.655419330307
"Tchirozerine","NE0106",1999,164.191240980598
"Tchirozerine","NE0106",2000,70.4796588898129
"Tchirozerine","NE0106",2001,77.5549715861045
"Tchirozerine","NE0106",2002,104.638016421106
"Tchirozerine","NE0106",2003,119.456656948609
"Tchirozerine","NE0106",2004,70.5224698005171
"Tchirozerine","NE0106",2005,78.9536574886723
"Tchirozerine","NE0106",2006,76.3860744543366
"Tchirozerine","NE0106",2007,91.3494128916954
"Tchirozerine","NE0106",2008,79.7323772688691
"Tchirozerine","NE0106",2009,85.4911928180369
"Tchirozerine","NE0106",2010,108.940660558534
"Tchirozerine","NE0106",2011,79.1301140670106
"Tchirozerine","NE0106",2012,102.635372329834
"Tchirozerine","NE0106",2013,76.5849043458234
"Tchirozerine","NE0106",2014,64.8261942521158
"Tchirozerine","NE0106",2015,122.176639383233
"Tchirozerine","NE0106",2016,81.5528046337374
"Tchirozerine","NE0106",2017,73.3569162823928
"Tchirozerine","NE0106",2018,121.315651526749
"Tchirozerine","NE0106",2019,108.736586359547
"Tchirozerine","NE0106",2020,114.233539089752
"Tchirozerine","NE0106",2021,78.9783213067803
"Bosso","NE0201",1981,172.107658086582
"Bosso","NE0201",1982,169.210767572075
"Bosso","NE0201",1983,117.322700298851
"Bosso","NE0201",1984,94.9117215054205
"Bosso","NE0201",1985,224.287777327375
"Bosso","NE0201",1986,205.802460627043
"Bosso","NE0201",1987,160.037475448352
"Bosso","NE0201",1988,327.958494635231
"Bosso","NE0201",1989,164.22625623392
"Bosso","NE0201",1990,167.977499442284
"Bosso","NE0201",1991,242.56641339041
"Bosso","NE0201",1992,236.890533767765
"Bosso","NE0201",1993,209.198339674281
"Bosso","NE0201",1994,370.300760747804
"Bosso","NE0201",1995,245.101616742498
"Bosso","NE0201",1996,167.913173281371
"Bosso","NE0201",1997,175.214759574409
"Bosso","NE0201",1998,256.927830195744
"Bosso","NE0201",1999,316.598270411777
"Bosso","NE0201",2000,159.417090641877
"Bosso","NE0201",2001,174.073221186226
"Bosso","NE0201",2002,154.440713669457
"Bosso","NE0201",2003,273.297653241716
"Bosso","NE0201",2004,170.245626599083
"Bosso","NE0201",2005,228.544914491087
"Bosso","NE0201",2006,184.109474853287
"Bosso","NE0201",2007,278.985989017972
"Bosso","NE0201",2008,205.737117303617
"Bosso","NE0201",2009,149.951052878324
"Bosso","NE0201",2010,214.0644522847
"Bosso","NE0201",2011,215.325796353995
"Bosso","NE0201",2012,350.438304636759
"Bosso","NE0201",2013,228.877232784023
"Bosso","NE0201",2014,195.171040251849
"Bosso","NE0201",2015,224.068154017933
"Bosso","NE0201",2016,281.329330851263
"Bosso","NE0201",2017,221.390816079744
"Bosso","NE0201",2018,327.818034394909
"Bosso","NE0201",2019,287.57958531377
"Bosso","NE0201",2020,311.955113652632
"Bosso","NE0201",2021,241.33165967409
"Diffa","NE0202",1981,205.747941186291
"Diffa","NE0202",1982,212.653943424688
"Diffa","NE0202",1983,138.114021111586
"Diffa","NE0202",1984,101.651842601649
"Diffa","NE0202",1985,242.083933707995
"Diffa","NE0202",1986,221.929355560284
"Diffa","NE0202",1987,160.517920597612
"Diffa","NE0202",1988,392.35942663107
"Diffa","NE0202",1989,223.703953682743
"Diffa","NE0202",1990,191.111705627079
"Diffa","NE0202",1991,268.473374983776
"Diffa","NE0202",1992,272.10974768569
"Diffa","NE0202",1993,248.946640951863
"Diffa","NE0202",1994,363.385690717537
"Diffa","NE0202",1995,256.474638967283
"Diffa","NE0202",1996,210.552941745116
"Diffa","NE0202",1997,211.635153112959
"Diffa","NE0202",1998,259.477117041893
"Diffa","NE0202",1999,366.023677792868
"Diffa","NE0202",2000,195.540303807191
"Diffa","NE0202",2001,221.164885434058
"Diffa","NE0202",2002,201.584395853553
"Diffa","NE0202",2003,344.435327833232
"Diffa","NE0202",2004,211.340514113529
"Diffa","NE0202",2005,274.547642292036
"Diffa","NE0202",2006,236.643650578509
"Diffa","NE0202",2007,339.761703873339
"Diffa","NE0202",2008,236.733774089343
"Diffa","NE0202",2009,176.024133076153
"Diffa","NE0202",2010,226.926914056564
"Diffa","NE0202",2011,259.566707137244
"Diffa","NE0202",2012,388.62026384836
"Diffa","NE0202",2013,280.179102962928
"Diffa","NE0202",2014,233.266375215111
"Diffa","NE0202",2015,254.986374508998
"Diffa","NE0202",2016,335.36222673101
"Diffa","NE0202",2017,274.70019504547
"Diffa","NE0202",2018,363.927311673655
"Diffa","NE0202",2019,363.590307466809
"Diffa","NE0202",2020,348.235355640424
"Diffa","NE0202",2021,308.844443770286
"Goudoumaria","NE0203",1981,238.773582941116
"Goudoumaria","NE0203",1982,253.173819989666
"Goudoumaria","NE0203",1983,162.826332577215
"Goudoumaria","NE0203",1984,88.7624041452978
"Goudoumaria","NE0203",1985,265.870555395887
"Goudoumaria","NE0203",1986,229.203912213427
"Goudoumaria","NE0203",1987,124.817214869029
"Goudoumaria","NE0203",1988,318.587463563931
"Goudoumaria","NE0203",1989,295.001037400408
"Goudoumaria","NE0203",1990,214.244653599554
"Goudoumaria","NE0203",1991,316.759105716078
"Goudoumaria","NE0203",1992,222.288740015874
"Goudoumaria","NE0203",1993,241.787842784906
"Goudoumaria","NE0203",1994,388.238889130992
"Goudoumaria","NE0203",1995,259.266324700863
"Goudoumaria","NE0203",1996,232.71970112268
"Goudoumaria","NE0203",1997,231.958855932672
"Goudoumaria","NE0203",1998,316.534731350497
"Goudoumaria","NE0203",1999,317.450349412986
"Goudoumaria","NE0203",2000,225.748911316718
"Goudoumaria","NE0203",2001,269.314630791164
"Goudoumaria","NE0203",2002,286.705377987
"Goudoumaria","NE0203",2003,351.930396099581
"Goudoumaria","NE0203",2004,213.214906566309
"Goudoumaria","NE0203",2005,299.274308636632
"Goudoumaria","NE0203",2006,296.971357503353
"Goudoumaria","NE0203",2007,323.712653005127
"Goudoumaria","NE0203",2008,258.074766366745
"Goudoumaria","NE0203",2009,175.945214947496
"Goudoumaria","NE0203",2010,321.484644998502
"Goudoumaria","NE0203",2011,252.801917508894
"Goudoumaria","NE0203",2012,428.5728955474
"Goudoumaria","NE0203",2013,289.039099403694
"Goudoumaria","NE0203",2014,252.018089920889
"Goudoumaria","NE0203",2015,271.270706143549
"Goudoumaria","NE0203",2016,369.106912486567
"Goudoumaria","NE0203",2017,245.607549246919
"Goudoumaria","NE0203",2018,305.536059545853
"Goudoumaria","NE0203",2019,420.529768789859
"Goudoumaria","NE0203",2020,324.887322473269
"Goudoumaria","NE0203",2021,360.601701015678
"Maïné Soroa","NE0204",1981,203.508133437593
"Maïné Soroa","NE0204",1982,218.658575862442
"Maïné Soroa","NE0204",1983,133.761807645784
"Maïné Soroa","NE0204",1984,82.7980213703156
"Maïné Soroa","NE0204",1985,220.004432931473
"Maïné Soroa","NE0204",1986,182.991767082581
"Maïné Soroa","NE0204",1987,128.737444021674
"Maïné Soroa","NE0204",1988,329.891200181775
"Maïné Soroa","NE0204",1989,236.580711227328
"Maïné Soroa","NE0204",1990,185.057460549452
"Maïné Soroa","NE0204",1991,280.692916379722
"Maïné Soroa","NE0204",1992,235.569649279186
"Maïné Soroa","NE0204",1993,227.188698617411
"Maïné Soroa","NE0204",1994,359.104474096923
"Maïné Soroa","NE0204",1995,240.136811242192
"Maïné Soroa","NE0204",1996,208.306009431052
"Maïné Soroa","NE0204",1997,194.026938055211
"Maïné Soroa","NE0204",1998,272.113495606774
"Maïné Soroa","NE0204",1999,324.243440147795
"Maïné Soroa","NE0204",2000,180.976279189414
"Maïné Soroa","NE0204",2001,228.945634179839
"Maïné Soroa","NE0204",2002,240.581606337518
"Maïné Soroa","NE0204",2003,327.344578189227
"Maïné Soroa","NE0204",2004,197.327460105182
"Maïné Soroa","NE0204",2005,256.982974111396
"Maïné Soroa","NE0204",2006,250.995368320962
"Maïné Soroa","NE0204",2007,318.615126252664
"Maïné Soroa","NE0204",2008,225.803577481356
"Maïné Soroa","NE0204",2009,160.403112206816
"Maïné Soroa","NE0204",2010,240.689768343332
"Maïné Soroa","NE0204",2011,235.399696225045
"Maïné Soroa","NE0204",2012,391.262100231623
"Maïné Soroa","NE0204",2013,261.556580979924
"Maïné Soroa","NE0204",2014,228.591128369032
"Maïné Soroa","NE0204",2015,238.87757879729
"Maïné Soroa","NE0204",2016,324.553474709259
"Maïné Soroa","NE0204",2017,235.646901386838
"Maïné Soroa","NE0204",2018,311.563999120522
"Maïné Soroa","NE0204",2019,342.479400625237
"Maïné Soroa","NE0204",2020,294.853544212671
"Maïné Soroa","NE0204",2021,312.836867708024
"N'Gourti","NE0205",1981,26.1071639500794
"N'Gourti","NE0205",1982,24.3577546469666
"N'Gourti","NE0205",1983,20.4999720772936
"N'Gourti","NE0205",1984,13.2997898762844
"N'Gourti","NE0205",1985,29.5935846978253
"N'Gourti","NE0205",1986,36.0720670769964
"N'Gourti","NE0205",1987,20.4125262878913
"N'Gourti","NE0205",1988,54.5229010222952
"N'Gourti","NE0205",1989,31.2711449828366
"N'Gourti","NE0205",1990,28.7082194341995
"N'Gourti","NE0205",1991,35.0766852726733
"N'Gourti","NE0205",1992,37.8839391113499
"N'Gourti","NE0205",1993,30.8469626555158
"N'Gourti","NE0205",1994,57.0141246791952
"N'Gourti","NE0205",1995,41.8782763497999
"N'Gourti","NE0205",1996,27.8273026625141
"N'Gourti","NE0205",1997,32.7334931651155
"N'Gourti","NE0205",1998,40.8031602144388
"N'Gourti","NE0205",1999,66.717797235475
"N'Gourti","NE0205",2000,32.7900460409281
"N'Gourti","NE0205",2001,26.0845998600543
"N'Gourti","NE0205",2002,31.2824496901795
"N'Gourti","NE0205",2003,47.9868106873328
"N'Gourti","NE0205",2004,29.738533215744
"N'Gourti","NE0205",2005,49.3886557074059
"N'Gourti","NE0205",2006,31.9339553980453
"N'Gourti","NE0205",2007,52.2209288028261
"N'Gourti","NE0205",2008,37.7373711906483
"N'Gourti","NE0205",2009,27.5140151801506
"N'Gourti","NE0205",2010,42.6892329070359
"N'Gourti","NE0205",2011,37.4569767782518
"N'Gourti","NE0205",2012,57.4735192538868
"N'Gourti","NE0205",2013,35.5055320253279
"N'Gourti","NE0205",2014,29.7377827032
"N'Gourti","NE0205",2015,39.0042777811577
"N'Gourti","NE0205",2016,52.2338961969184
"N'Gourti","NE0205",2017,35.5447276710896
"N'Gourti","NE0205",2018,55.0306987625739
"N'Gourti","NE0205",2019,47.7203256341303
"N'Gourti","NE0205",2020,46.6735981641172
"N'Gourti","NE0205",2021,50.0965794229298
"N'Guigmi","NE0206",1981,150.125023141858
"N'Guigmi","NE0206",1982,163.854571727406
"N'Guigmi","NE0206",1983,107.199877775532
"N'Guigmi","NE0206",1984,70.4348566727088
"N'Guigmi","NE0206",1985,195.209586193212
"N'Guigmi","NE0206",1986,169.275105699719
"N'Guigmi","NE0206",1987,127.820199137772
"N'Guigmi","NE0206",1988,309.252286035407
"N'Guigmi","NE0206",1989,167.317821370477
"N'Guigmi","NE0206",1990,169.954808183448
"N'Guigmi","NE0206",1991,201.318422727956
"N'Guigmi","NE0206",1992,225.283640085634
"N'Guigmi","NE0206",1993,202.187568242357
"N'Guigmi","NE0206",1994,312.672621946368
"N'Guigmi","NE0206",1995,214.072440506462
"N'Guigmi","NE0206",1996,152.786415726648
"N'Guigmi","NE0206",1997,157.564097188875
"N'Guigmi","NE0206",1998,227.164542563177
"N'Guigmi","NE0206",1999,290.646434074665
"N'Guigmi","NE0206",2000,140.72231413896
"N'Guigmi","NE0206",2001,152.178039881431
"N'Guigmi","NE0206",2002,152.606544695986
"N'Guigmi","NE0206",2003,275.529217103029
"N'Guigmi","NE0206",2004,168.035940919577
"N'Guigmi","NE0206",2005,215.684037995965
"N'Guigmi","NE0206",2006,185.522949527878
"N'Guigmi","NE0206",2007,265.822767626921
"N'Guigmi","NE0206",2008,192.726420254113
"N'Guigmi","NE0206",2009,127.373485039898
"N'Guigmi","NE0206",2010,200.687934880029
"N'Guigmi","NE0206",2011,199.64950246171
"N'Guigmi","NE0206",2012,347.888715083662
"N'Guigmi","NE0206",2013,202.869348725207
"N'Guigmi","NE0206",2014,172.212774506246
"N'Guigmi","NE0206",2015,190.169605019075
"N'Guigmi","NE0206",2016,243.164502714501
"N'Guigmi","NE0206",2017,183.274833134702
"N'Guigmi","NE0206",2018,285.661612251795
"N'Guigmi","NE0206",2019,269.944241843879
"N'Guigmi","NE0206",2020,262.689420122177
"N'Guigmi","NE0206",2021,223.44169586331
"Boboye","NE0301",1981,456.414113396122
"Boboye","NE0301",1982,379.094176001763
"Boboye","NE0301",1983,433.645766583363
"Boboye","NE0301",1984,309.425770362171
"Boboye","NE0301",1985,472.879979865379
"Boboye","NE0301",1986,503.863204426567
"Boboye","NE0301",1987,419.602242572197
"Boboye","NE0301",1988,642.48467095401
"Boboye","NE0301",1989,526.861587483506
"Boboye","NE0301",1990,424.96042910411
"Boboye","NE0301",1991,462.53849907628
"Boboye","NE0301",1992,533.225319626043
"Boboye","NE0301",1993,438.268092870142
"Boboye","NE0301",1994,692.669224535647
"Boboye","NE0301",1995,486.61258571096
"Boboye","NE0301",1996,476.265154248695
"Boboye","NE0301",1997,411.854988011752
"Boboye","NE0301",1998,601.158803828692
"Boboye","NE0301",1999,599.145007730278
"Boboye","NE0301",2000,484.217159943329
"Boboye","NE0301",2001,506.894458851892
"Boboye","NE0301",2002,521.976525842821
"Boboye","NE0301",2003,512.479744950246
"Boboye","NE0301",2004,446.697518208606
"Boboye","NE0301",2005,551.351125257048
"Boboye","NE0301",2006,508.724093517389
"Boboye","NE0301",2007,552.955293038569
"Boboye","NE0301",2008,482.593156906247
"Boboye","NE0301",2009,457.030792731775
"Boboye","NE0301",2010,564.97933816155
"Boboye","NE0301",2011,394.874697402337
"Boboye","NE0301",2012,561.65208668841
"Boboye","NE0301",2013,481.266982792484
"Boboye","NE0301",2014,455.036322246609
"Boboye","NE0301",2015,531.012715106435
"Boboye","NE0301",2016,454.112596565601
"Boboye","NE0301",2017,464.990017505278
"Boboye","NE0301",2018,512.752276455216
"Boboye","NE0301",2019,487.076372401362
"Boboye","NE0301",2020,699.231822352434
"Boboye","NE0301",2021,516.720120634977
"Dioundiou","NE0302",1981,572.650178265542
"Dioundiou","NE0302",1982,478.128507280597
"Dioundiou","NE0302",1983,457.951973771384
"Dioundiou","NE0302",1984,315.342219766891
"Dioundiou","NE0302",1985,562.898592544942
"Dioundiou","NE0302",1986,556.69337381119
"Dioundiou","NE0302",1987,484.53581486416
"Dioundiou","NE0302",1988,628.356970054848
"Dioundiou","NE0302",1989,598.895107034019
"Dioundiou","NE0302",1990,502.096565188448
"Dioundiou","NE0302",1991,537.702550548363
"Dioundiou","NE0302",1992,659.459494748921
"Dioundiou","NE0302",1993,519.923149945745
"Dioundiou","NE0302",1994,808.194002721839
"Dioundiou","NE0302",1995,531.849181645012
"Dioundiou","NE0302",1996,596.173756334659
"Dioundiou","NE0302",1997,476.071682615025
"Dioundiou","NE0302",1998,616.673140542284
"Dioundiou","NE0302",1999,708.992843036047
"Dioundiou","NE0302",2000,564.222169809343
"Dioundiou","NE0302",2001,557.373399132092
"Dioundiou","NE0302",2002,624.371249252048
"Dioundiou","NE0302",2003,675.504450898115
"Dioundiou","NE0302",2004,500.216621867505
"Dioundiou","NE0302",2005,609.406426162406
"Dioundiou","NE0302",2006,605.059404479402
"Dioundiou","NE0302",2007,604.805047410299
"Dioundiou","NE0302",2008,546.359753191026
"Dioundiou","NE0302",2009,497.704287335704
"Dioundiou","NE0302",2010,560.11607982861
"Dioundiou","NE0302",2011,472.308179292642
"Dioundiou","NE0302",2012,575.654149038309
"Dioundiou","NE0302",2013,536.952563361556
"Dioundiou","NE0302",2014,562.809636691514
"Dioundiou","NE0302",2015,564.852385423515
"Dioundiou","NE0302",2016,514.008350590764
"Dioundiou","NE0302",2017,512.868396249157
"Dioundiou","NE0302",2018,684.446366301757
"Dioundiou","NE0302",2019,555.716050590792
"Dioundiou","NE0302",2020,836.535620584479
"Dioundiou","NE0302",2021,595.889077835265
"Dogondoutchi","NE0303",1981,402.065019133795
"Dogondoutchi","NE0303",1982,345.560687297764
"Dogondoutchi","NE0303",1983,340.380082481303
"Dogondoutchi","NE0303",1984,225.744768205514
"Dogondoutchi","NE0303",1985,354.473588694367
"Dogondoutchi","NE0303",1986,439.10454954207
"Dogondoutchi","NE0303",1987,306.046276555451
"Dogondoutchi","NE0303",1988,452.064133885494
"Dogondoutchi","NE0303",1989,381.175604910501
"Dogondoutchi","NE0303",1990,336.344260430479
"Dogondoutchi","NE0303",1991,413.16319004241
"Dogondoutchi","NE0303",1992,395.255230221494
"Dogondoutchi","NE0303",1993,311.170103038294
"Dogondoutchi","NE0303",1994,541.845723406319
"Dogondoutchi","NE0303",1995,354.179444231859
"Dogondoutchi","NE0303",1996,365.087626431936
"Dogondoutchi","NE0303",1997,332.87914577952
"Dogondoutchi","NE0303",1998,429.818561351696
"Dogondoutchi","NE0303",1999,501.895663661356
"Dogondoutchi","NE0303",2000,360.147371997062
"Dogondoutchi","NE0303",2001,368.608744755036
"Dogondoutchi","NE0303",2002,366.213236633855
"Dogondoutchi","NE0303",2003,423.651018322618
"Dogondoutchi","NE0303",2004,389.625287573692
"Dogondoutchi","NE0303",2005,419.267388289577
"Dogondoutchi","NE0303",2006,436.367840070842
"Dogondoutchi","NE0303",2007,432.714691644482
"Dogondoutchi","NE0303",2008,421.618154120706
"Dogondoutchi","NE0303",2009,333.426877204358
"Dogondoutchi","NE0303",2010,446.852588950861
"Dogondoutchi","NE0303",2011,293.076092775359
"Dogondoutchi","NE0303",2012,405.820150475583
"Dogondoutchi","NE0303",2013,361.900967539084
"Dogondoutchi","NE0303",2014,402.742018137232
