"adm_03","rowcacode3","year","yeartotal_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Tsernaoua","NER005003004",1999,586.1674367,416.16759532,78.1619676809511,2.17496880418775
"Tsernaoua","NER005003004",2000,397.480261,416.16759532,78.1619676809511,-0.239084747664999
"Tsernaoua","NER005003004",2001,379.892724,416.16759532,78.1619676809511,-0.464098747719226
"Tsernaoua","NER005003004",2002,423.6826587,416.16759532,78.1619676809511,0.0961473156698884
"Tsernaoua","NER005003004",2003,483.0450524,416.16759532,78.1619676809511,0.855626579834668
"Tsernaoua","NER005003004",2004,421.172992,416.16759532,78.1619676809511,0.0640387752318563
"Tsernaoua","NER005003004",2005,442.956319,416.16759532,78.1619676809511,0.342733486308185
"Tsernaoua","NER005003004",2006,508.862428,416.16759532,78.1619676809511,1.18593269118263
"Tsernaoua","NER005003004",2007,410.0826625,416.16759532,78.1619676809511,-0.0778503023981945
"Tsernaoua","NER005003004",2008,476.2251672,416.16759532,78.1619676809511,0.768373336315543
"Tsernaoua","NER005003004",2009,280.6954938,416.16759532,78.1619676809511,-1.73322276216206
"Tsernaoua","NER005003004",2010,488.9667496,416.16759532,78.1619676809511,0.931388454512283
"Tsernaoua","NER005003004",2011,384.692262,416.16759532,78.1619676809511,-0.402693717339345
"Tsernaoua","NER005003004",2012,390.1638718,416.16759532,78.1619676809511,-0.332690236588521
"Tsernaoua","NER005003004",2013,339.623813,416.16759532,78.1619676809511,-0.979297023744894
"Tsernaoua","NER005003004",2014,439.668369,416.16759532,78.1619676809511,0.300667631295156
"Tsernaoua","NER005003004",2015,444.9422026,416.16759532,78.1619676809511,0.368140774007314
"Tsernaoua","NER005003004",2016,401.032629,416.16759532,78.1619676809511,-0.193635943017444
"Tsernaoua","NER005003004",2017,348.2782338,416.16759532,78.1619676809511,-0.868572830677922
"Tsernaoua","NER005003004",2018,487.7309289,416.16759532,78.1619676809511,0.9155774311122
"Tsernaoua","NER005003004",2019,400.481152,416.16759532,78.1619676809511,-0.200691510019687
"Tsernaoua","NER005003004",2020,601.675544,416.16759532,78.1619676809511,2.37337869278348
"Tsernaoua","NER005003004",2021,387.1867171,416.16759532,78.1619676809511,-0.3707797932915
"Allakaye","NER005004001",1981,380.330546,403.03452307,75.3440471547541,-0.301337370733042
"Allakaye","NER005004001",1982,309.1578003,403.03452307,75.3440471547541,-1.24597398620199
"Allakaye","NER005004001",1983,334.3888297,403.03452307,75.3440471547541,-0.911096443080687
"Allakaye","NER005004001",1984,212.543059,403.03452307,75.3440471547541,-2.52828818285719
"Allakaye","NER005004001",1985,370.646389,403.03452307,75.3440471547541,-0.429869847626792
"Allakaye","NER005004001",1986,379.0086835,403.03452307,75.3440471547541,-0.318881722940257
"Allakaye","NER005004001",1987,332.021584,403.03452307,75.3440471547541,-0.942515590171866
"Allakaye","NER005004001",1988,462.7625043,403.03452307,75.3440471547541,0.792736566265425
"Allakaye","NER005004001",1989,504.3344597,403.03452307,75.3440471547541,1.34449821127784
"Allakaye","NER005004001",1990,309.2716913,403.03452307,75.3440471547541,-1.24446237374818
"Allakaye","NER005004001",1991,410.9086916,403.03452307,75.3440471547541,0.104509497795184
"Allakaye","NER005004001",1992,397.6189852,403.03452307,75.3440471547541,-0.0718774485113157
"Allakaye","NER005004001",1993,314.289816,403.03452307,75.3440471547541,-1.17785957114464
"Allakaye","NER005004001",1994,550.284646,403.03452307,75.3440471547541,1.95436970126589
"Allakaye","NER005004001",1995,381.011442,403.03452307,75.3440471547541,-0.292300213509441
"Allakaye","NER005004001",1996,368.789669,403.03452307,75.3440471547541,-0.454513068559514
"Allakaye","NER005004001",1997,338.5977529,403.03452307,75.3440471547541,-0.855233725866213
"Allakaye","NER005004001",1998,474.8086169,403.03452307,75.3440471547541,0.952617977669536
"Allakaye","NER005004001",1999,520.8455933,403.03452307,75.3440471547541,1.56364138480669
"Allakaye","NER005004001",2000,374.023735,403.03452307,75.3440471547541,-0.385044196131551
"Allakaye","NER005004001",2001,464.597156,403.03452307,75.3440471547541,0.817086886818709
"Allakaye","NER005004001",2002,436.2457331,403.03452307,75.3440471547541,0.440794081074319
"Allakaye","NER005004001",2003,461.2400337,403.03452307,75.3440471547541,0.772529653344051
"Allakaye","NER005004001",2004,431.9137913,403.03452307,75.3440471547541,0.383298605803362
"Allakaye","NER005004001",2005,443.699416,403.03452307,75.3440471547541,0.539722704920214
"Allakaye","NER005004001",2006,484.23233,403.03452307,75.3440471547541,1.07769372626377
"Allakaye","NER005004001",2007,429.2518824,403.03452307,75.3440471547541,0.347968556509189
"Allakaye","NER005004001",2008,406.3300949,403.03452307,75.3440471547541,0.0437403080197038
"Allakaye","NER005004001",2009,327.735143,403.03452307,75.3440471547541,-0.999407158409445
"Allakaye","NER005004001",2010,480.145617,403.03452307,75.3440471547541,1.02345303765826
"Allakaye","NER005004001",2011,385.513168,403.03452307,75.3440471547541,-0.232551286155517
"Allakaye","NER005004001",2012,440.008537,403.03452307,75.3440471547541,0.490735702769678
"Allakaye","NER005004001",2013,347.096951,403.03452307,75.3440471547541,-0.742428555173127
"Allakaye","NER005004001",2014,433.921545,403.03452307,75.3440471547541,0.409946413769879
"Allakaye","NER005004001",2015,425.7722322,403.03452307,75.3440471547541,0.30178507776862
"Allakaye","NER005004001",2016,402.068688,403.03452307,75.3440471547541,-0.012818996410111
"Allakaye","NER005004001",2017,351.5214716,403.03452307,75.3440471547541,-0.683704332529336
"Allakaye","NER005004001",2018,475.0738154,403.03452307,75.3440471547541,0.956137811153598
"Allakaye","NER005004001",2019,377.625655,403.03452307,75.3440471547541,-0.337237897744078
"Allakaye","NER005004001",2020,532.272973,403.03452307,75.3440471547541,1.71531069554239
"Allakaye","NER005004001",2021,406.0201782,403.03452307,75.3440471547541,0.0396269545206082
"Déoulé","NER005004004",1981,299.710953,367.143180086667,80.9557149532007,-0.832952029707207
"Déoulé","NER005004004",1982,290.548975,367.143180086667,80.9557149532007,-0.946124744015227
"Déoulé","NER005004004",1983,301.8112424,367.143180086667,80.9557149532007,-0.807008346778656
"Déoulé","NER005004004",1984,166.72644,367.143180086667,80.9557149532007,-2.47563424277736
"Déoulé","NER005004004",1985,353.704979,367.143180086667,80.9557149532007,-0.165994471106025
"Déoulé","NER005004004",1986,345.4903748,367.143180086667,80.9557149532007,-0.267464814549336
"Déoulé","NER005004004",1987,317.448383,367.143180086667,80.9557149532007,-0.613851623883434
"Déoulé","NER005004004",1988,445.8298727,367.143180086667,80.9557149532007,0.971972054830482
