"adm_03","rowcacode3","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Torodi","NER006013002",2011,458.6452,540.054,90.12793,-0.9032588
"Torodi","NER006013002",2012,610.3229,540.054,90.12793,0.7796568
"Torodi","NER006013002",2013,571.9012,540.054,90.12793,0.3533552
"Torodi","NER006013002",2014,558.0815,540.054,90.12793,0.2000207
"Torodi","NER006013002",2015,623.8346,540.054,90.12793,0.9295743
"Torodi","NER006013002",2016,588.4847,540.054,90.12793,0.5373552
"Torodi","NER006013002",2017,596.9578,540.054,90.12793,0.6313667
"Torodi","NER006013002",2018,551.7593,540.054,90.12793,0.1298737
"Torodi","NER006013002",2019,548.8891,540.054,90.12793,0.09802883
"Torodi","NER006013002",2020,732.3149,540.054,90.12793,2.1332
"Torodi","NER006013002",2021,540.6544,540.054,90.12793,0.0066614
"Torodi","NER006013002",2022,7.135962,540.054,90.12793,-5.912907
"Makalondi","NER006013001",1981,618.3523,618.2756,94.99434,0.0008066535
"Makalondi","NER006013001",1982,507.5002,618.2756,94.99434,-1.166127
"Makalondi","NER006013001",1983,538.3314,618.2756,94.99434,-0.8415681
"Makalondi","NER006013001",1984,415.4925,618.2756,94.99434,-2.134687
"Makalondi","NER006013001",1985,553.8391,618.2756,94.99434,-0.6783195
"Makalondi","NER006013001",1986,612.5904,618.2756,94.99434,-0.05984842
"Makalondi","NER006013001",1987,591.7636,618.2756,94.99434,-0.2790907
"Makalondi","NER006013001",1988,717.9546,618.2756,94.99434,1.049315
"Makalondi","NER006013001",1989,667.4689,618.2756,94.99434,0.5178547
"Makalondi","NER006013001",1990,600.4791,618.2756,94.99434,-0.1873428
"Makalondi","NER006013001",1991,556.7429,618.2756,94.99434,-0.6477521
"Makalondi","NER006013001",1992,587.9575,618.2756,94.99434,-0.3191575
"Makalondi","NER006013001",1993,580.6718,618.2756,94.99434,-0.3958532
"Makalondi","NER006013001",1994,887.5609,618.2756,94.99434,2.83475
"Makalondi","NER006013001",1995,560.8382,618.2756,94.99434,-0.6046404
"Makalondi","NER006013001",1996,580.4312,618.2756,94.99434,-0.3983868
"Makalondi","NER006013001",1997,489.7413,618.2756,94.99434,-1.353073
"Makalondi","NER006013001",1998,735.8,618.2756,94.99434,1.237173
"Makalondi","NER006013001",1999,832.646,618.2756,94.99434,2.256664
"Makalondi","NER006013001",2000,574.1376,618.2756,94.99434,-0.4646388
"Makalondi","NER006013001",2001,623.0329,618.2756,94.99434,0.05007912
"Makalondi","NER006013001",2002,646.5735,618.2756,94.99434,0.29789
"Makalondi","NER006013001",2003,699.3687,618.2756,94.99434,0.8536615
"Makalondi","NER006013001",2004,629.9933,618.2756,94.99434,0.1233511
"Makalondi","NER006013001",2005,714.6259,618.2756,94.99434,1.014274
"Makalondi","NER006013001",2006,588.2823,618.2756,94.99434,-0.3157378
"Makalondi","NER006013001",2007,636.7631,618.2756,94.99434,0.1946162
"Makalondi","NER006013001",2008,603.4205,618.2756,94.99434,-0.1563789
"Makalondi","NER006013001",2009,555.2853,618.2756,94.99434,-0.6630957
"Makalondi","NER006013001",2010,640.6242,618.2756,94.99434,0.2352623
"Makalondi","NER006013001",2011,544.2455,618.2756,94.99434,-0.779311
"Makalondi","NER006013001",2012,638.1232,618.2756,94.99434,0.2089335
"Makalondi","NER006013001",2013,620.6977,618.2756,94.99434,0.02549645
"Makalondi","NER006013001",2014,625.6601,618.2756,94.99434,0.07773581
"Makalondi","NER006013001",2015,708.0064,618.2756,94.99434,0.9445907
"Makalondi","NER006013001",2016,645.674,618.2756,94.99434,0.2884211
"Makalondi","NER006013001",2017,658.0333,618.2756,94.99434,0.4185262
"Makalondi","NER006013001",2018,612.9892,618.2756,94.99434,-0.05565058
"Makalondi","NER006013001",2019,622.2749,618.2756,94.99434,0.04209968
"Makalondi","NER006013001",2020,802.7337,618.2756,94.99434,1.94178
"Makalondi","NER006013001",2021,650.0331,618.2756,94.99434,0.3343094
"Makalondi","NER006013001",2022,6.50651,618.2756,94.99434,-6.440059
"Tarka","NER007001001",1981,208.9416,215.1991,56.38398,-0.1109793
"Tarka","NER007001001",1982,163.441,215.1991,56.38398,-0.9179572
"Tarka","NER007001001",1983,139.1185,215.1991,56.38398,-1.349329
"Tarka","NER007001001",1984,79.65184,215.1991,56.38398,-2.404002
"Tarka","NER007001001",1985,199.2372,215.1991,56.38398,-0.2830928
"Tarka","NER007001001",1986,221.0037,215.1991,56.38398,0.1029491
"Tarka","NER007001001",1987,159.1907,215.1991,56.38398,-0.9933385
"Tarka","NER007001001",1988,283.3685,215.1991,56.38398,1.209021
"Tarka","NER007001001",1989,206.7484,215.1991,56.38398,-0.1498765
"Tarka","NER007001001",1990,153.6479,215.1991,56.38398,-1.091643
"Tarka","NER007001001",1991,230.5935,215.1991,56.38398,0.2730283
"Tarka","NER007001001",1992,214.4642,215.1991,56.38398,-0.01303359
"Tarka","NER007001001",1993,177.3162,215.1991,56.38398,-0.6718725
"Tarka","NER007001001",1994,266.4351,215.1991,56.38398,0.908699
"Tarka","NER007001001",1995,211.7698,215.1991,56.38398,-0.0608203
"Tarka","NER007001001",1996,135.638,215.1991,56.38398,-1.411058
"Tarka","NER007001001",1997,186.7354,215.1991,56.38398,-0.5048189
"Tarka","NER007001001",1998,251.4894,215.1991,56.38398,0.6436288
"Tarka","NER007001001",1999,354.4556,215.1991,56.38398,2.469789
"Tarka","NER007001001",2000,192.3655,215.1991,56.38398,-0.4049646
"Tarka","NER007001001",2001,267.3315,215.1991,56.38398,0.9245971
"Tarka","NER007001001",2002,237.3582,215.1991,56.38398,0.3930033
"Tarka","NER007001001",2003,301.2327,215.1991,56.38398,1.525852
"Tarka","NER007001001",2004,205.2668,215.1991,56.38398,-0.1761534
"Tarka","NER007001001",2005,247.7593,215.1991,56.38398,0.5774728
"Tarka","NER007001001",2006,244.117,215.1991,56.38398,0.5128751
"Tarka","NER007001001",2007,206.5962,215.1991,56.38398,-0.1525764
"Tarka","NER007001001",2008,264.8561,215.1991,56.38398,0.880694
"Tarka","NER007001001",2009,170.7747,215.1991,56.38398,-0.7878896
"Tarka","NER007001001",2010,275.0673,215.1991,56.38398,1.061795
"Tarka","NER007001001",2011,241.7661,215.1991,56.38398,0.4711807
"Tarka","NER007001001",2012,245.334,215.1991,56.38398,0.5344592
"Tarka","NER007001001",2013,227.8261,215.1991,56.38398,0.2239474
"Tarka","NER007001001",2014,219.5234,215.1991,56.38398,0.07669397
"Tarka","NER007001001",2015,212.9862,215.1991,56.38398,-0.03924655
"Tarka","NER007001001",2016,213.4464,215.1991,56.38398,-0.03108499
"Tarka","NER007001001",2017,205.8318,215.1991,56.38398,-0.1661338
"Tarka","NER007001001",2018,260.9011,215.1991,56.38398,0.8105499
"Tarka","NER007001001",2019,235.5654,215.1991,56.38398,0.361207
"Tarka","NER007001001",2020,251.5489,215.1991,56.38398,0.6446831
"Tarka","NER007001001",2021,263.8352,215.1991,56.38398,0.8625871
"Tarka","NER007001001",2022,2.165213,215.1991,56.38398,-3.778269
"Guidimouni","NER007002003",1981,267.8681,327.8138,74.00575,-0.8100146
"Guidimouni","NER007002003",1982,326.6328,327.8138,74.00575,-0.01595784
"Guidimouni","NER007002003",1983,293.3794,327.8138,74.00575,-0.4652934
"Guidimouni","NER007002003",1984,123.0128,327.8138,74.00575,-2.767366
"Guidimouni","NER007002003",1985,277.4344,327.8138,74.00575,-0.6807495
"Guidimouni","NER007002003",1986,321.5004,327.8138,74.00575,-0.08530882
"Guidimouni","NER007002003",1987,200.9785,327.8138,74.00575,-1.713858
"Guidimouni","NER007002003",1988,381.2722,327.8138,74.00575,0.7223549
"Guidimouni","NER007002003",1989,317.8897,327.8138,74.00575,-0.1340983
"Guidimouni","NER007002003",1990,280.9692,327.8138,74.00575,-0.6329854
"Guidimouni","NER007002003",1991,400.0665,327.8138,74.00575,0.9763127
"Guidimouni","NER007002003",1992,308.9977,327.8138,74.00575,-0.254252
"Guidimouni","NER007002003",1993,327.1832,327.8138,74.00575,-0.008520789
"Guidimouni","NER007002003",1994,469.8287,327.8138,74.00575,1.918971
"Guidimouni","NER007002003",1995,294.8748,327.8138,74.00575,-0.4450863
"Guidimouni","NER007002003",1996,262.9264,327.8138,74.00575,-0.876789
"Guidimouni","NER007002003",1997,321.8382,327.8138,74.00575,-0.08074511
"Guidimouni","NER007002003",1998,343.7328,327.8138,74.00575,0.2151047
"Guidimouni","NER007002003",1999,389.8342,327.8138,74.00575,0.8380484
"Guidimouni","NER007002003",2000,298.9232,327.8138,74.00575,-0.3903825
"Guidimouni","NER007002003",2001,380.9094,327.8138,74.00575,0.717453
"Guidimouni","NER007002003",2002,368.714,327.8138,74.00575,0.5526621
"Guidimouni","NER007002003",2003,495.7222,327.8138,74.00575,2.268856
"Guidimouni","NER007002003",2004,324.0621,327.8138,74.00575,-0.05069432
"Guidimouni","NER007002003",2005,396.3084,327.8138,74.00575,0.9255303
"Guidimouni","NER007002003",2006,351.8179,327.8138,74.00575,0.3243544
"Guidimouni","NER007002003",2007,287.8768,327.8138,74.00575,-0.5396478
"Guidimouni","NER007002003",2008,363.9496,327.8138,74.00575,0.4882834
"Guidimouni","NER007002003",2009,252.4163,327.8138,74.00575,-1.018806
"Guidimouni","NER007002003",2010,403.4939,327.8138,74.00575,1.022625
"Guidimouni","NER007002003",2011,338.7966,327.8138,74.00575,0.1484043
"Guidimouni","NER007002003",2012,466.3839,327.8138,74.00575,1.872424
"Guidimouni","NER007002003",2013,364.3351,327.8138,74.00575,0.4934925
"Guidimouni","NER007002003",2014,323.4554,327.8138,74.00575,-0.0588929
"Guidimouni","NER007002003",2015,326.991,327.8138,74.00575,-0.01111852
"Guidimouni","NER007002003",2016,326.1704,327.8138,74.00575,-0.02220599
"Guidimouni","NER007002003",2017,304.3999,327.8138,74.00575,-0.3163799
"Guidimouni","NER007002003",2018,410.5841,327.8138,74.00575,1.11843
"Guidimouni","NER007002003",2019,447.8527,327.8138,74.00575,1.622022
"Guidimouni","NER007002003",2020,397.56,327.8138,74.00575,0.9424431
"Guidimouni","NER007002003",2021,391.1701,327.8138,74.00575,0.8561005
"Guidimouni","NER007002003",2022,2.036031,327.8138,74.00575,-4.40206
"Wamé","NER007002006",1981,213.2918,275.1757,66.6892,-0.9279444
"Wamé","NER007002006",1982,258.4616,275.1757,66.6892,-0.2506261
"Wamé","NER007002006",1983,219.2728,275.1757,66.6892,-0.8382597
"Wamé","NER007002006",1984,96.82792,275.1757,66.6892,-2.674313
"Wamé","NER007002006",1985,256.0142,275.1757,66.6892,-0.2873247
"Wamé","NER007002006",1986,305.2318,275.1757,66.6892,0.4506894
"Wamé","NER007002006",1987,180.5809,275.1757,66.6892,-1.418443
"Wamé","NER007002006",1988,332.7595,275.1757,66.6892,0.8634653
"Wamé","NER007002006",1989,290.2045,275.1757,66.6892,0.2253562
"Wamé","NER007002006",1990,212.1986,275.1757,66.6892,-0.9443373
"Wamé","NER007002006",1991,321.5968,275.1757,66.6892,0.6960816
"Wamé","NER007002006",1992,252.3503,275.1757,66.6892,-0.3422654
"Wamé","NER007002006",1993,254.751,275.1757,66.6892,-0.3062665
"Wamé","NER007002006",1994,382.5091,275.1757,66.6892,1.609457
"Wamé","NER007002006",1995,275.1797,275.1757,66.6892,6.068688e-05
"Wamé","NER007002006",1996,211.6058,275.1757,66.6892,-0.9532265
"Wamé","NER007002006",1997,203.3116,275.1757,66.6892,-1.077598
"Wamé","NER007002006",1998,320.2022,275.1757,66.6892,0.6751691
"Wamé","NER007002006",1999,351.8101,275.1757,66.6892,1.149127
"Wamé","NER007002006",2000,247.8878,275.1757,66.6892,-0.4091806
"Wamé","NER007002006",2001,361.2066,275.1757,66.6892,1.290028
"Wamé","NER007002006",2002,315.7316,275.1757,66.6892,0.6081336
"Wamé","NER007002006",2003,383.0331,275.1757,66.6892,1.617315
