"admin2Name","admin2Pcod","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Loga","NE0307",2018,505.839815536203,455.24144486332,68.9622856361652,0.733710755177582
"Loga","NE0307",2019,436.331672081314,455.24144486332,68.9622856361652,-0.274204554091655
"Loga","NE0307",2020,623.652528804855,455.24144486332,68.9622856361652,2.44207514858262
"Loga","NE0307",2021,427.051564105818,455.24144486332,68.9622856361652,-0.40877242535474
"Tibiri","NE0308",1981,586.742054515819,546.050286903521,87.0725420820904,0.467331797593948
"Tibiri","NE0308",1982,478.917861183069,546.050286903521,87.0725420820904,-0.770994209140704
"Tibiri","NE0308",1983,447.311661270042,546.050286903521,87.0725420820904,-1.13398119857796
"Tibiri","NE0308",1984,291.458074883921,546.050286903521,87.0725420820904,-2.92390925924243
"Tibiri","NE0308",1985,491.493981146339,546.050286903521,87.0725420820904,-0.626561536537514
"Tibiri","NE0308",1986,534.413716956873,546.050286903521,87.0725420820904,-0.133642244367657
"Tibiri","NE0308",1987,438.441310658135,546.050286903521,87.0725420820904,-1.23585430805425
"Tibiri","NE0308",1988,566.863087154334,546.050286903521,87.0725420820904,0.239028283235273
"Tibiri","NE0308",1989,561.042665258329,546.050286903521,87.0725420820904,0.172182619185198
"Tibiri","NE0308",1990,474.94563009929,546.050286903521,87.0725420820904,-0.816613999131841
"Tibiri","NE0308",NA,2068.88374668553,546.050286903521,87.0725420820904,17.4892500364387
"Tibiri","NE0308",1991,651.648581565888,546.050286903521,87.0725420820904,1.21276228001717
"Tibiri","NE0308",1992,607.837387466116,546.050286903521,87.0725420820904,0.709604877555352
"Tibiri","NE0308",1993,457.674095518285,546.050286903521,87.0725420820904,-1.01497199084778
"Tibiri","NE0308",1994,760.216450829486,546.050286903521,87.0725420820904,2.45962916442767
"Tibiri","NE0308",1995,506.88750186183,546.050286903521,87.0725420820904,-0.449771927007357
"Tibiri","NE0308",1996,550.140780011102,546.050286903521,87.0725420820904,0.0469779911068251
"Tibiri","NE0308",1997,522.330709380778,546.050286903521,87.0725420820904,-0.272411680600531
"Tibiri","NE0308",1998,572.347413763705,546.050286903521,87.0725420820904,0.30201400155966
"Tibiri","NE0308",1999,678.633529992831,546.050286903521,87.0725420820904,1.52267568993579
"Tibiri","NE0308",2000,558.037293078063,546.050286903521,87.0725420820904,0.137666891168061
"Tibiri","NE0308",2001,502.011871744314,546.050286903521,87.0725420820904,-0.505766962881235
"Tibiri","NE0308",2002,609.808158698981,546.050286903521,87.0725420820904,0.732238548121747
"Tibiri","NE0308",2003,636.159212416688,546.050286903521,87.0725420820904,1.03487188220844
"Tibiri","NE0308",2004,520.762272861016,546.050286903521,87.0725420820904,-0.290424667039855
"Tibiri","NE0308",2005,558.549442534181,546.050286903521,87.0725420820904,0.143548762121538
"Tibiri","NE0308",2006,623.326964381186,546.050286903521,87.0725420820904,0.887497661487936
"Tibiri","NE0308",2007,559.243062845482,546.050286903521,87.0725420820904,0.15151476718715
"Tibiri","NE0308",2008,566.169510224541,546.050286903521,87.0725420820904,0.231062776392264
"Tibiri","NE0308",2009,471.590811517316,546.050286903521,87.0725420820904,-0.855143006115591
"Tibiri","NE0308",2010,596.503513287693,546.050286903521,87.0725420820904,0.579438996240696
"Tibiri","NE0308",2011,436.559013217385,546.050286903521,87.0725420820904,-1.25747188571697
"Tibiri","NE0308",2012,544.75452210046,546.050286903521,87.0725420820904,-0.0148814399129353
"Tibiri","NE0308",2013,488.916760720601,546.050286903521,87.0725420820904,-0.656160080052049
"Tibiri","NE0308",2014,583.308420324452,546.050286903521,87.0725420820904,0.427897618813111
"Tibiri","NE0308",2015,551.432329638154,546.050286903521,87.0725420820904,0.0618110210858329
"Tibiri","NE0308",2016,483.325687118408,546.050286903521,87.0725420820904,-0.720371753083506
