"adm_03","rowcacode3","year","total_precip","median_precip","sd_precip"
"Korgom","NER004009004",2019,512.094121529044,0.401605546474457,12.5229014605866
"Korgom","NER004009004",2020,556.824700990777,0.396756276488304,14.2940129838224
"Korgom","NER004009004",2021,479.733480589937,0.390519022941589,12.5450189765696
"Hawandawaki","NER004009002",1981,473.091040320207,0.404272750020027,13.3430960312322
"Hawandawaki","NER004009002",1982,455.391975134218,0.462859898805618,14.1118825962046
"Hawandawaki","NER004009002",1983,363.044541796873,0.407774642109871,10.6374576158429
"Hawandawaki","NER004009002",1984,297.063605503397,0.433992102742195,10.4815133692306
"Hawandawaki","NER004009002",1985,416.166061842821,0.471723347902298,10.9168795222698
"Hawandawaki","NER004009002",1986,426.466656959245,0.395329475402832,10.483619281066
"Hawandawaki","NER004009002",1987,295.213911953746,0.403201907873154,7.42987124227372
"Hawandawaki","NER004009002",NA,173.874199799964,0.4370998999821,86.355210823346
"Hawandawaki","NER004009002",1988,484.172435250133,0.402632832527161,12.8358602255809
"Hawandawaki","NER004009002",1989,471.918568019893,0.407379060983658,12.0340585479552
"Hawandawaki","NER004009002",1990,403.20076611144,0.410037457942963,10.3069174869688
"Hawandawaki","NER004009002",1991,452.872163424312,0.418082624673843,11.1175110725654
"Hawandawaki","NER004009002",1992,504.214912198833,0.428760945796966,11.6020756294642
"Hawandawaki","NER004009002",1993,405.802175587829,0.423055842518807,10.7311129185261
"Hawandawaki","NER004009002",1994,617.699750952743,0.552984029054642,16.2966539220454
"Hawandawaki","NER004009002",1995,467.492420734096,0.410649448633194,10.5208955635791
"Hawandawaki","NER004009002",1996,441.65829344988,0.400868311524391,10.8623940519905
"Hawandawaki","NER004009002",1997,484.221691733721,0.443616792559623,11.5720446240396
"Hawandawaki","NER004009002",1998,609.492959312774,0.408390313386918,15.2698997067759
"Hawandawaki","NER004009002",1999,642.791861998586,0.405989587306977,15.3459946814328
"Hawandawaki","NER004009002",2000,503.352705018944,0.398156315088272,12.8792342110033
"Hawandawaki","NER004009002",2001,612.460485259442,0.439306765794754,14.7434070375116
"Hawandawaki","NER004009002",2002,568.747609881844,0.407509595155716,12.8774813828567
"Hawandawaki","NER004009002",2003,543.053979693621,0.495507523417473,12.9242675993806
"Hawandawaki","NER004009002",2004,560.853823487843,0.400449246168136,14.4172780354186
"Hawandawaki","NER004009002",2005,543.511051257905,0.448211133480072,13.2575158238037
"Hawandawaki","NER004009002",2006,509.257691877494,0.413021668791771,13.6533845828749
"Hawandawaki","NER004009002",2007,419.432359918239,0.458428606390954,11.0434016434919
"Hawandawaki","NER004009002",2008,549.825514087373,0.43179726600647,15.398251356283
"Hawandawaki","NER004009002",2009,416.040570208024,0.501220062375068,9.1981239821171
"Hawandawaki","NER004009002",2010,570.879570139317,0.541155785322189,14.148335181332
"Hawandawaki","NER004009002",2011,476.355471533308,0.459630712866783,12.2751883753093
"Hawandawaki","NER004009002",2012,589.776817269951,0.463013917207718,13.38681745282
"Hawandawaki","NER004009002",2013,520.336774095951,0.428917780518532,13.6147788594629
"Hawandawaki","NER004009002",2014,494.494921130106,0.466043755412102,11.6259862993078
"Hawandawaki","NER004009002",2015,469.005493606252,0.440142765641212,12.4616452521866
"Hawandawaki","NER004009002",2016,454.880832672119,0.487253174185753,10.2591167244173
"Hawandawaki","NER004009002",2017,410.380558481855,0.411720052361489,10.0752104324906
"Hawandawaki","NER004009002",2018,602.129223127828,0.473220407962799,15.22958997804
"Hawandawaki","NER004009002",2019,585.961034840627,0.467987060546875,14.1205327156289
"Hawandawaki","NER004009002",2020,648.128924813507,0.464223176240921,16.6373341895591
"Hawandawaki","NER004009002",2021,523.69438778481,0.499608874320984,13.8117426287646
"Ourafane","NER004009006",1981,288.393316597638,0.21018797159195,9.95525525598279
"Ourafane","NER004009006",1982,289.981650034034,0.199963311140748,9.9630425241383
"Ourafane","NER004009006",1983,252.891309082556,0.199641420311798,7.46050908159307
"Ourafane","NER004009006",1984,116.698561947746,0.191634124144912,3.80748646223695
"Ourafane","NER004009006",1985,256.798811319771,0.205819004206152,7.27144282481545
