"adm_03","rowcacode3","year","yeartotal_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Azeye","NER005001003",1994,425.867855008373,287.42564003812,69.6692125384422,1.98713621018558
"Azeye","NER005001003",1995,246.624467383327,287.42564003812,69.6692125384422,-0.585641363927846
"Azeye","NER005001003",1996,265.879896433207,287.42564003812,69.6692125384422,-0.309257745564793
"Azeye","NER005001003",1997,214.728368223075,287.42564003812,69.6692125384422,-1.04346337738397
"Azeye","NER005001003",1998,340.615894965238,287.42564003812,69.6692125384422,0.763468582306271
"Azeye","NER005001003",1999,422.222912824583,287.42564003812,69.6692125384422,1.93481837780332
"Azeye","NER005001003",2000,232.743017873361,287.42564003812,69.6692125384422,-0.784889338810674
"Azeye","NER005001003",2001,341.087844557802,287.42564003812,69.6692125384422,0.770242730819916
"Azeye","NER005001003",2002,302.86370890988,287.42564003812,69.6692125384422,0.221590976979131
"Azeye","NER005001003",2003,368.074672175719,287.42564003812,69.6692125384422,1.15759930676838
"Azeye","NER005001003",2004,281.309590752208,287.42564003812,69.6692125384422,-0.0877869730842279
"Azeye","NER005001003",2005,324.197922073147,287.42564003812,69.6692125384422,0.527812511369168
"Azeye","NER005001003",2006,354.709584318356,287.42564003812,69.6692125384422,0.965762950788497
"Azeye","NER005001003",2007,305.954614752787,287.42564003812,69.6692125384422,0.265956425220738
"Azeye","NER005001003",2008,300.348852565601,287.42564003812,69.6692125384422,0.185493879672475
"Azeye","NER005001003",2009,229.207797936138,287.42564003812,69.6692125384422,-0.835632268268536
"Azeye","NER005001003",2010,334.016930768036,287.42564003812,69.6692125384422,0.668750069540513
"Azeye","NER005001003",2011,267.01394319054,287.42564003812,69.6692125384422,-0.292980157287075
"Azeye","NER005001003",2012,308.795975127543,287.42564003812,69.6692125384422,0.306740011990687
"Azeye","NER005001003",2013,258.205956567355,287.42564003812,69.6692125384422,-0.419405967228954
"Azeye","NER005001003",2014,302.796117028115,287.42564003812,69.6692125384422,0.220620794034586
"Azeye","NER005001003",2015,277.981434156892,287.42564003812,69.6692125384422,-0.135557810073083
"Azeye","NER005001003",2016,276.372201787573,287.42564003812,69.6692125384422,-0.158655995206597
"Azeye","NER005001003",2017,255.038458022595,287.42564003812,69.6692125384422,-0.464870792068355
"Azeye","NER005001003",2018,331.308367584912,287.42564003812,69.6692125384422,0.6298725928986
"Azeye","NER005001003",2019,251.914196514232,287.42564003812,69.6692125384422,-0.509715012270211
"Azeye","NER005001003",2020,381.555804370357,287.42564003812,69.6692125384422,1.35110131007004
"Azeye","NER005001003",2021,340.823413181624,287.42564003812,69.6692125384422,0.76644720383542
"Tamaya","NER005001005",1981,189.873249242285,209.008236377954,54.3125082637361,-0.352312712989648
"Tamaya","NER005001005",1982,182.16565529336,209.008236377954,54.3125082637361,-0.49422466283916
"Tamaya","NER005001005",1983,182.713443445439,209.008236377954,54.3125082637361,-0.484138806567911
"Tamaya","NER005001005",1984,69.980439706335,209.008236377954,54.3125082637361,-2.55977492323709
"Tamaya","NER005001005",1985,174.438350632525,209.008236377954,54.3125082637361,-0.636499525626053
"Tamaya","NER005001005",1986,187.760332439994,209.008236377954,54.3125082637361,-0.391215663154095
"Tamaya","NER005001005",1987,197.96294991837,209.008236377954,54.3125082637361,-0.20336542746192
"Tamaya","NER005001005",1988,283.559237926709,209.008236377954,54.3125082637361,1.37263042956409
"Tamaya","NER005001005",1989,248.583333836692,209.008236377954,54.3125082637361,0.728655308397187
"Tamaya","NER005001005",1990,145.286413650674,209.008236377954,54.3125082637361,-1.17324396836643
"Tamaya","NER005001005",1991,177.871269349034,209.008236377954,54.3125082637361,-0.573292746446578
"Tamaya","NER005001005",1992,209.12478663895,209.008236377954,54.3125082637361,0.00214591932358557
"Tamaya","NER005001005",1993,200.433721679489,209.008236377954,54.3125082637361,-0.157873664328449
"Tamaya","NER005001005",1994,307.370662045027,209.008236377954,54.3125082637361,1.81104553649842
"Tamaya","NER005001005",1995,158.404510826708,209.008236377954,54.3125082637361,-0.93171402258793
"Tamaya","NER005001005",1996,176.957747079017,209.008236377954,54.3125082637361,-0.590112486488443
"Tamaya","NER005001005",1997,167.759073058737,209.008236377954,54.3125082637361,-0.759478150390606
"Tamaya","NER005001005",1998,281.741538108338,209.008236377954,54.3125082637361,1.33916300416836
"Tamaya","NER005001005",1999,346.75700156109,209.008236377954,54.3125082637361,2.53622544026584
"Tamaya","NER005001005",2000,168.079957920675,209.008236377954,54.3125082637361,-0.753570029550754
"Tamaya","NER005001005",2001,239.381575919185,209.008236377954,54.3125082637361,0.559232863887287
