"admin2Name","admin2Pcod","year","yeartotal_precip"
"Bagaroua","NE0502",1983,277.953612973576
"Bagaroua","NE0502",1984,187.889420761487
"Bagaroua","NE0502",1985,275.288881818082
"Bagaroua","NE0502",1986,322.184144828767
"Bagaroua","NE0502",1987,258.436926583226
"Bagaroua","NE0502",1988,388.087534236899
"Bagaroua","NE0502",1989,337.388464468525
"Bagaroua","NE0502",1990,295.833104345089
"Bagaroua","NE0502",1991,322.625728600311
"Bagaroua","NE0502",1992,299.681581063409
"Bagaroua","NE0502",1993,225.235089536114
"Bagaroua","NE0502",1994,466.081347226483
"Bagaroua","NE0502",1995,265.898856788322
"Bagaroua","NE0502",1996,263.212238262721
"Bagaroua","NE0502",1997,224.360506570208
"Bagaroua","NE0502",1998,361.837086361889
"Bagaroua","NE0502",1999,453.112285691737
"Bagaroua","NE0502",2000,270.397712618962
"Bagaroua","NE0502",2001,302.550897803759
"Bagaroua","NE0502",2002,277.490445173632
"Bagaroua","NE0502",2003,360.209368544646
"Bagaroua","NE0502",2004,279.33945601135
"Bagaroua","NE0502",2005,349.729508847745
"Bagaroua","NE0502",2006,364.758925476297
"Bagaroua","NE0502",2007,339.628425562341
"Bagaroua","NE0502",2008,339.014322967456
"Bagaroua","NE0502",2009,268.608474505909
"Bagaroua","NE0502",2010,355.157180590896
"Bagaroua","NE0502",2011,247.0446753664
"Bagaroua","NE0502",2012,382.584364330401
"Bagaroua","NE0502",2013,275.587355546446
"Bagaroua","NE0502",2014,339.803887658051
"Bagaroua","NE0502",2015,321.616533088735
"Bagaroua","NE0502",2016,318.232776115214
"Bagaroua","NE0502",2017,264.43085212861
"Bagaroua","NE0502",2018,363.471359146068
"Bagaroua","NE0502",2019,293.784708125293
"Bagaroua","NE0502",2020,457.753396088003
"Bagaroua","NE0502",2021,315.924837967857
"Birni N'Konni","NE0503",1981,457.59576343534
"Birni N'Konni","NE0503",1982,356.478162589647
"Birni N'Konni","NE0503",1983,329.068233152213
"Birni N'Konni","NE0503",1984,269.094630874793
"Birni N'Konni","NE0503",1985,371.908053884098
"Birni N'Konni","NE0503",1986,405.342717801533
"Birni N'Konni","NE0503",1987,351.239592021538
"Birni N'Konni","NE0503",1988,471.841110123993
"Birni N'Konni","NE0503",1989,460.742853405277
"Birni N'Konni","NE0503",1990,353.51763978586
"Birni N'Konni","NE0503",1991,422.170885828406
"Birni N'Konni","NE0503",1992,420.169462446846
"Birni N'Konni","NE0503",1993,354.652905082629
"Birni N'Konni","NE0503",1994,572.282432779941
"Birni N'Konni","NE0503",1995,401.778713664006
"Birni N'Konni","NE0503",1996,383.048206615447
"Birni N'Konni","NE0503",1997,353.344003119668
"Birni N'Konni","NE0503",1998,495.456136594983
"Birni N'Konni","NE0503",1999,598.982477809725
"Birni N'Konni","NE0503",2000,376.234555265672
"Birni N'Konni","NE0503",2001,378.804632257382
"Birni N'Konni","NE0503",2002,417.119433417831
"Birni N'Konni","NE0503",2003,461.408886923954
"Birni N'Konni","NE0503",2004,407.038657237349
"Birni N'Konni","NE0503",2005,457.263446398729
"Birni N'Konni","NE0503",2006,505.583492137984
"Birni N'Konni","NE0503",2007,420.969394023697
"Birni N'Konni","NE0503",2008,474.042868243537
"Birni N'Konni","NE0503",2009,308.284566676042
"Birni N'Konni","NE0503",2010,489.199483306416
"Birni N'Konni","NE0503",2011,359.065781056046
"Birni N'Konni","NE0503",2012,418.793876632477
"Birni N'Konni","NE0503",2013,345.597064397078
"Birni N'Konni","NE0503",2014,451.776563767857
"Birni N'Konni","NE0503",2015,473.863602142515
"Birni N'Konni","NE0503",2016,403.010495810785
"Birni N'Konni","NE0503",2017,347.828060094625
"Birni N'Konni","NE0503",2018,492.552588516459
"Birni N'Konni","NE0503",2019,395.809120698059
"Birni N'Konni","NE0503",2020,630.175879541084
"Birni N'Konni","NE0503",2021,395.163526949244
"Bouza","NE0504",1981,320.162256533357
"Bouza","NE0504",1982,272.257970503905
"Bouza","NE0504",1983,295.693424818488
"Bouza","NE0504",1984,161.758700685345
"Bouza","NE0504",1985,360.475067055532
"Bouza","NE0504",1986,312.544125268763
"Bouza","NE0504",1987,302.995131220713
"Bouza","NE0504",1988,427.259716883985
"Bouza","NE0504",1989,425.566915675257
"Bouza","NE0504",1990,257.94042665161
"Bouza","NE0504",1991,422.633124198821
"Bouza","NE0504",1992,321.95370226415
"Bouza","NE0504",1993,256.484562440313
"Bouza","NE0504",1994,500.478823447031
"Bouza","NE0504",1995,321.099086445618
"Bouza","NE0504",1996,330.116534471675
"Bouza","NE0504",1997,286.186919557506
"Bouza","NE0504",1998,441.738476157434
"Bouza","NE0504",1999,510.561747152838
"Bouza","NE0504",2000,321.892609581208
"Bouza","NE0504",2001,437.522263697558
"Bouza","NE0504",2002,387.051864801229
"Bouza","NE0504",2003,436.50644155119
"Bouza","NE0504",2004,380.677029928706
"Bouza","NE0504",2005,404.932603099208
"Bouza","NE0504",2006,417.802332989439
"Bouza","NE0504",2007,405.443103184948
"Bouza","NE0504",2008,360.239926146914
"Bouza","NE0504",2009,270.705677512783
"Bouza","NE0504",2010,452.504378037797
"Bouza","NE0504",2011,332.53580286646
"Bouza","NE0504",2012,388.930922413804
"Bouza","NE0504",2013,313.908483699331
"Bouza","NE0504",2014,379.334407701636
"Bouza","NE0504",2015,389.105943164356
"Bouza","NE0504",2016,370.195150831259
"Bouza","NE0504",2017,305.688226429945
"Bouza","NE0504",2018,441.187306374414
"Bouza","NE0504",2019,340.162525797328
"Bouza","NE0504",2020,500.101469965946
"Bouza","NE0504",2021,359.335367389798
"Illéla","NE0505",1981,391.69920721378
"Illéla","NE0505",1982,259.750703492379
"Illéla","NE0505",1983,287.209036526241
"Illéla","NE0505",1984,221.171228486872
"Illéla","NE0505",1985,304.339669552212
"Illéla","NE0505",1986,379.69451324802
"Illéla","NE0505",1987,296.107307088565
"Illéla","NE0505",1988,457.320680087225
"Illéla","NE0505",1989,448.314290052143
"Illéla","NE0505",1990,327.870467001862
"Illéla","NE0505",1991,405.778768369261
"Illéla","NE0505",1992,333.318930571808
"Illéla","NE0505",1993,301.85494268942
"Illéla","NE0505",1994,538.331727266704
"Illéla","NE0505",1995,371.451501312135
"Illéla","NE0505",1996,332.116827464202
"Illéla","NE0505",1997,292.244778682573
"Illéla","NE0505",1998,425.988902216073
"Illéla","NE0505",1999,475.745674068655
"Illéla","NE0505",2000,355.448911353438
"Illéla","NE0505",2001,392.791127321119
"Illéla","NE0505",2002,379.057825312344
"Illéla","NE0505",2003,421.449214091125
"Illéla","NE0505",2004,354.78957152576
"Illéla","NE0505",2005,388.839887368844
"Illéla","NE0505",2006,438.981361787832
"Illéla","NE0505",2007,379.342946744466
"Illéla","NE0505",2008,402.399450683911
"Illéla","NE0505",2009,285.021900671102
"Illéla","NE0505",2010,416.569178963892
"Illéla","NE0505",2011,320.668682139691
"Illéla","NE0505",2012,402.194911844281
"Illéla","NE0505",2013,317.936665203217
"Illéla","NE0505",2014,403.665194250935
"Illéla","NE0505",2015,384.697437608203
"Illéla","NE0505",2016,384.224750990913
"Illéla","NE0505",2017,309.693043518559
"Illéla","NE0505",2018,445.457902854682
"Illéla","NE0505",2019,354.339667654502
"Illéla","NE0505",2020,519.849288649793
"Illéla","NE0505",2021,371.012893876674
"Keita","NE0506",1981,281.22900834448
"Keita","NE0506",1982,283.418464523408
"Keita","NE0506",1983,290.968177621846
"Keita","NE0506",1984,152.422417271303
"Keita","NE0506",1985,300.075920763667
"Keita","NE0506",1986,357.055901645608
"Keita","NE0506",1987,282.20191933279
"Keita","NE0506",1988,458.015516860564
"Keita","NE0506",1989,400.128083795797
"Keita","NE0506",1990,274.536438169442
"Keita","NE0506",1991,402.91677397759
"Keita","NE0506",1992,309.382788037398
"Keita","NE0506",1993,244.827569733221
"Keita","NE0506",1994,520.578117568436
"Keita","NE0506",1995,340.4244608805
"Keita","NE0506",1996,305.24222986658
"Keita","NE0506",1997,284.00868274561
"Keita","NE0506",1998,414.875619791942
"Keita","NE0506",1999,444.399972299169
"Keita","NE0506",2000,313.497545178549
"Keita","NE0506",2001,408.431632437465
"Keita","NE0506",2002,361.552896207514
"Keita","NE0506",2003,406.503002727592
"Keita","NE0506",2004,354.671328722264
"Keita","NE0506",2005,392.136742183326
"Keita","NE0506",2006,415.795033519367
"Keita","NE0506",2007,393.053884193291
"Keita","NE0506",2008,359.702707133816
"Keita","NE0506",2009,291.31557954697
"Keita","NE0506",2010,399.943354208638
"Keita","NE0506",2011,314.712996039554
"Keita","NE0506",2012,369.662337733071
"Keita","NE0506",2013,303.745579132661
"Keita","NE0506",2014,364.515078815052
"Keita","NE0506",2015,360.343240673373
"Keita","NE0506",2016,343.067836924455
"Keita","NE0506",2017,303.65583426942
"Keita","NE0506",2018,417.761331507845
"Keita","NE0506",2019,308.291679673773
"Keita","NE0506",2020,481.608379016823
"Keita","NE0506",2021,389.880198083039
"Madaoua","NE0507",1981,391.249547159155
"Madaoua","NE0507",1982,241.799138278132
"Madaoua","NE0507",1983,316.148232006856
"Madaoua","NE0507",1984,184.267878947429
"Madaoua","NE0507",1985,375.544127514315
"Madaoua","NE0507",1986,332.389117403012
"Madaoua","NE0507",1987,320.598467344749
"Madaoua","NE0507",1988,452.081204483674
"Madaoua","NE0507",1989,423.180827819417
"Madaoua","NE0507",1990,286.779977221368
"Madaoua","NE0507",1991,435.00431821127
"Madaoua","NE0507",1992,336.952359184107
"Madaoua","NE0507",1993,291.66797509289
"Madaoua","NE0507",1994,555.488933989268
"Madaoua","NE0507",1995,373.856394633494
"Madaoua","NE0507",1996,364.082268020315
"Madaoua","NE0507",1997,364.971260589633
"Madaoua","NE0507",1998,451.401711575529
"Madaoua","NE0507",1999,552.535114226502
"Madaoua","NE0507",2000,372.065745841335
"Madaoua","NE0507",2001,506.964815188254
"Madaoua","NE0507",2002,425.325843381282
"Madaoua","NE0507",2003,464.375790242444
"Madaoua","NE0507",2004,408.036385152424
"Madaoua","NE0507",2005,445.002302741304
"Madaoua","NE0507",2006,495.749449440651
"Madaoua","NE0507",2007,416.804102580227
"Madaoua","NE0507",2008,385.490612760244
"Madaoua","NE0507",2009,281.685400121904
"Madaoua","NE0507",2010,500.55088317942
"Madaoua","NE0507",2011,361.992093988067
"Madaoua","NE0507",2012,425.929642750073
"Madaoua","NE0507",2013,342.301714279263
"Madaoua","NE0507",2014,423.937708864885
"Madaoua","NE0507",2015,402.109226663657
"Madaoua","NE0507",2016,395.53726546426
"Madaoua","NE0507",2017,333.393674095332
"Madaoua","NE0507",2018,446.124304013439
"Madaoua","NE0507",2019,385.344253603739
"Madaoua","NE0507",2020,545.603043016996
"Madaoua","NE0507",2021,366.14961532406
"Malbaza","NE0508",1981,407.047727582559
"Malbaza","NE0508",1982,306.159271702961
"Malbaza","NE0508",1983,313.447113117808
"Malbaza","NE0508",1984,213.378455001181
"Malbaza","NE0508",1985,400.473620314222
"Malbaza","NE0508",1986,379.97030065342
"Malbaza","NE0508",1987,309.114284431274
"Malbaza","NE0508",1988,477.884885301945
"Malbaza","NE0508",1989,498.679260240787
"Malbaza","NE0508",1990,328.006266385572
"Malbaza","NE0508",1991,473.66005169278
"Malbaza","NE0508",1992,383.617537764274
"Malbaza","NE0508",1993,360.92510651508
"Malbaza","NE0508",1994,589.276874907716
"Malbaza","NE0508",1995,444.5467517831
"Malbaza","NE0508",1996,422.104840594106
"Malbaza","NE0508",1997,370.341877343387
"Malbaza","NE0508",1998,520.484617526603
"Malbaza","NE0508",1999,583.014141298822
"Malbaza","NE0508",2000,394.763818495278
"Malbaza","NE0508",2001,423.950958593799
"Malbaza","NE0508",2002,443.851144249654
"Malbaza","NE0508",2003,489.679776143238
"Malbaza","NE0508",2004,453.502660447473
"Malbaza","NE0508",2005,457.689939863601
"Malbaza","NE0508",2006,516.480360385136
"Malbaza","NE0508",2007,411.208126383438
"Malbaza","NE0508",2008,458.504280626476
"Malbaza","NE0508",2009,301.35767873734
"Malbaza","NE0508",2010,506.36858644303
"Malbaza","NE0508",2011,394.70762026286
"Malbaza","NE0508",2012,437.029393782449
"Malbaza","NE0508",2013,363.276287128106
"Malbaza","NE0508",2014,456.914627326231
"Malbaza","NE0508",2015,445.440683160161
"Malbaza","NE0508",2016,423.528816207305
"Malbaza","NE0508",2017,364.652084735876
"Malbaza","NE0508",2018,500.704032231203
"Malbaza","NE0508",2019,425.964942064918
"Malbaza","NE0508",2020,586.725973703542
"Malbaza","NE0508",2021,402.77743200262
"Tahoua","NE0509",1981,286.187701220114
"Tahoua","NE0509",1982,228.122988839649
"Tahoua","NE0509",1983,256.863331141445
"Tahoua","NE0509",1984,137.597501616321
"Tahoua","NE0509",1985,232.418506865422
"Tahoua","NE0509",1986,308.14107549869
"Tahoua","NE0509",1987,231.52769935327
"Tahoua","NE0509",1988,399.412501265279
"Tahoua","NE0509",1989,326.599365937241
"Tahoua","NE0509",1990,243.276835052311
"Tahoua","NE0509",1991,340.957086920774
"Tahoua","NE0509",1992,272.024844897297
"Tahoua","NE0509",1993,200.83259582287
"Tahoua","NE0509",1994,431.363537257034
"Tahoua","NE0509",1995,272.834643955751
"Tahoua","NE0509",1996,244.451039075862
"Tahoua","NE0509",1997,204.531276328828
"Tahoua","NE0509",1998,345.164308058735
"Tahoua","NE0509",1999,393.561668005319
"Tahoua","NE0509",2000,277.891780399228
"Tahoua","NE0509",2001,319.766130339591
"Tahoua","NE0509",2002,272.867537683219
"Tahoua","NE0509",2003,334.093876133337
"Tahoua","NE0509",2004,264.092306344293
"Tahoua","NE0509",2005,334.998138916828
"Tahoua","NE0509",2006,324.583257845771
"Tahoua","NE0509",2007,317.477395336789
"Tahoua","NE0509",2008,336.767386880099
"Tahoua","NE0509",2009,272.308274144425
"Tahoua","NE0509",2010,302.538910560093
"Tahoua","NE0509",2011,262.079302965468
"Tahoua","NE0509",2012,365.023518171799
"Tahoua","NE0509",2013,271.289347035986
"Tahoua","NE0509",2014,301.722942379674
"Tahoua","NE0509",2015,294.32745745401
"Tahoua","NE0509",2016,302.046283812157
"Tahoua","NE0509",2017,261.660922692666
"Tahoua","NE0509",2018,354.938287793799
"Tahoua","NE0509",2019,268.352291823438
"Tahoua","NE0509",2020,432.009732908116
"Tahoua","NE0509",2021,315.055831795043
"Tassara","NE0510",1981,131.528130936525
"Tassara","NE0510",1982,117.442867377953
"Tassara","NE0510",1983,114.172555955961
"Tassara","NE0510",1984,56.9523381934756
"Tassara","NE0510",1985,99.6788302023958
"Tassara","NE0510",1986,137.215849988907
"Tassara","NE0510",1987,104.714072319748
"Tassara","NE0510",1988,164.469977127532
"Tassara","NE0510",1989,181.062505377598
"Tassara","NE0510",1990,102.976603059643
"Tassara","NE0510",1991,122.921147347746
"Tassara","NE0510",1992,141.700654630648
"Tassara","NE0510",1993,108.569506110333
"Tassara","NE0510",1994,233.458854353941
"Tassara","NE0510",1995,81.1330352966726
"Tassara","NE0510",1996,104.594250618014
"Tassara","NE0510",1997,138.00583043318
"Tassara","NE0510",1998,218.980178392686
"Tassara","NE0510",1999,247.24164296666
"Tassara","NE0510",2000,113.093252981085
"Tassara","NE0510",2001,163.609633869694
"Tassara","NE0510",2002,144.008045901921
"Tassara","NE0510",2003,176.736782566023
"Tassara","NE0510",2004,123.461903299121
"Tassara","NE0510",2005,196.210008675684
"Tassara","NE0510",2006,137.811583678091
"Tassara","NE0510",2007,195.878671857196
"Tassara","NE0510",2008,187.55935211294
"Tassara","NE0510",2009,130.584762784082
"Tassara","NE0510",2010,160.350166088108
"Tassara","NE0510",2011,138.495910169209
"Tassara","NE0510",2012,183.239197464936
"Tassara","NE0510",2013,139.392141326955
"Tassara","NE0510",2014,131.785628426401
"Tassara","NE0510",2015,143.925456050067
"Tassara","NE0510",2016,147.868001431789
"Tassara","NE0510",2017,162.534110632257
"Tassara","NE0510",2018,202.388912877582
"Tassara","NE0510",2019,139.15651527576
"Tassara","NE0510",2020,184.636515669976
"Tassara","NE0510",2021,188.109220394337
"Tchintabaraden","NE0511",1981,200.053314040159
"Tchintabaraden","NE0511",1982,196.812030597798
"Tchintabaraden","NE0511",1983,191.153403204416
"Tchintabaraden","NE0511",1984,86.397272901145
"Tchintabaraden","NE0511",1985,159.313121454217
"Tchintabaraden","NE0511",1986,208.807825885152
"Tchintabaraden","NE0511",1987,170.12563271273
"Tchintabaraden","NE0511",1988,274.875117111974
"Tchintabaraden","NE0511",1989,241.20548264852
"Tchintabaraden","NE0511",1990,169.340928581748
"Tchintabaraden","NE0511",1991,186.117106015484
"Tchintabaraden","NE0511",1992,206.994417519873
"Tchintabaraden","NE0511",1993,156.41439753894
"Tchintabaraden","NE0511",1994,337.312053794806
"Tchintabaraden","NE0511",1995,168.690421352527
"Tchintabaraden","NE0511",1996,174.335044869463
"Tchintabaraden","NE0511",1997,173.346367332553
"Tchintabaraden","NE0511",1998,298.566159569174
"Tchintabaraden","NE0511",1999,310.857556985293
"Tchintabaraden","NE0511",2000,183.318481951904
"Tchintabaraden","NE0511",2001,224.465313676939
"Tchintabaraden","NE0511",2002,224.101349065189
"Tchintabaraden","NE0511",2003,274.836890730693
"Tchintabaraden","NE0511",2004,185.990099575398
"Tchintabaraden","NE0511",2005,270.298332584407
"Tchintabaraden","NE0511",2006,213.633204809737
"Tchintabaraden","NE0511",2007,243.470342851423
"Tchintabaraden","NE0511",2008,247.981552187726
"Tchintabaraden","NE0511",2009,191.594220145314
"Tchintabaraden","NE0511",2010,245.29792382377
"Tchintabaraden","NE0511",2011,204.965225554006
"Tchintabaraden","NE0511",2012,254.935791558341
"Tchintabaraden","NE0511",2013,204.409914850461
"Tchintabaraden","NE0511",2014,205.639463384765
"Tchintabaraden","NE0511",2015,192.084608126698
"Tchintabaraden","NE0511",2016,210.294421611229
"Tchintabaraden","NE0511",2017,221.409608536218
"Tchintabaraden","NE0511",2018,277.258004923855
"Tchintabaraden","NE0511",2019,214.257534836764
"Tchintabaraden","NE0511",2020,275.67100210838
"Tchintabaraden","NE0511",2021,251.887628906614
"Tillia","NE0512",1981,207.073852487661
"Tillia","NE0512",1982,195.135000696026
"Tillia","NE0512",1983,200.365393511181
"Tillia","NE0512",1984,98.6457338407678
"Tillia","NE0512",1985,177.103061913321
"Tillia","NE0512",1986,229.9959584614
"Tillia","NE0512",1987,186.462793935729
"Tillia","NE0512",1988,311.147912531706
"Tillia","NE0512",1989,248.794799255687
"Tillia","NE0512",1990,197.415264680799
"Tillia","NE0512",1991,256.202002680948
"Tillia","NE0512",1992,212.117198281844
"Tillia","NE0512",1993,153.201186249736
"Tillia","NE0512",1994,331.660907209104
"Tillia","NE0512",1995,178.56978628264
"Tillia","NE0512",1996,183.315691090937
"Tillia","NE0512",1997,185.021889366535
"Tillia","NE0512",1998,292.322317817794
"Tillia","NE0512",1999,325.07478512194
"Tillia","NE0512",2000,198.346922505856
"Tillia","NE0512",2001,245.758044200731
"Tillia","NE0512",2002,216.240844605292
"Tillia","NE0512",2003,267.89301110023
"Tillia","NE0512",2004,201.329503116736
"Tillia","NE0512",2005,272.422351108271
"Tillia","NE0512",2006,218.384709965323
"Tillia","NE0512",2007,277.117243816753
"Tillia","NE0512",2008,292.804452406262
"Tillia","NE0512",2009,231.355509029513
"Tillia","NE0512",2010,244.927809094272
"Tillia","NE0512",2011,225.320887916004
"Tillia","NE0512",2012,294.032484502563
"Tillia","NE0512",2013,221.572016748212
"Tillia","NE0512",2014,245.383760169838
"Tillia","NE0512",2015,225.654969588635
"Tillia","NE0512",2016,234.906273319979
"Tillia","NE0512",2017,246.008072427153
"Tillia","NE0512",2018,321.347707371346
"Tillia","NE0512",2019,227.062302533611
"Tillia","NE0512",2020,351.227482802126
"Tillia","NE0512",2021,268.894676347137
"Ville de Tahoua","NE0513",1981,327.18067586422
"Ville de Tahoua","NE0513",1982,230.879485964775
"Ville de Tahoua","NE0513",1983,266.183369576931
"Ville de Tahoua","NE0513",1984,156.391250133514
"Ville de Tahoua","NE0513",1985,251.945922732353
"Ville de Tahoua","NE0513",1986,351.041411757469
"Ville de Tahoua","NE0513",1987,273.281089305878
"Ville de Tahoua","NE0513",1988,433.015211462975
"Ville de Tahoua","NE0513",1989,404.420140028
"Ville de Tahoua","NE0513",1990,299.807356715202
"Ville de Tahoua","NE0513",1991,369.809579312801
"Ville de Tahoua","NE0513",1992,319.093433618545
"Ville de Tahoua","NE0513",1993,246.467954277992
"Ville de Tahoua","NE0513",1994,502.134604394436
"Ville de Tahoua","NE0513",1995,342.14825797081
"Ville de Tahoua","NE0513",1996,305.611468553543
"Ville de Tahoua","NE0513",1997,258.114601075649
"Ville de Tahoua","NE0513",1998,366.915492296219
"Ville de Tahoua","NE0513",1999,445.30485701561
"Ville de Tahoua","NE0513",2000,331.97709441185
"Ville de Tahoua","NE0513",2001,391.476448297501
"Ville de Tahoua","NE0513",2002,343.313821792602
"Ville de Tahoua","NE0513",2003,358.991462767124
"Ville de Tahoua","NE0513",2004,308.36077016592
"Ville de Tahoua","NE0513",2005,360.640898942948
"Ville de Tahoua","NE0513",2006,365.582750678062
"Ville de Tahoua","NE0513",2007,359.039165735245
"Ville de Tahoua","NE0513",2008,375.821840047836
"Ville de Tahoua","NE0513",2009,296.90999174118
"Ville de Tahoua","NE0513",2010,341.472880721092
"Ville de Tahoua","NE0513",2011,299.758923053742
"Ville de Tahoua","NE0513",2012,370.184524178505
"Ville de Tahoua","NE0513",2013,299.575538814068
"Ville de Tahoua","NE0513",2014,332.235677480698
"Ville de Tahoua","NE0513",2015,349.098343491554
"Ville de Tahoua","NE0513",2016,336.459774017334
"Ville de Tahoua","NE0513",2017,291.20256280899
"Ville de Tahoua","NE0513",2018,397.277999162674
"Ville de Tahoua","NE0513",2019,305.219665408135
"Ville de Tahoua","NE0513",2020,474.989966630936
"Ville de Tahoua","NE0513",2021,357.041819155216
"Abala","NE0601",1981,243.281637294003
"Abala","NE0601",1982,235.837966267628
"Abala","NE0601",1983,238.59355704892
"Abala","NE0601",1984,121.288292507151
"Abala","NE0601",1985,202.468677272756
"Abala","NE0601",1986,269.56172605199
"Abala","NE0601",1987,205.683242614934
"Abala","NE0601",1988,329.902509217224
"Abala","NE0601",1989,254.876456904397
"Abala","NE0601",1990,213.236907163283
"Abala","NE0601",1991,305.065267492044
"Abala","NE0601",1992,296.481314654384
"Abala","NE0601",1993,194.588438703439
"Abala","NE0601",1994,394.14978892155
"Abala","NE0601",1995,263.75027282302
"Abala","NE0601",1996,218.36424513754
"Abala","NE0601",1997,207.727727798234
"Abala","NE0601",1998,316.253048653954
"Abala","NE0601",1999,386.344519398679
"Abala","NE0601",2000,235.727420114545
"Abala","NE0601",2001,324.219521673191
"Abala","NE0601",2002,279.848290773155
"Abala","NE0601",2003,316.565543458441
"Abala","NE0601",2004,242.023214711667
"Abala","NE0601",2005,307.255694262067
"Abala","NE0601",2006,248.157896428412
"Abala","NE0601",2007,308.153137810721
"Abala","NE0601",2008,308.868151208553
"Abala","NE0601",2009,278.195521778042
"Abala","NE0601",2010,267.45620117132
"Abala","NE0601",2011,210.073901279913
"Abala","NE0601",2012,335.846141902545
"Abala","NE0601",2013,263.646354650229
"Abala","NE0601",2014,278.058477875458
"Abala","NE0601",2015,262.043012869266
"Abala","NE0601",2016,246.386902445166
"Abala","NE0601",2017,243.197319700638
"Abala","NE0601",2018,314.973230409527
"Abala","NE0601",2019,240.1754295724
"Abala","NE0601",2020,375.83070758527
"Abala","NE0601",2021,280.552527036746
"Ayerou","NE0602",1981,227.886796185585
"Ayerou","NE0602",1982,213.766517797275
"Ayerou","NE0602",1983,166.954702889361
"Ayerou","NE0602",1984,90.2576634322674
"Ayerou","NE0602",1985,160.329253261514
"Ayerou","NE0602",1986,217.137305303874
"Ayerou","NE0602",1987,157.140084578227
"Ayerou","NE0602",1988,274.109364449632
"Ayerou","NE0602",1989,289.389229025015
"Ayerou","NE0602",1990,190.546470686796
"Ayerou","NE0602",1991,261.946908339278
"Ayerou","NE0602",1992,248.50658201869
"Ayerou","NE0602",1993,212.898143494644
"Ayerou","NE0602",1994,303.612638165488
"Ayerou","NE0602",1995,264.269797521925
"Ayerou","NE0602",1996,210.493998811126
"Ayerou","NE0602",1997,196.072155643865
"Ayerou","NE0602",1998,296.819997039268
"Ayerou","NE0602",1999,312.345297981261
"Ayerou","NE0602",2000,256.751473309461
"Ayerou","NE0602",2001,291.262463550522
"Ayerou","NE0602",2002,238.559602150064
"Ayerou","NE0602",2003,265.278082257669
"Ayerou","NE0602",2004,229.760462913992
"Ayerou","NE0602",2005,315.345716281003
"Ayerou","NE0602",2006,220.290947198023
"Ayerou","NE0602",2007,272.110162289397
"Ayerou","NE0602",2008,245.083164061459
"Ayerou","NE0602",2009,204.545872376167
"Ayerou","NE0602",2010,273.760888247222
"Ayerou","NE0602",2011,249.575888889028
"Ayerou","NE0602",2012,340.032964468733
"Ayerou","NE0602",2013,269.497865800957
"Ayerou","NE0602",2014,244.183340858576
"Ayerou","NE0602",2015,288.680347596621
"Ayerou","NE0602",2016,302.802276706538
"Ayerou","NE0602",2017,260.608866375841
"Ayerou","NE0602",2018,314.724016146936
"Ayerou","NE0602",2019,273.413620191079
"Ayerou","NE0602",2020,380.204723091798
"Ayerou","NE0602",2021,231.75246622162
"Balleyara","NE0603",1981,426.441584010773
"Balleyara","NE0603",1982,299.758411977801
"Balleyara","NE0603",1983,423.506254982992
"Balleyara","NE0603",1984,219.852089013515
"Balleyara","NE0603",1985,333.487374989003
"Balleyara","NE0603",1986,392.184432853966
"Balleyara","NE0603",1987,298.274650364042
"Balleyara","NE0603",1988,487.561163891471
"Balleyara","NE0603",1989,385.380693844766
"Balleyara","NE0603",1990,341.049604545281
"Balleyara","NE0603",1991,323.453782608914
"Balleyara","NE0603",1992,440.137219864084
"Balleyara","NE0603",1993,396.401109401157
"Balleyara","NE0603",1994,564.676042772354
"Balleyara","NE0603",1995,452.641413234246
"Balleyara","NE0603",1996,407.797542731371
"Balleyara","NE0603",1997,306.79616589811
"Balleyara","NE0603",1998,446.971821025725
"Balleyara","NE0603",1999,492.13575698818
"Balleyara","NE0603",2000,367.272518541722
"Balleyara","NE0603",2001,438.553628213536
"Balleyara","NE0603",2002,387.187775020589
"Balleyara","NE0603",2003,419.497900169382
"Balleyara","NE0603",2004,375.51697218077
"Balleyara","NE0603",2005,407.867599444004
"Balleyara","NE0603",2006,411.776794730777
"Balleyara","NE0603",2007,455.639078567058
"Balleyara","NE0603",2008,380.113973547282
"Balleyara","NE0603",2009,376.817820708004
"Balleyara","NE0603",2010,445.545602088696
"Balleyara","NE0603",2011,284.427447356702
"Balleyara","NE0603",2012,434.828971232306
"Balleyara","NE0603",2013,410.187461713707
"Balleyara","NE0603",2014,358.654919485029
"Balleyara","NE0603",2015,429.402345092145
"Balleyara","NE0603",2016,353.05586880137
"Balleyara","NE0603",2017,369.502784598779
"Balleyara","NE0603",2018,388.61416952741
"Balleyara","NE0603",2019,376.606212704253
"Balleyara","NE0603",2020,529.364073737461
"Balleyara","NE0603",2021,372.716457853942
"Banibangou","NE0604",1981,241.193037937757
"Banibangou","NE0604",1982,231.87987920012
"Banibangou","NE0604",1983,249.562372733896
"Banibangou","NE0604",1984,86.9760029476702
"Banibangou","NE0604",1985,206.624704270196
"Banibangou","NE0604",1986,243.217484410936
"Banibangou","NE0604",1987,190.016725936614
"Banibangou","NE0604",1988,295.713955217391
"Banibangou","NE0604",1989,271.871283410632
"Banibangou","NE0604",1990,208.746512554718
"Banibangou","NE0604",1991,292.235205266817
"Banibangou","NE0604",1992,305.421527182624
"Banibangou","NE0604",1993,220.824320296163
"Banibangou","NE0604",1994,346.140657078313
"Banibangou","NE0604",1995,291.661762642668
"Banibangou","NE0604",1996,249.459120398208
