"","cluster","hhnum_percluster","hhid","year","int_year","int_month","passage","season","admin1","admin2","hhsize","pcexp","pcexp_food","pcexp_nonfood","latitude","longitude","zae"
"8394",179,8,179080,2011,2011,12,2,2,7,NA,4,171332.0625,176811.796875,30751.35546875,13.2433279041,8.55318825332,2
"8395",179,8,179080,2011,2011,8,1,1,7,NA,4,84297.3203125,90016.328125,12107.0986328125,13.2433279041,8.55318825332,2
"8396",179,8,179080,2014,2015,1,2,3,7,NA,4,92064.9921875,78492.875,33040.8359375,13.2433279041,8.55318825332,2
"8397",179,8,179080,2014,2014,9,1,1,7,NA,4,114658.4296875,114405.5703125,24499.33984375,13.2433279041,8.55318825332,2
"8398",179,9,179090,2011,2011,12,2,2,7,NA,8,361899.625,300472.09375,137957.359375,13.2433279041,8.55318825332,2
"8399",179,9,179090,2011,2011,8,1,1,7,NA,8,206342.28125,210376.515625,39600.3671875,13.2433279041,8.55318825332,2
"8400",179,9,179090,2014,2015,2,2,3,7,NA,10,190166.4375,170366.4375,60013.9453125,13.2433279041,8.55318825332,2
"8401",179,9,179090,2014,2014,9,1,1,7,NA,9,154584.484375,141119.546875,46154.4609375,13.2433279041,8.55318825332,2
"8402",179,10,179100,2011,2011,12,2,2,7,NA,9,126797.65625,114303.3203125,39307.859375,13.2433279041,8.55318825332,2
"8403",179,10,179100,2011,2011,8,1,1,7,NA,9,131435.09375,148172.25,11057.041015625,13.2433279041,8.55318825332,2
"8404",179,10,179100,2014,2014,9,1,1,7,NA,9,116944.09375,106863,34810.921875,13.2433279041,8.55318825332,2
"8405",179,10,179100,2014,2015,2,2,3,7,NA,9,77829.3984375,82167.796875,12119.955078125,13.2433279041,8.55318825332,2
"8406",179,11,179110,2011,2011,12,2,2,7,NA,7,99425.65625,102917.921875,17532.98828125,13.2433279041,8.55318825332,2
"8407",179,11,179110,2011,2011,8,1,1,7,NA,6,44389.8828125,43165.7265625,10611.1533203125,13.2433279041,8.55318825332,2
"8408",179,11,179110,2014,2015,2,2,3,7,NA,9,74039.8515625,84669.3984375,5027.443359375,13.2433279041,8.55318825332,2
"8409",179,12,179120,2011,2011,8,1,1,7,NA,9,108545.640625,110195.4296875,21304.03125,13.2433279041,8.55318825332,2
"8410",179,12,179120,2011,2011,12,2,2,7,NA,9,98967.109375,92933.140625,26962.248046875,13.2433279041,8.55318825332,2
"8411",179,12,179120,2014,2015,2,2,3,7,NA,9,78101.734375,79028.1796875,15589.501953125,13.2433279041,8.55318825332,2
"8412",179,12,179120,2014,2014,9,1,1,7,NA,8,59231.41796875,68719.359375,3037.55541992188,13.2433279041,8.55318825332,2
"8413",179,13,179130,2011,2011,8,1,1,7,NA,6,73092.265625,74171.3515625,14377.5185546875,13.2433279041,8.55318825332,2
"8414",179,13,179130,2011,2011,12,2,2,7,NA,6,104298.21875,90119.4453125,36234.41015625,13.2433279041,8.55318825332,2
"8415",179,13,179130,2014,2015,2,2,3,7,NA,7,164143.34375,177621,21233.25,13.2433279041,8.55318825332,2
"8416",179,13,179130,2014,2014,9,1,1,7,NA,5,138853.328125,128316.6796875,39899.55078125,13.2433279041,8.55318825332,2
"8417",179,14,179140,2011,2011,12,2,2,7,NA,8,73369.9453125,74071.109375,14814.15625,13.2433279041,8.55318825332,2
"8418",179,14,179140,2011,2011,8,1,1,7,NA,8,54125.890625,55786.43359375,9785.30078125,13.2433279041,8.55318825332,2
"8419",179,14,179140,2014,2014,9,1,1,7,NA,9,89256.7109375,102031.6953125,6099.87158203125,13.2433279041,8.55318825332,2
"8420",179,14,179140,2014,2015,2,2,3,7,NA,9,66247.546875,63528.44921875,16728.26953125,13.2433279041,8.55318825332,2
"8421",179,15,179150,2011,2011,12,2,2,7,NA,5,138181.421875,148157.78125,19244.458984375,13.2433279041,8.55318825332,2
"8422",179,15,179150,2011,2011,8,1,1,7,NA,5,135892.859375,135498.265625,29131.45703125,13.2433279041,8.55318825332,2
"8423",179,15,179150,2014,2015,2,2,3,7,NA,8,223244.796875,204345.953125,66107.7734375,13.2433279041,8.55318825332,2
"8424",179,15,179150,2014,2014,9,1,1,7,NA,6,242913.21875,280176.90625,14104.44921875,13.2433279041,8.55318825332,2
"8425",179,16,179160,2011,2011,12,2,2,7,NA,17,72030.0546875,70536.3984375,16725.642578125,13.2433279041,8.55318825332,2
"8426",179,16,179160,2011,2011,8,1,1,7,NA,17,100890.7578125,95868.78125,26357.044921875,13.2433279041,8.55318825332,2
"8427",179,16,179160,2014,2014,9,1,1,7,NA,16,98138.1171875,114595.609375,4295.48046875,13.2433279041,8.55318825332,2
"8428",179,16,179160,2014,2015,2,2,3,7,NA,16,73846.5546875,77886.3984375,11576.2724609375,13.2433279041,8.55318825332,2
"8429",179,17,179170,2011,2011,8,1,1,7,NA,5,206122.84375,228357.203125,21353.8359375,13.2433279041,8.55318825332,2
"8430",179,17,179170,2011,2011,12,2,2,7,NA,5,227665.34375,232190.09375,43618.97265625,13.2433279041,8.55318825332,2
"8431",179,17,179170,2014,2014,9,1,1,7,NA,6,289246.53125,308375.59375,42037.046875,13.2433279041,8.55318825332,2
"8432",179,17,179170,2014,2015,2,2,3,7,NA,6,245473.625,217664.8125,79718.40625,13.2433279041,8.55318825332,2
"8433",179,18,179180,2011,2011,8,1,1,7,NA,5,166206.4375,175294.96875,26058.65625,13.2433279041,8.55318825332,2
"8434",179,18,179180,2011,2011,12,2,2,7,NA,5,108685.6484375,100191.6171875,31477.46484375,13.2433279041,8.55318825332,2
"8435",179,18,179180,2014,2015,2,2,3,7,NA,4,298244,304156.1875,57156.58984375,13.2433279041,8.55318825332,2
"8436",179,18,179180,2014,2014,9,1,1,7,NA,5,297129.25,321703.90625,38258.4140625,13.2433279041,8.55318825332,2
"8437",180,1,180001,2018,2019,6,1,NA,4,44,3,314885.21875,206991,107894.21875,13.4249556,8.0536878,3
"8438",180,2,180002,2018,2019,6,1,NA,4,44,4,217686.15625,136209.546875,81476.609375,13.4249556,8.0536878,3
"8439",180,3,180003,2018,2019,6,1,NA,4,44,5,199238.6875,124153.484375,75085.203125,13.4249556,8.0536878,3
"8440",180,4,180004,2018,2019,6,1,NA,4,44,8,74440.1953125,42364.52734375,32075.666015625,13.4249556,8.0536878,3
"8441",180,5,180005,2018,2019,6,1,NA,4,44,8,124962.5234375,84211.6171875,40750.90234375,13.4249556,8.0536878,3
"8442",180,7,180007,2018,2019,6,1,NA,4,44,3,246963.5625,154469.96875,92493.5859375,13.4249556,8.0536878,3
"8443",180,9,180009,2018,2019,6,1,NA,4,44,12,140051.734375,94729.453125,45322.28515625,13.4249556,8.0536878,3
"8444",180,1,180010,2011,2011,8,1,1,7,NA,4,97457.140625,92483.5078125,18588.28515625,13.9493543799,9.13084162402,3
"8445",180,1,180010,2011,2011,12,2,2,7,NA,4,185901.046875,183429.0625,28442.150390625,13.9493543799,9.13084162402,3
"8446",180,1,180010,2014,2014,10,1,2,7,NA,5,114475.515625,121287.2109375,9180.3984375,13.9493543799,9.13084162402,3
"8447",180,1,180010,2014,2015,2,2,3,7,NA,4,78393.015625,72460.1171875,16884.3046875,13.9493543799,9.13084162402,3
"8448",180,10,180010,2018,2019,6,1,NA,4,44,8,176733.015625,119847.09375,56885.92578125,13.4249556,8.0536878,3
"8449",180,11,180011,2018,2019,6,1,NA,4,44,7,181438.8125,106415.1953125,75023.6171875,13.4249556,8.0536878,3
"8450",180,12,180012,2018,2019,6,1,NA,4,44,8,115396.1640625,65432.94921875,49963.21484375,13.4249556,8.0536878,3
"8451",180,14,180014,2018,2019,6,1,NA,4,44,4,188340.75,111415.28125,76925.46875,13.4249556,8.0536878,3
"8452",180,16,180016,2018,2019,6,1,NA,4,44,12,132422.453125,87376.6640625,45045.78515625,13.4249556,8.0536878,3
"8453",180,2,180020,2014,2015,2,2,3,7,NA,1,182331.578125,171949.84375,35853.25390625,13.9493543799,9.13084162402,3
"8454",180,2,180020,2014,2014,11,1,2,7,NA,1,197585.328125,214541.046875,10646.72265625,13.9493543799,9.13084162402,3
"8455",180,3,180030,2011,2011,12,2,2,7,NA,3,252206.9375,238735.25,48704.71484375,13.9493543799,9.13084162402,3
"8456",180,3,180030,2011,2011,8,1,1,7,NA,3,114086.609375,92978.734375,37045.640625,13.9493543799,9.13084162402,3
"8457",180,3,180030,2014,2015,2,2,3,7,NA,5,140738.765625,141991.265625,18408.537109375,13.9493543799,9.13084162402,3
"8458",180,3,180030,2014,2014,10,1,2,7,NA,5,78184.890625,74660.2890625,14446.9404296875,13.9493543799,9.13084162402,3
"8459",180,5,180050,2011,2011,8,1,1,7,NA,9,137051.59375,147577.4375,8620.103515625,13.9493543799,9.13084162402,3
"8460",180,5,180050,2011,2011,12,2,2,7,NA,9,217746.640625,234552.515625,13613.072265625,13.9493543799,9.13084162402,3
"8461",180,5,180050,2014,2015,2,2,3,7,NA,9,174396.21875,185387.796875,13371.375,13.9493543799,9.13084162402,3
"8462",180,5,180050,2014,2014,10,1,2,7,NA,9,73598.96875,75486.671875,8393.9873046875,13.9493543799,9.13084162402,3
"8463",180,7,180070,2014,2014,11,1,2,7,NA,5,145422.421875,139308.671875,26429.10546875,13.9493543799,9.13084162402,3
"8464",180,7,180070,2014,2015,2,2,3,7,NA,4,165317.453125,179303.78125,9108.322265625,13.9493543799,9.13084162402,3
"8465",180,8,180080,2014,2014,11,1,2,7,NA,8,78119.0625,81441.46875,7590.7373046875,13.9493543799,9.13084162402,3
"8466",180,8,180080,2014,2015,2,2,3,7,NA,8,131130.953125,137833.78125,11616.0009765625,13.9493543799,9.13084162402,3
"8467",180,9,180090,2014,2015,2,2,3,7,NA,4,130142.890625,130928.046875,17395.65234375,13.9493543799,9.13084162402,3
"8468",180,9,180090,2014,2014,11,1,2,7,NA,4,149438.796875,148033.328125,22281.900390625,13.9493543799,9.13084162402,3
"8469",180,10,180100,2011,2011,12,2,2,7,NA,6,181300.453125,199283.46875,7344.45458984375,13.9493543799,9.13084162402,3
"8470",180,10,180100,2011,2011,8,1,1,7,NA,6,177771.4375,186205.078125,16400.80859375,13.9493543799,9.13084162402,3
"8471",180,10,180100,2014,2015,2,2,3,7,NA,6,160852.296875,152969.359375,30353.80859375,13.9493543799,9.13084162402,3
"8472",180,10,180100,2014,2014,11,1,2,7,NA,6,132630.109375,139690.0625,11468.3134765625,13.9493543799,9.13084162402,3
"8473",180,11,180110,2011,2011,12,2,2,7,NA,4,109469.3671875,91243.1328125,33518.98046875,13.9493543799,9.13084162402,3
"8474",180,11,180110,2011,2011,8,1,1,7,NA,4,126651.78125,121454.2421875,22890.6484375,13.9493543799,9.13084162402,3
"8475",180,12,180120,2011,2011,8,1,1,7,NA,7,100492.859375,104209.7578125,10321.833984375,13.9493543799,9.13084162402,3
"8476",180,12,180120,2011,2011,12,2,2,7,NA,7,102340.1796875,105690.125,10946.8603515625,13.9493543799,9.13084162402,3
"8477",180,12,180120,2014,2015,2,2,3,7,NA,9,125724.515625,119855.46875,23432.615234375,13.9493543799,9.13084162402,3
"8478",180,12,180120,2014,2014,11,1,2,7,NA,8,46101.96875,46711.0546875,5831.30419921875,13.9493543799,9.13084162402,3
"8479",180,13,180130,2011,2011,12,2,2,7,NA,3,273080,259948.390625,51280.5546875,13.9493543799,9.13084162402,3
"8480",180,13,180130,2011,2011,8,1,1,7,NA,3,120417.859375,124797.0234375,12443.0693359375,13.9493543799,9.13084162402,3
"8481",180,13,180130,2014,2015,2,2,3,7,NA,2,167759.078125,166080.96875,25113.849609375,13.9493543799,9.13084162402,3
"8482",180,13,180130,2014,2014,11,1,2,7,NA,3,150685.453125,138069.09375,33666.9453125,13.9493543799,9.13084162402,3
"8483",180,14,180140,2011,2011,12,2,2,7,NA,3,220381.125,231917.53125,19250.572265625,13.9493543799,9.13084162402,3
"8484",180,14,180140,2011,2011,8,1,1,7,NA,2,185989.578125,162558.03125,49414.08203125,13.9493543799,9.13084162402,3
"8485",180,14,180140,2014,2014,11,1,2,7,NA,3,90778.703125,84958.25,18502.125,13.9493543799,9.13084162402,3
"8486",180,14,180140,2014,2015,2,2,3,7,NA,5,217020.1875,230803.546875,16534.1015625,13.9493543799,9.13084162402,3
"8487",180,16,180160,2011,2011,8,1,1,7,NA,3,115879.7578125,128263.6015625,3804.42333984375,13.9493543799,9.13084162402,3
"8488",180,16,180160,2011,2011,12,2,2,7,NA,3,169492.671875,147536.34375,45634.25,13.9493543799,9.13084162402,3
"8489",180,16,180160,2014,2014,11,1,2,7,NA,4,116123.1171875,115852.1640625,16493.2109375,13.9493543799,9.13084162402,3
"8490",180,16,180160,2014,2015,2,2,3,7,NA,4,141425.046875,151454.34375,9727.6103515625,13.9493543799,9.13084162402,3
"8491",180,17,180170,2011,2011,8,1,1,7,NA,2,203625,211709.234375,20361.94140625,13.9493543799,9.13084162402,3
"8492",180,17,180170,2011,2011,12,2,2,7,NA,2,274934.09375,270125.125,43216.921875,13.9493543799,9.13084162402,3
"8493",180,17,180170,2014,2015,2,2,3,7,NA,4,228040.703125,244277.0625,15620.6533203125,13.9493543799,9.13084162402,3
"8494",180,17,180170,2014,2014,11,1,2,7,NA,2,114997.09375,72943.9609375,58118.09765625,13.9493543799,9.13084162402,3
"8495",180,18,180180,2011,2011,8,1,1,7,NA,1,429142.84375,448675,40418.60546875,13.9493543799,9.13084162402,3
"8496",180,18,180180,2011,2011,12,2,2,7,NA,1,295519.03125,271600.84375,65201.8515625,13.9493543799,9.13084162402,3
"8497",180,18,180180,2014,2014,11,1,2,7,NA,1,88225.2421875,97258.6171875,3291.5888671875,13.9493543799,9.13084162402,3
"8498",180,18,180180,2014,2015,2,2,3,7,NA,1,202521.890625,189958.4375,40855.52734375,13.9493543799,9.13084162402,3
"8499",181,1,181001,2018,2018,10,1,NA,4,44,7,117073.5625,72287.828125,44785.73828125,13.4569636,7.9108638,3
"8500",181,2,181002,2018,2018,10,1,NA,4,44,10,128771.2265625,75735.328125,53035.8984375,13.4569636,7.9108638,3
"8501",181,3,181003,2018,2018,10,1,NA,4,44,11,111535.125,75005.0078125,36530.1171875,13.4569636,7.9108638,3
"8502",181,4,181004,2018,2018,10,1,NA,4,44,5,153967.28125,104422.6875,49544.59765625,13.4569636,7.9108638,3
"8503",181,5,181005,2018,2018,10,1,NA,4,44,5,232995.015625,205933.90625,27061.11328125,13.4569636,7.9108638,3
"8504",181,6,181006,2018,2018,10,1,NA,4,44,5,235928.6875,151758.875,84169.8125,13.4569636,7.9108638,3
"8505",181,7,181007,2018,2018,10,1,NA,4,44,9,197813.390625,143425.96875,54387.4296875,13.4569636,7.9108638,3
"8506",181,8,181008,2018,2018,10,1,NA,4,44,5,291971.15625,227217.78125,64753.3828125,13.4569636,7.9108638,3
"8507",181,9,181009,2018,2018,10,1,NA,4,44,2,267935.0625,158556.734375,109378.3359375,13.4569636,7.9108638,3
"8508",181,1,181010,2011,2011,11,2,2,7,NA,5,184594.0625,201784.921875,8596.7109375,14.0237919215,9.55307835963,3
"8509",181,1,181010,2011,2011,7,1,1,7,NA,5,99121.2421875,111250.6796875,1717.68896484375,14.0237919215,9.55307835963,3
"8510",181,1,181010,2014,2015,2,2,3,7,NA,5,79428.09375,84111.4296875,6412.67822265625,14.0237919215,9.55307835963,3
"8511",181,1,181010,2014,2014,9,1,1,7,NA,5,161134.5,165225.21875,18419.57421875,14.0237919215,9.55307835963,3
"8512",181,10,181010,2018,2018,10,1,NA,4,44,7,159939.1875,67584.8515625,92354.3359375,13.4569636,7.9108638,3
"8513",181,11,181011,2018,2018,10,1,NA,4,44,4,218681.375,170983.203125,47698.17578125,13.4569636,7.9108638,3
"8514",181,12,181012,2018,2018,10,1,NA,4,44,7,173973.6875,120311.4453125,53662.2421875,13.4569636,7.9108638,3
"8515",181,2,181020,2011,2011,7,1,1,7,NA,9,93075.796875,102908.0234375,3170.35278320312,14.0237919215,9.55307835963,3
"8516",181,2,181020,2011,2011,11,2,2,7,NA,9,187016.71875,201816.859375,11325.880859375,14.0237919215,9.55307835963,3
"8517",181,2,181020,2014,2014,9,1,1,7,NA,9,191414.453125,152880.359375,65274.46875,14.0237919215,9.55307835963,3
"8518",181,2,181020,2014,2015,2,2,3,7,NA,9,123745.375,137458.71875,3573.744140625,14.0237919215,9.55307835963,3
"8519",181,3,181030,2011,2011,11,2,2,7,NA,5,127706.2109375,103141.640625,42404.98046875,14.0237919215,9.55307835963,3
"8520",181,3,181030,2011,2011,7,1,1,7,NA,5,87917.859375,87952.1875,12247.6923828125,14.0237919215,9.55307835963,3
"8521",181,3,181030,2014,2015,2,2,3,7,NA,6,87533.7109375,95420.5078125,4341.5537109375,14.0237919215,9.55307835963,3
"8522",181,3,181030,2014,2014,9,1,1,7,NA,6,181048.546875,196805.65625,9535.158203125,14.0237919215,9.55307835963,3
"8523",181,4,181040,2011,2011,11,2,2,7,NA,3,175997.765625,165237.421875,35347.0234375,14.0237919215,9.55307835963,3
"8524",181,4,181040,2011,2011,7,1,1,7,NA,3,55884.5234375,46650.31640625,17041.2109375,14.0237919215,9.55307835963,3
"8525",181,4,181040,2014,2015,2,2,3,7,NA,4,273684.96875,303233.15625,8685.2880859375,14.0237919215,9.55307835963,3
"8526",181,4,181040,2014,2014,9,1,1,7,NA,4,172023.734375,190226.40625,5828.85546875,14.0237919215,9.55307835963,3
"8527",181,5,181050,2011,2011,7,1,1,7,NA,5,83666.4296875,91517.8203125,3836.71459960938,14.0237919215,9.55307835963,3
"8528",181,5,181050,2011,2011,11,2,2,7,NA,5,177530.921875,163607.84375,38723.9453125,14.0237919215,9.55307835963,3
"8529",181,5,181050,2014,2015,2,2,3,7,NA,5,173503.90625,187731.546875,10010.650390625,14.0237919215,9.55307835963,3
"8530",181,5,181050,2014,2014,9,1,1,7,NA,5,155937.25,172491.015625,5230.4912109375,14.0237919215,9.55307835963,3
"8531",181,6,181060,2011,2011,7,1,1,7,NA,9,54770.6328125,55300.265625,7121.76123046875,14.0237919215,9.55307835963,3
"8532",181,6,181060,2011,2011,11,2,2,7,NA,9,65795.125,73036.03125,1950.59558105469,14.0237919215,9.55307835963,3
"8533",181,6,181060,2014,2014,9,1,1,7,NA,9,93089.96875,95987.2578125,10107.267578125,14.0237919215,9.55307835963,3
"8534",181,6,181060,2014,2015,2,2,3,7,NA,9,40590.453125,45351.34765625,909.548095703125,14.0237919215,9.55307835963,3
"8535",181,7,181070,2011,2011,7,1,1,7,NA,4,108196.4296875,119597.1484375,3714.19702148438,14.0237919215,9.55307835963,3
"8536",181,7,181070,2011,2011,11,2,2,7,NA,4,186938.921875,196511.4375,16542.634765625,14.0237919215,9.55307835963,3
"8537",181,7,181070,2014,2015,2,2,3,7,NA,3,232285.75,250056.0625,14679.728515625,14.0237919215,9.55307835963,3
"8538",181,7,181070,2014,2014,9,1,1,7,NA,3,122169.84375,122240.734375,16996.09375,14.0237919215,9.55307835963,3
"8539",181,9,181090,2011,2011,11,2,2,7,NA,3,147662.984375,153214.953125,15076.38671875,14.0237919215,9.55307835963,3
"8540",181,9,181090,2011,2011,7,1,1,7,NA,3,362833.3125,369438.78125,44081.921875,14.0237919215,9.55307835963,3
"8541",181,9,181090,2014,2015,2,2,3,7,NA,2,74114.328125,72542.3671875,11925.6435546875,14.0237919215,9.55307835963,3
"8542",181,9,181090,2014,2014,9,1,1,7,NA,2,201106.953125,222050,7151.36865234375,14.0237919215,9.55307835963,3
"8543",181,10,181100,2011,2011,11,2,2,7,NA,6,177575.46875,167395.859375,34986.69921875,14.0237919215,9.55307835963,3
"8544",181,10,181100,2011,2011,7,1,1,7,NA,5,77485.71875,80226.6640625,8083.720703125,14.0237919215,9.55307835963,3
"8545",181,10,181100,2014,2015,2,2,3,7,NA,6,114993.6953125,123149.90625,7908.27197265625,14.0237919215,9.55307835963,3
"8546",181,10,181100,2014,2014,9,1,1,7,NA,6,129270.453125,140916.015625,6413.37353515625,14.0237919215,9.55307835963,3
"8547",181,12,181120,2011,2011,7,1,1,7,NA,5,133191.421875,136682.453125,15115.6630859375,14.0237919215,9.55307835963,3
"8548",181,12,181120,2011,2011,11,2,2,7,NA,5,124173.8359375,124393.3984375,17127.375,14.0237919215,9.55307835963,3
"8549",181,12,181120,2014,2014,9,1,1,7,NA,6,82701.53125,85552.375,8702.4638671875,14.0237919215,9.55307835963,3
"8550",181,12,181120,2014,2015,2,2,3,7,NA,7,63064.09765625,67210.734375,4663.3466796875,14.0237919215,9.55307835963,3
"8551",181,13,181130,2011,2011,11,2,2,7,NA,4,237336.3125,216712.9375,53778.9765625,14.0237919215,9.55307835963,3
"8552",181,13,181130,2011,2011,7,1,1,7,NA,4,156001.78125,135196.78125,42598.27734375,14.0237919215,9.55307835963,3
"8553",181,13,181130,2014,2014,9,1,1,7,NA,4,239258.53125,205244.28125,67438.3828125,14.0237919215,9.55307835963,3
"8554",181,13,181130,2014,2015,2,2,3,7,NA,4,188402.484375,204436.25,10285.8408203125,14.0237919215,9.55307835963,3
"8555",181,14,181140,2011,2011,11,2,2,7,NA,12,158028.96875,162816.46875,17288.96875,14.0237919215,9.55307835963,3
"8556",181,14,181140,2011,2011,7,1,1,7,NA,12,73320.9453125,72722.0703125,10841.724609375,14.0237919215,9.55307835963,3
"8557",181,14,181140,2014,2015,2,2,3,7,NA,11,233118.46875,237454.15625,28230.705078125,14.0237919215,9.55307835963,3
"8558",181,14,181140,2014,2014,9,1,1,7,NA,11,120934.15625,132157.296875,5671.22265625,14.0237919215,9.55307835963,3
"8559",181,15,181150,2011,2011,11,2,2,7,NA,5,86319.140625,94178.9765625,4198.84423828125,14.0237919215,9.55307835963,3
"8560",181,15,181150,2011,2011,7,1,1,7,NA,5,127727.140625,140842.359375,4728.1220703125,14.0237919215,9.55307835963,3
"8561",181,15,181150,2014,2015,2,2,3,7,NA,6,210678.484375,228605.234375,11504.7900390625,14.0237919215,9.55307835963,3
"8562",181,15,181150,2014,2014,9,1,1,7,NA,6,70479.9140625,69606.65625,10719.2158203125,14.0237919215,9.55307835963,3
"8563",181,16,181160,2011,2011,7,1,1,7,NA,5,80517.265625,83742.765625,8022.66552734375,14.0237919215,9.55307835963,3
"8564",181,16,181160,2011,2011,11,2,2,7,NA,5,164778.0625,174639.875,13157.494140625,14.0237919215,9.55307835963,3
"8565",181,16,181160,2014,2015,2,2,3,7,NA,5,196013.078125,186420.9375,36974.94921875,14.0237919215,9.55307835963,3
"8566",181,16,181160,2014,2014,9,1,1,7,NA,5,107818.7890625,119448.2890625,3432.65698242188,14.0237919215,9.55307835963,3
"8567",181,17,181170,2011,2011,7,1,1,7,NA,3,131928.265625,141015.671875,9342.8173828125,14.0237919215,9.55307835963,3
"8568",181,17,181170,2011,2011,11,2,2,7,NA,3,141419.375,139986.078125,21189.427734375,14.0237919215,9.55307835963,3
"8569",181,17,181170,2014,2015,2,2,3,7,NA,2,191739.953125,198161.265625,20364.525390625,14.0237919215,9.55307835963,3
"8570",181,17,181170,2014,2014,9,1,1,7,NA,2,225892.375,253158.453125,4290.8212890625,14.0237919215,9.55307835963,3
"8571",181,18,181180,2011,2011,7,1,1,7,NA,11,97607.140625,95623.6875,15619.0537109375,14.0237919215,9.55307835963,3
"8572",181,18,181180,2011,2011,11,2,2,7,NA,11,131144.765625,139818.640625,9646.9013671875,14.0237919215,9.55307835963,3
"8573",181,18,181180,2014,2015,2,2,3,7,NA,6,183190.25,188256.5625,20525.1640625,14.0237919215,9.55307835963,3
"8574",181,18,181180,2014,2014,9,1,1,7,NA,6,144927.140625,151677.125,13496.16796875,14.0237919215,9.55307835963,3
"8575",182,1,182001,2018,2019,4,1,NA,4,45,6,248776.734375,174049.40625,74727.328125,13.8269045930666,6.92904331140805,3
"8576",182,2,182002,2018,2019,4,1,NA,4,45,12,134055.1875,76227.0859375,57828.1015625,13.8269045930666,6.92904331140805,3
"8577",182,3,182003,2018,2019,4,1,NA,4,45,6,200593.375,137470.375,63123.0078125,13.8269045930666,6.92904331140805,3
"8578",182,4,182004,2018,2019,4,1,NA,4,45,8,124520.0859375,76249.8515625,48270.234375,13.8269045930666,6.92904331140805,3
"8579",182,5,182005,2018,2019,4,1,NA,4,45,15,66410.8046875,44034.55078125,22376.25390625,13.8269045930666,6.92904331140805,3
"8580",182,6,182006,2018,2019,4,1,NA,4,45,9,185951.625,121204.3828125,64747.2421875,13.8269045930666,6.92904331140805,3
"8581",182,7,182007,2018,2019,4,1,NA,4,45,10,114821.796875,82523.0078125,32298.791015625,13.8269045930666,6.92904331140805,3
"8582",182,8,182008,2018,2019,4,1,NA,4,45,9,117539.4921875,67767.0859375,49772.40625,13.8269045930666,6.92904331140805,3
"8583",182,9,182009,2018,2019,4,1,NA,4,45,6,146617.03125,93405.453125,53211.578125,13.8269045930666,6.92904331140805,3
"8584",182,10,182010,2018,2019,4,1,NA,4,45,5,135316.75,88104.953125,47211.80078125,13.8269045930666,6.92904331140805,3
"8585",182,11,182011,2018,2019,4,1,NA,4,45,4,229491.90625,156237.65625,73254.25,13.8269045930666,6.92904331140805,3
"8586",182,12,182012,2018,2019,4,1,NA,4,45,6,104082.4140625,61903.1640625,42179.25,13.8269045930666,6.92904331140805,3
"8587",182,2,182020,2011,2011,11,2,2,7,NA,19,87187.3203125,84586.8359375,14780.4482421875,13.7750385473,8.80536659562,3
"8588",182,2,182020,2011,2011,9,1,1,7,NA,17,51839.49609375,51037.4375,8043.97509765625,13.7750385473,8.80536659562,3
"8589",182,2,182020,2014,2014,9,1,1,7,NA,11,79348.328125,83215.9296875,7217.271484375,13.7750385473,8.80536659562,3
"8590",182,2,182020,2014,2015,2,2,3,7,NA,11,152741.765625,157576.109375,16503.49609375,13.7750385473,8.80536659562,3
"8591",182,3,182030,2011,2011,11,2,2,7,NA,8,365980.875,281138.15625,135969.828125,13.7750385473,8.80536659562,3
"8592",182,3,182030,2011,2011,9,1,1,7,NA,7,248297.4375,246834.921875,36149.38671875,13.7750385473,8.80536659562,3
"8593",182,4,182040,2011,2011,11,2,2,7,NA,9,77948.3984375,79740.7890625,9096.908203125,13.7750385473,8.80536659562,3
"8594",182,4,182040,2011,2011,9,1,1,7,NA,9,70277.7734375,78410.828125,1684.673828125,13.7750385473,8.80536659562,3
"8595",182,4,182040,2014,2015,2,2,3,7,NA,9,112130.6328125,119387.28125,8407.869140625,13.7750385473,8.80536659562,3
"8596",182,4,182040,2014,2014,9,1,1,7,NA,9,35158.6796875,35915.76171875,4154.54248046875,13.7750385473,8.80536659562,3
"8597",182,5,182050,2011,2011,9,1,1,7,NA,10,192291.078125,213343.484375,5810.42919921875,13.7750385473,8.80536659562,3
"8598",182,5,182050,2011,2011,11,2,2,7,NA,10,383253.9375,418146.75,18647.33984375,13.7750385473,8.80536659562,3
"8599",182,5,182050,2014,2014,9,1,1,7,NA,8,180254.6875,153788.484375,51647.578125,13.7750385473,8.80536659562,3
"8600",182,5,182050,2014,2015,2,2,3,7,NA,13,507375.71875,529404.625,48850.91015625,13.7750385473,8.80536659562,3
"8601",182,7,182070,2011,2011,11,2,2,7,NA,10,163593.203125,179357.921875,7089.0712890625,13.7750385473,8.80536659562,3
"8602",182,7,182070,2011,2011,9,1,1,7,NA,10,42311.78515625,42520.12890625,5702.564453125,13.7750385473,8.80536659562,3
"8603",182,7,182070,2014,2015,2,2,3,7,NA,10,131781.609375,121989.3359375,28202.001953125,13.7750385473,8.80536659562,3
"8604",182,7,182070,2014,2014,9,1,1,7,NA,10,61042.51171875,63504.15234375,6065.92822265625,13.7750385473,8.80536659562,3
"8605",182,8,182080,2011,2011,9,1,1,7,NA,9,73579.765625,80391.7421875,3467.0361328125,13.7750385473,8.80536659562,3
"8606",182,8,182080,2011,2011,11,2,2,7,NA,9,84498.4296875,93214.6875,3088.076171875,13.7750385473,8.80536659562,3
