"admin1Name","admin1Pcod","admin2Name","admin2Pcod","year","peak_ndvi","mean_ndvi","standardDeviation_ndvi","baselineMean_ndvi","baselineSD_ndvi","zscore_ndvi"
"Tahoua","NE05","Tchintabaraden","NE0511",2012,0.2335,0.129064975659142,0.0352450059214454,0.247110925785725,0.0828363828875001,-0.164310962300342
"Tahoua","NE05","Tillia","NE0512",2012,0.28386036988111,0.134683528587492,0.0429533877961562,0.255011213244035,0.143274717586131,0.201355529594623
"Tahoua","NE05","Ville de Tahoua","NE0513",2012,0.321,0.137203835616438,0.0587477742068465,0.282446551724138,0.124477655719406,0.309721837650671
"Tillabéri","NE06","Abala","NE0601",2012,0.203678461538462,0.115379424417693,0.0361149961887098,0.240874079377126,0.10173224067664,-0.365622713028521
"Tillabéri","NE06","Ayerou","NE0602",2012,0.2046,0.114656709136339,0.0359481399504845,0.210352751051913,0.0338937015411937,-0.169729206027298
"Tillabéri","NE06","Balleyara","NE0603",2012,0.270164541832669,0.136077801242846,0.0511619767326157,0.290635390895119,0.0391794782088379,-0.522489068214079
"Tillabéri","NE06","Banibangou","NE0604",2012,0.198633333333333,0.111835239487239,0.0348840077388465,0.207182052970777,0.0345021391846982,-0.24777361170798
"Tillabéri","NE06","Bankilaré","NE0605",2012,0.2805,0.140865077881538,0.051575460533453,0.281795195174013,0.0547293217158616,-0.0236654709652166
"Tillabéri","NE06","Filingué","NE0606",2012,0.232564738510301,0.118969705701627,0.0421631168023784,0.269202049623446,0.119777215047711,-0.305878802563172
"Tillabéri","NE06","Gothèye","NE0607",2012,0.272265079365079,0.13957704791876,0.05364195632625,0.29677210632967,0.0376499040357087,-0.650918709948047
"Tillabéri","NE06","Kollo","NE0608",2012,0.254879896907217,0.132842613418068,0.051787872692579,0.308263111844788,0.0613464436805562,-0.870192495844561
"Tillabéri","NE06","Ouallam","NE0609",2012,0.194246639392168,0.11110839143758,0.0375171647964691,0.241293356359588,0.143935880925944,-0.326858853155776
"Tillabéri","NE06","Say","NE0610",2012,0.43725,0.177744264654819,0.0802720706174361,0.461539854868698,0.0403614655649273,-0.601808049552221
"Tillabéri","NE06","Téra","NE0611",2012,0.2757,0.136921951796983,0.0488346277396409,0.269247790585431,0.0338958689098354,0.190353857920915
"Tillabéri","NE06","Tillabéri","NE0612",2012,0.188627171017581,0.111646322015224,0.0373046245933742,0.234733065177059,0.0519144039815274,-0.888113714565308
"Tillabéri","NE06","Torodi","NE0613",2012,0.3375,0.15786027700084,0.0670159400726002,0.387322508496717,0.0437378629688388,-1.13911620538511
"Zinder","NE07","Belbedji","NE0701",2012,0.319783333333333,0.143985896164644,0.0516121725638227,0.266985845352453,0.0968531521573991,0.545129268431836
"Zinder","NE07","Damagaram Takaya","NE0702",2012,0.351616883116883,0.160417522602999,0.0575358645090429,0.292161090009666,0.0491262016245894,1.21026643911051
"Zinder","NE07","Dungass","NE0703",2012,0.346089788732394,0.178249813396011,0.0617683125632622,0.342014675448971,0.0356319634849434,0.114366789950952
"Zinder","NE07","Gouré","NE0704",2012,0.33175,0.159856382030474,0.0532363355340712,0.317484197746072,0.055625156688351,0.256463138321656
"Zinder","NE07","Kantché","NE0705",2012,0.3714,0.183186294594367,0.0675452952010045,0.328821414248232,0.0430973907127436,0.987962033144105
"Zinder","NE07","Magaria","NE0706",2012,0.3605,0.180648984383857,0.0660379977947317,0.347248067651263,0.0350037908370733,0.378585634065157
"Zinder","NE07","Mirriah","NE0707",2012,0.334806242948477,0.170613477820451,0.061442251001671,0.309012090869601,0.0348154801132802,0.740881699604581
"Zinder","NE07","Takeita","NE0708",2012,0.322155370132649,0.165939240832003,0.0605704832230069,0.279014993812186,0.0383712155061889,1.12429006356353
"Zinder","NE07","Tanout","NE0709",2012,0.279069824163358,0.136230400338282,0.0417797654351393,0.236215454305854,0.0751330573787846,0.570379688416687
"Zinder","NE07","Tesker","NE0710",2012,0.144625,0.108255267297207,0.0215682100397454,0.17799944795074,0.0862315328383248,-0.387032989582987
"Zinder","NE07","Ville de Zinder","NE0711",2012,0.3698,0.171190273972603,0.0681595199459723,0.302393103448276,0.0549543247422964,1.22659857741539
"Niamey","NE08","Ville de Niamey","NE0801",2012,0.2133,0.118434794520548,0.0459892172057991,0.284224137931035,0.0607537515312689,-1.16740343013272
"Agadez","NE01","Aderbissinat","NE0101",2013,0.128948571428571,0.103442172344793,0.0156488177377014,0.180211308096059,0.0979608066997904,-0.52329843326614
"Agadez","NE01","Arlit","NE0102",2013,0.133147688984881,0.105839773923844,0.0164730060878998,0.185451635283366,0.127629955921426,-0.409809326665324
"Agadez","NE01","Bilma","NE0103",2013,0.123574274794468,0.102948381986355,0.0111846305690949,0.177781839002101,0.112754911418814,-0.480755680843786
"Agadez","NE01","Iferouane","NE0104",2013,0.126962314924591,0.10576225678323,0.0116080831219632,0.172324131546581,0.109144829976844,-0.415611226217624
"Agadez","NE01","Ingall","NE0105",2013,0.144536981044307,0.110542861004039,0.0177288664275887,0.194748929781735,0.151047832889221,-0.332424158473385
"Agadez","NE01","Tchirozerine","NE0106",2013,0.123333333333333,0.0981087562424926,0.0169042914484949,0.174576386542067,0.0788631845746176,-0.649771544037118
"Diffa","NE02","Bosso","NE0201",2013,0.4442,0.163698630136986,0.0664673862295205,0.374668965517241,0.0851376075347949,0.816690020968019
"Diffa","NE02","Diffa","NE0202",2013,0.4426,0.158693098915191,0.0617815593141807,0.342494252498139,0.0676912266174965,1.47885852427419
"Diffa","NE02","Goudoumaria","NE0203",2013,0.253583333333333,0.146541923182267,0.0363056187028435,0.286670402802194,0.0332191815475857,-0.996023018251193
"Diffa","NE02","Maïné Soroa","NE0204",2013,0.2514,0.144845101436653,0.0349316090403955,0.292313031342947,0.041098561099268,-0.995485735963536
"Diffa","NE02","N'Gourti","NE0205",2013,0.114543314186696,0.0924495272000398,0.0151032471367117,0.161815148472412,0.078493222513278,-0.602240967718197
"Diffa","NE02","N'Guigmi","NE0206",2013,0.24512214354683,0.127201538609482,0.0348212966693923,0.262923740186671,0.0694140380345581,-0.256455281149021
"Dosso","NE03","Boboye","NE0301",2013,0.322102170767004,0.158866408452723,0.0600728052463546,0.352858443633105,0.0590223808347471,-0.521095090220327
"Dosso","NE03","Dioundiou","NE0302",2013,0.3945,0.18228271260565,0.0800020366547437,0.408148346772153,0.0425914633213494,-0.32044794209527
"Dosso","NE03","Dogondoutchi","NE0303",2013,0.288946893255443,0.140167036998052,0.0482389127910496,0.294386488026791,0.0467128574930579,-0.116447484981116
"Dosso","NE03","Dosso","NE0304",2013,0.377887630014859,0.176636164423402,0.0713638679714636,0.384847351750838,0.0638889535267699,-0.108934664786189
"Dosso","NE03","Falmey","NE0305",2013,0.3886,0.182489570670259,0.0758722407345103,0.430916607623441,0.0415244153016136,-1.01907774777979
"Dosso","NE03","Gaya","NE0306",2013,0.4733,0.205537155038914,0.0974601883050046,0.484770746637419,0.0251393645797655,-0.45628625978285
"Dosso","NE03","Loga","NE0307",2013,0.337001544401544,0.159678995464298,0.0609577435898455,0.332700579505896,0.0345799816594683,0.124377304129378
"Dosso","NE03","Tibiri","NE0308",2013,0.33932533632287,0.161472915488347,0.0609168059774048,0.346118889619715,0.0856881015661658,-0.0792823411030903
"Maradi","NE04","Aguié","NE0401",2013,0.3033,0.16883544011587,0.0596023238439627,0.347157841500467,0.117389950058926,-0.373608145147453
"Maradi","NE04","Bermo","NE0402",2013,0.404407630522088,0.152461702673042,0.0542494716631168,0.300274281518461,0.0570465761698136,1.82540927072727
"Maradi","NE04","Dakoro","NE0403",2013,0.311129918468628,0.156649187771162,0.0488382401716768,0.29937487795186,0.0950528508591281,0.123668468757334
"Maradi","NE04","Gazaoua","NE0404",2013,0.3332,0.181487123287671,0.067782199567735,0.358786206896552,0.118533276593953,-0.215856741935851
"Maradi","NE04","Guidan Roumdji","NE0405",2013,0.3298,0.171351993850757,0.0611511048124343,0.327486151735528,0.0397088642546464,0.0582703209448095
"Maradi","NE04","Madarounfa","NE0406",2013,0.371949289617486,0.17947218324408,0.0675130456451735,0.367723269260371,0.0429411680255715,0.0984141920545405
"Maradi","NE04","Ville de Maradi","NE0407",2013,0.3868,0.174662739726027,0.0701858367819389,0.389927586206897,0.0724374158278901,-0.0431763912496216
"Maradi","NE04","Mayahi","NE0408",2013,0.309123043478261,0.164970970587234,0.0519950315900215,0.296795093238622,0.0924649457520249,0.133325663464945
"Maradi","NE04","Tessaoua","NE0409",2013,0.309330434782609,0.16250448791851,0.0532865166762243,0.294153497242936,0.0446312953743624,0.340051468647071
"Tahoua","NE05","Abalak","NE0501",2013,0.256933333333333,0.137847203884868,0.0339432803266851,0.265841258854455,0.0552149208593061,-0.161331853464403
"Tahoua","NE05","Bagaroua","NE0502",2013,0.224167004048583,0.117005962860733,0.0349750087970375,0.250426813524331,0.0729506461301523,-0.359966783966488
"Tahoua","NE05","Birni N'Konni","NE0503",2013,0.2971,0.137485354587831,0.0468816791700301,0.314315033173622,0.0411304314098121,-0.418547352496645
"Tahoua","NE05","Bouza","NE0504",2013,0.317335674676525,0.150719980370876,0.052777360007103,0.301488205022906,0.0474406881234677,0.334048056224969
"Tahoua","NE05","Illéla","NE0505",2013,0.2968,0.135091551180704,0.0504020533178732,0.301977535214195,0.0655528472066141,-0.0789826137967132
"Tahoua","NE05","Keita","NE0506",2013,0.274607443820225,0.134839884513143,0.0487943034747828,0.284408391396136,0.0639208530986418,-0.153329423823336
"Tahoua","NE05","Madaoua","NE0507",2013,0.301744574290484,0.151881545232554,0.0509818334927834,0.301857876931498,0.0367890610478073,-0.00307979159530414
"Tahoua","NE05","Malbaza","NE0508",2013,0.321,0.149144925832016,0.0566064987036873,0.326404903912219,0.0507048750251449,-0.106595350240756
"Tahoua","NE05","Tahoua","NE0509",2013,0.23097,0.123882538960512,0.0387308952455377,0.24089490317064,0.0697837648559545,-0.142223670378439
"Tahoua","NE05","Tassara","NE0510",2013,0.1572,0.119140108306414,0.0213721228340269,0.200544128212072,0.12008428289193,-0.360947554236381
"Tahoua","NE05","Tchintabaraden","NE0511",2013,0.25060980240217,0.133191931401506,0.0327060856527524,0.247110925785725,0.0828363828875001,0.0422384041224625
"Tahoua","NE05","Tillia","NE0512",2013,0.264390763765542,0.135358404288649,0.0334857549444953,0.255011213244035,0.143274717586131,0.0654654964918623
"Tahoua","NE05","Ville de Tahoua","NE0513",2013,0.28715,0.136570684931507,0.0471878395505946,0.282446551724138,0.124477655719406,0.037785482452083
"Tillabéri","NE06","Abala","NE0601",2013,0.206017491648952,0.122634935676832,0.0348166387974827,0.240874079377126,0.10173224067664,-0.342630689114247
"Tillabéri","NE06","Ayerou","NE0602",2013,0.241172755905512,0.121971808937703,0.0364886219876678,0.210352751051913,0.0338937015411937,0.909313632095951
"Tillabéri","NE06","Balleyara","NE0603",2013,0.2817,0.139990306623818,0.049891681523642,0.290635390895119,0.0391794782088379,-0.228063039724275
"Tillabéri","NE06","Banibangou","NE0604",2013,0.191672131147541,0.116101534411466,0.0312366283096665,0.207182052970777,0.0345021391846982,-0.449535077816706
"Tillabéri","NE06","Bankilaré","NE0605",2013,0.3118,0.154297353152391,0.0544569992910007,0.281795195174013,0.0547293217158616,0.548240027197182
"Tillabéri","NE06","Filingué","NE0606",2013,0.238850606154803,0.123885139549245,0.0393935653901518,0.269202049623446,0.119777215047711,-0.253399141535837
"Tillabéri","NE06","Gothèye","NE0607",2013,0.283953323375653,0.148932975720307,0.0499481764809559,0.29677210632967,0.0376499040357087,-0.340473190631759
"Tillabéri","NE06","Kollo","NE0608",2013,0.268405015197568,0.138513968969649,0.0485463267035174,0.308263111844788,0.0613464436805562,-0.649721389796766
"Tillabéri","NE06","Ouallam","NE0609",2013,0.20685,0.118203325032688,0.0355181539195432,0.241293356359588,0.143935880925944,-0.239296526606245
"Tillabéri","NE06","Say","NE0610",2013,0.4497,0.179566226320392,0.0806828993299469,0.461539854868698,0.0403614655649273,-0.293345514167515
"Tillabéri","NE06","Téra","NE0611",2013,0.301328067700987,0.149144603887655,0.0500994872999045,0.269247790585431,0.0338958689098354,0.946436192590042
"Tillabéri","NE06","Tillabéri","NE0612",2013,0.232200196463654,0.124066896123788,0.0383312537016083,0.234733065177059,0.0519144039815274,-0.0487893247181764
"Tillabéri","NE06","Torodi","NE0613",2013,0.367177894736842,0.162577678924009,0.0635640807762884,0.387322508496717,0.0437378629688388,-0.460576086541483
"Zinder","NE07","Belbedji","NE0701",2013,0.33826875,0.14794303906655,0.0463802700924323,0.266985845352453,0.0968531521573991,0.73598951670363
"Zinder","NE07","Damagaram Takaya","NE0702",2013,0.3311,0.156498651261802,0.0477666384250615,0.292161090009666,0.0491262016245894,0.79263017906199
"Zinder","NE07","Dungass","NE0703",2013,0.3617,0.174486611514473,0.0567227670653608,0.342014675448971,0.0356319634849434,0.552462525938172
"Zinder","NE07","Gouré","NE0704",2013,0.356094097570769,0.159966695742794,0.0494217560474994,0.317484197746072,0.055625156688351,0.694108603433078
"Zinder","NE07","Kantché","NE0705",2013,0.3325,0.173505559145904,0.0588320127358553,0.328821414248232,0.0430973907127436,0.085355184871558
"Zinder","NE07","Magaria","NE0706",2013,0.35125,0.176399168771353,0.0596471984274916,0.347248067651263,0.0350037908370733,0.114328541367552
"Zinder","NE07","Mirriah","NE0707",2013,0.326757882165605,0.166033481285643,0.053113400590046,0.309012090869601,0.0348154801132802,0.509709796856585
"Zinder","NE07","Takeita","NE0708",2013,0.30122,0.160028665244632,0.0507181409113731,0.279014993812186,0.0383712155061889,0.578689152660088
"Zinder","NE07","Tanout","NE0709",2013,0.272737910883857,0.138797900741741,0.0383256920785657,0.236215454305854,0.0751330573787846,0.486103691932496
"Zinder","NE07","Tesker","NE0710",2013,0.137319498607242,0.109681745427078,0.0187056651246036,0.17799944795074,0.0862315328383248,-0.47175259449196
"Zinder","NE07","Ville de Zinder","NE0711",2013,0.3249,0.165863150684932,0.0559761118809591,0.302393103448276,0.0549543247422964,0.40955642085074
"Niamey","NE08","Ville de Niamey","NE0801",2013,0.2342,0.126891643835616,0.0452782537927552,0.284224137931035,0.0607537515312689,-0.823391752281964
"Agadez","NE01","Aderbissinat","NE0101",2014,0.12696836461126,0.102242782565415,0.016431207288468,0.180211308096059,0.0979608066997904,-0.543512709608102
"Agadez","NE01","Arlit","NE0102",2014,0.135394380614163,0.103131706084272,0.0183420856136452,0.185451635283366,0.127629955921426,-0.392206158090502
"Agadez","NE01","Bilma","NE0103",2014,0.126130952572671,0.101340089809281,0.0119951004420386,0.177781839002101,0.112754911418814,-0.458081034160711
"Agadez","NE01","Iferouane","NE0104",2014,0.129756480672813,0.103524947329393,0.0142412201302926,0.172324131546581,0.109144829976844,-0.390010693889938
"Agadez","NE01","Ingall","NE0105",2014,0.137723274386766,0.10753192184443,0.0198469356641388,0.194748929781735,0.151047832889221,-0.37753375407108
"Agadez","NE01","Tchirozerine","NE0106",2014,0.125304238985314,0.0952218138852608,0.0192436363084171,0.174576386542067,0.0788631845746176,-0.624780090006801
"Diffa","NE02","Bosso","NE0201",2014,0.4366,0.165272375690608,0.066129383458999,0.374668965517241,0.0851376075347949,0.727422772098077
"Diffa","NE02","Diffa","NE0202",2014,0.448959507640068,0.154736224984735,0.06571429758241,0.342494252498139,0.0676912266174965,1.57280729663141
"Diffa","NE02","Goudoumaria","NE0203",2014,0.282066666666667,0.143182274822334,0.0380880956213814,0.286670402802194,0.0332191815475857,-0.1385866815813
"Diffa","NE02","Maïné Soroa","NE0204",2014,0.29524183757178,0.141821378533512,0.040035053565173,0.292313031342947,0.041098561099268,0.0712629870850883
"Diffa","NE02","N'Gourti","NE0205",2014,0.112445685866297,0.0896650911794822,0.0142966328749923,0.161815148472412,0.078493222513278,-0.628964654849837
"Diffa","NE02","N'Guigmi","NE0206",2014,0.28895,0.127697668132321,0.0388368566318953,0.262923740186671,0.0694140380345581,0.374942310665911
"Dosso","NE03","Boboye","NE0301",2014,0.290773887240356,0.161110601041317,0.0568944577285168,0.352858443633105,0.0590223808347471,-1.051881600076
"Dosso","NE03","Dioundiou","NE0302",2014,0.3982,0.190625682890168,0.0740625700094187,0.408148346772153,0.0425914633213494,-0.233576073615811
"Dosso","NE03","Dogondoutchi","NE0303",2014,0.295336633249791,0.145530478294062,0.0487218101567076,0.294386488026791,0.0467128574930579,0.0203401220561456
"Dosso","NE03","Dosso","NE0304",2014,0.35478,0.18015947444603,0.0668814254177186,0.384847351750838,0.0638889535267699,-0.470618942572595
"Dosso","NE03","Falmey","NE0305",2014,0.3939,0.188044561873544,0.068890040373779,0.430916607623441,0.0415244153016136,-0.891441995138764
"Dosso","NE03","Gaya","NE0306",2014,0.448250110375276,0.204583011893307,0.0888030207080777,0.484770746637419,0.0251393645797655,-1.45272710240011
"Dosso","NE03","Loga","NE0307",2014,0.3065,0.161576517993676,0.0571354790304586,0.332700579505896,0.0345799816594683,-0.757680549513017
"Dosso","NE03","Tibiri","NE0308",2014,0.3204,0.166446695995017,0.0604364299776407,0.346118889619715,0.0856881015661658,-0.300145401165828
"Maradi","NE04","Aguié","NE0401",2014,0.302687593984962,0.167310312329977,0.0606744817012865,0.347157841500467,0.117389950058926,-0.378824997311804
"Maradi","NE04","Bermo","NE0402",2014,0.440833333333333,0.158892728003786,0.0750727570851833,0.300274281518461,0.0570465761698136,2.46393493268487
"Maradi","NE04","Dakoro","NE0403",2014,0.303612790697674,0.157259405690982,0.0511902556478207,0.29937487795186,0.0950528508591281,0.0445848042169129
"Maradi","NE04","Gazaoua","NE0404",2014,0.3439,0.179676795580111,0.0668450116459487,0.358786206896552,0.118533276593953,-0.125586732471303
"Maradi","NE04","Guidan Roumdji","NE0405",2014,0.311381056393963,0.165723224096974,0.0574729341375974,0.327486151735528,0.0397088642546464,-0.405579349695967
"Maradi","NE04","Madarounfa","NE0406",2014,0.3414,0.175579875589597,0.0672437420046058,0.367723269260371,0.0429411680255715,-0.613007760867044
"Maradi","NE04","Ville de Maradi","NE0407",2014,0.36,0.171738950276243,0.0676090157078863,0.389927586206897,0.0724374158278901,-0.413150936775601
"Maradi","NE04","Mayahi","NE0408",2014,0.2831,0.154723220828355,0.0475391974379698,0.296795093238622,0.0924649457520249,-0.148111190973388
"Maradi","NE04","Tessaoua","NE0409",2014,0.2786,0.152989505325029,0.0478907201106107,0.294153497242936,0.0446312953743624,-0.348488591076617
"Tahoua","NE05","Abalak","NE0501",2014,0.31222835978836,0.137956982532041,0.041524178138127,0.265841258854455,0.0552149208593061,0.840118942705804
"Tahoua","NE05","Bagaroua","NE0502",2014,0.22476,0.118270080689263,0.0365702457214198,0.250426813524331,0.0729506461301523,-0.351838056081624
"Tahoua","NE05","Birni N'Konni","NE0503",2014,0.302828192771084,0.140687596668734,0.0489645912792337,0.314315033173622,0.0411304314098121,-0.279278383639745
"Tahoua","NE05","Bouza","NE0504",2014,0.317775,0.158912810121536,0.0585354779882803,0.301488205022906,0.0474406881234677,0.343308573743848
"Tahoua","NE05","Illéla","NE0505",2014,0.31115,0.142148720265673,0.0569497136911758,0.301977535214195,0.0655528472066141,0.139924735181901
"Tahoua","NE05","Keita","NE0506",2014,0.2973,0.135041705901473,0.0538820266645976,0.284408391396136,0.0639208530986418,0.201680797094024
"Tahoua","NE05","Madaoua","NE0507",2014,0.293747204968944,0.156087759000101,0.0543972050788288,0.301857876931498,0.0367890610478073,-0.220464228538324
"Tahoua","NE05","Malbaza","NE0508",2014,0.3776,0.156781963252522,0.0686453545559478,0.326404903912219,0.0507048750251449,1.00966812485768
"Tahoua","NE05","Tahoua","NE0509",2014,0.224166666666667,0.121936795659566,0.0369157171540259,0.24089490317064,0.0697837648559545,-0.239715305393778
"Tahoua","NE05","Tassara","NE0510",2014,0.151401747622719,0.113656153742106,0.021706027329576,0.200544128212072,0.12008428289193,-0.409232410819146
"Tahoua","NE05","Tchintabaraden","NE0511",2014,0.252376923076923,0.129724103722008,0.0332640633494882,0.247110925785725,0.0828363828875001,0.0635710675386442
"Tahoua","NE05","Tillia","NE0512",2014,0.27306,0.132401270675109,0.0351371599854706,0.255011213244035,0.143274717586131,0.125973284470899
"Tahoua","NE05","Ville de Tahoua","NE0513",2014,0.2854,0.138350276243094,0.0512643106152786,0.282446551724138,0.124477655719406,0.02372673439898
"Tillabéri","NE06","Abala","NE0601",2014,0.194412359550562,0.119634179929187,0.0326264903163173,0.240874079377126,0.10173224067664,-0.456705951992585
"Tillabéri","NE06","Ayerou","NE0602",2014,0.207625,0.115878085062012,0.0319359508694275,0.210352751051913,0.0338937015411937,-0.0804795855241054
"Tillabéri","NE06","Balleyara","NE0603",2014,0.2334,0.138346255442811,0.0446166873005801,0.290635390895119,0.0391794782088379,-1.46085128010224
"Tillabéri","NE06","Banibangou","NE0604",2014,0.187797422222222,0.114767721174046,0.0300275529287767,0.207182052970777,0.0345021391846982,-0.561838518034622
"Tillabéri","NE06","Bankilaré","NE0605",2014,0.294133464566929,0.151489126568873,0.0470634238399078,0.281795195174013,0.0547293217158616,0.225441664652321
"Tillabéri","NE06","Filingué","NE0606",2014,0.218296509863429,0.124349080370217,0.0370702260616568,0.269202049623446,0.119777215047711,-0.425001864834978
"Tillabéri","NE06","Gothèye","NE0607",2014,0.283913721413721,0.143167023356614,0.0464232965995289,0.29677210632967,0.0376499040357087,-0.341525038251197
"Tillabéri","NE06","Kollo","NE0608",2014,0.245671266540643,0.140398386519919,0.0466574294745107,0.308263111844788,0.0613464436805562,-1.02030112177446
"Tillabéri","NE06","Ouallam","NE0609",2014,0.202409928057554,0.11785146433734,0.0336935068319709,0.241293356359588,0.143935880925944,-0.270144095078281
"Tillabéri","NE06","Say","NE0610",2014,0.3916,0.182069638477671,0.0700542967516561,0.461539854868698,0.0403614655649273,-1.73283734596281
"Tillabéri","NE06","Téra","NE0611",2014,0.300124556213018,0.145069337380039,0.0447379586825514,0.269247790585431,0.0338958689098354,0.910930051969473
"Tillabéri","NE06","Tillabéri","NE0612",2014,0.21342275862069,0.123641815071647,0.0351555307444163,0.234733065177059,0.0519144039815274,-0.410489284707037
"Tillabéri","NE06","Torodi","NE0613",2014,0.314011246730602,0.159969028523475,0.0588475386880248,0.387322508496717,0.0437378629688388,-1.6761509774345
"Zinder","NE07","Belbedji","NE0701",2014,0.320975,0.146765569701724,0.0503861191070992,0.266985845352453,0.0968531521573991,0.557433118540198
"Zinder","NE07","Damagaram Takaya","NE0702",2014,0.289177777777778,0.147991418858853,0.0431077405661406,0.292161090009666,0.0491262016245894,-0.060727516747295
"Zinder","NE07","Dungass","NE0703",2014,0.363052904564315,0.169950643751016,0.0587802039113251,0.342014675448971,0.0356319634849434,0.590431372782288
"Zinder","NE07","Gouré","NE0704",2014,0.3481,0.151058797565396,0.047514381402151,0.317484197746072,0.055625156688351,0.550394894623999
"Zinder","NE07","Kantché","NE0705",2014,0.3176,0.170290374646212,0.0578848151992902,0.328821414248232,0.0430973907127436,-0.260373402255973
"Zinder","NE07","Magaria","NE0706",2014,0.353284782608696,0.172195833922136,0.0583647943239133,0.347248067651263,0.0350037908370733,0.17245889125357
"Zinder","NE07","Mirriah","NE0707",2014,0.301321815286624,0.158975437696034,0.0515388524896705,0.309012090869601,0.0348154801132802,-0.22088667334055
"Zinder","NE07","Takeita","NE0708",2014,0.290138235294118,0.149350629083142,0.0461180098885917,0.279014993812186,0.0383712155061889,0.289885043650443
"Zinder","NE07","Tanout","NE0709",2014,0.258263866064092,0.134642610146539,0.0359893344454214,0.236215454305854,0.0751330573787846,0.293458199725332
"Zinder","NE07","Tesker","NE0710",2014,0.128573008849558,0.104370620006959,0.0181014928017888,0.17799944795074,0.0862315328383248,-0.573182888837797
"Zinder","NE07","Ville de Zinder","NE0711",2014,0.2923,0.156832320441989,0.0538032290541237,0.302393103448276,0.0549543247422964,-0.183663496833172
"Niamey","NE08","Ville de Niamey","NE0801",2014,0.2267,0.129257596685083,0.0438291963559777,0.284224137931035,0.0607537515312689,-0.94684091897482
"Agadez","NE01","Aderbissinat","NE0101",2015,0.129760128561501,0.100000984666999,0.0192094445284689,0.180211308096059,0.0979608066997904,-0.515013924795144
"Agadez","NE01","Arlit","NE0102",2015,0.133366993059665,0.0980509527413941,0.021750108679044,0.185451635283366,0.127629955921426,-0.408091046084556
"Agadez","NE01","Bilma","NE0103",2015,0.121169192246776,0.0986471773839135,0.0130466927888254,0.177781839002101,0.112754911418814,-0.502085860766136
"Agadez","NE01","Iferouane","NE0104",2015,0.123751996424315,0.100243881183817,0.0153635666649469,0.172324131546581,0.109144829976844,-0.445024607510692
"Agadez","NE01","Ingall","NE0105",2015,0.140228604963112,0.103356890497652,0.0221180285762069,0.194748929781735,0.151047832889221,-0.360947414972899
"Agadez","NE01","Tchirozerine","NE0106",2015,0.126172870793519,0.0932333714935972,0.0208069225380914,0.174576386542067,0.0788631845746176,-0.613765675449611
"Diffa","NE02","Bosso","NE0201",2015,0.4715,0.165013259668508,0.0705971438600818,0.374668965517241,0.0851376075347949,1.13734737546136
"Diffa","NE02","Diffa","NE0202",2015,0.4316,0.151759501254404,0.0608498658664685,0.342494252498139,0.0676912266174965,1.31635592903895
"Diffa","NE02","Goudoumaria","NE0203",2015,0.300033333333333,0.143255077940974,0.0414585849266701,0.286670402802194,0.0332191815475857,0.402265495674455
"Diffa","NE02","Maïné Soroa","NE0204",2015,0.3267,0.143418022871308,0.0433404941757704,0.292313031342947,0.041098561099268,0.836695196554346
"Diffa","NE02","N'Gourti","NE0205",2015,0.111789429992009,0.0874336591647847,0.0140002840832827,0.161815148472412,0.078493222513278,-0.637325324131532
"Diffa","NE02","N'Guigmi","NE0206",2015,0.26785,0.126932500378847,0.0362140429723669,0.262923740186671,0.0694140380345581,0.0709692153462684
"Dosso","NE03","Boboye","NE0301",2015,0.309266666666667,0.152265439610718,0.0572709920017813,0.352858443633105,0.0590223808347471,-0.738563513533753
"Dosso","NE03","Dioundiou","NE0302",2015,0.374,0.167533205388604,0.0712846617846193,0.408148346772153,0.0425914633213494,-0.801765051238223
"Dosso","NE03","Dogondoutchi","NE0303",2015,0.308225290437891,0.13796495449737,0.0488000460542605,0.294386488026791,0.0467128574930579,0.296252534179839
"Dosso","NE03","Dosso","NE0304",2015,0.363261045234958,0.166235694989248,0.0681245884562523,0.384847351750838,0.0638889535267699,-0.337872281893541
"Dosso","NE03","Falmey","NE0305",2015,0.37645,0.167534338450087,0.0685611032842293,0.430916607623441,0.0415244153016136,-1.31167669015497
"Dosso","NE03","Gaya","NE0306",2015,0.491394519392917,0.185548154166623,0.0899718012190053,0.484770746637419,0.0251393645797655,0.263482107293589
"Dosso","NE03","Loga","NE0307",2015,0.3284,0.157395765449666,0.0606891878309133,0.332700579505896,0.0345799816594683,-0.124366159249203
"Dosso","NE03","Tibiri","NE0308",2015,0.293085714285714,0.146244956440642,0.0546335855341428,0.346118889619715,0.0856881015661658,-0.618909444423277
"Maradi","NE04","Aguié","NE0401",2015,0.318866666666667,0.154465510037348,0.0617564587538106,0.347157841500467,0.117389950058926,-0.241001677056675
"Maradi","NE04","Bermo","NE0402",2015,0.3567,0.145223371411178,0.0511087192159313,0.300274281518461,0.0570465761698136,0.989116652918373
"Maradi","NE04","Dakoro","NE0403",2015,0.317539388721481,0.151933049136081,0.0493676509624492,0.29937487795186,0.0950528508591281,0.191099063367822
"Maradi","NE04","Gazaoua","NE0404",2015,0.3392,0.159574447513812,0.0614793708197922,0.358786206896552,0.118533276593953,-0.165238045039843
"Maradi","NE04","Guidan Roumdji","NE0405",2015,0.306323224852071,0.150916497853257,0.0589012785445653,0.327486151735528,0.0397088642546464,-0.532952208044595
"Maradi","NE04","Madarounfa","NE0406",2015,0.349654485049834,0.158594650334118,0.0687143584899504,0.367723269260371,0.0429411680255715,-0.420779989025383
