"adm_03","rowcacode3","year","AnnualPrecip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Fabidji","NER003001002",2015,560.100700337585,532.653648303842,85.7338227641309,0.320142636229523
"Fabidji","NER003001002",2016,502.553168469131,532.653648303842,85.7338227641309,-0.351092239494821
"Fabidji","NER003001002",2017,510.246215755585,532.653648303842,85.7338227641309,-0.261360473915924
"Fabidji","NER003001002",2018,576.099758347743,532.653648303842,85.7338227641309,0.50675577786178
"Fabidji","NER003001002",2019,549.533222713384,532.653648303842,85.7338227641309,0.196883492014367
"Fabidji","NER003001002",2020,767.314658859983,532.653648303842,85.7338227641309,2.73708791921872
"Fabidji","NER003001002",2021,576.519564502135,532.653648303842,85.7338227641309,0.511652400231545
"Fakara","NER003001003",1981,436.518349723597,489.304524073817,85.6254780700437,-0.616477426345457
"Fakara","NER003001003",1982,345.846778221428,489.304524073817,85.6254780700437,-1.67540957534902
"Fakara","NER003001003",1983,456.135842693905,489.304524073817,85.6254780700437,-0.387369298572319
"Fakara","NER003001003",1984,280.610888460259,489.304524073817,85.6254780700437,-2.43728432608391
"Fakara","NER003001003",1985,452.895803576986,489.304524073817,85.6254780700437,-0.425208960200469
"Fakara","NER003001003",1986,508.875201101839,489.304524073817,85.6254780700437,0.228561375295481
"Fakara","NER003001003",1987,425.745474033932,489.304524073817,85.6254780700437,-0.742291330483347
"Fakara","NER003001003",1988,645.88225167648,489.304524073817,85.6254780700437,1.82863478408352
"Fakara","NER003001003",1989,546.392987390737,489.304524073817,85.6254780700437,0.666722856370153
"Fakara","NER003001003",1990,418.764852968891,489.304524073817,85.6254780700437,-0.823816376794098
"Fakara","NER003001003",1991,464.745517607252,489.304524073817,85.6254780700437,-0.286818912082168
"Fakara","NER003001003",1992,514.743669593324,489.304524073817,85.6254780700437,0.297097850930504
"Fakara","NER003001003",1993,452.573499364406,489.304524073817,85.6254780700437,-0.428973075973539
"Fakara","NER003001003",1994,663.940731153607,489.304524073817,85.6254780700437,2.03953555665912
"Fakara","NER003001003",1995,479.655059331546,489.304524073817,85.6254780700437,-0.112693849538307
"Fakara","NER003001003",1996,468.353231525878,489.304524073817,85.6254780700437,-0.244685262145929
"Fakara","NER003001003",1997,402.132721208105,489.304524073817,85.6254780700437,-1.01805916685689
"Fakara","NER003001003",1998,663.021054178794,489.304524073817,85.6254780700437,2.02879486363711
"Fakara","NER003001003",1999,597.213924830119,489.304524073817,85.6254780700437,1.26024873890957
"Fakara","NER003001003",2000,477.513868551224,489.304524073817,85.6254780700437,-0.137700317573092
"Fakara","NER003001003",2001,481.572515117566,489.304524073817,85.6254780700437,-0.0903003303517509
"Fakara","NER003001003",2002,505.438501866778,489.304524073817,85.6254780700437,0.188424965986905
"Fakara","NER003001003",2003,465.220279631823,489.304524073817,85.6254780700437,-0.281274277059131
"Fakara","NER003001003",2004,426.367692748745,489.304524073817,85.6254780700437,-0.735024583145547
"Fakara","NER003001003",2005,568.640942328542,489.304524073817,85.6254780700437,0.926551536329246
"Fakara","NER003001003",2006,512.053027944565,489.304524073817,85.6254780700437,0.265674474274336
"Fakara","NER003001003",2007,543.056701016535,489.304524073817,85.6254780700437,0.627759145458405
"Fakara","NER003001003",2008,460.258454874039,489.304524073817,85.6254780700437,-0.339222271857194
"Fakara","NER003001003",2009,448.983411432584,489.304524073817,85.6254780700437,-0.470900876118315
"Fakara","NER003001003",2010,565.982488061031,489.304524073817,85.6254780700437,0.895504068596137
"Fakara","NER003001003",2011,394.397249091248,489.304524073817,85.6254780700437,-1.10839994265414
"Fakara","NER003001003",2012,555.264853448301,489.304524073817,85.6254780700437,0.770335312119684
"Fakara","NER003001003",2013,467.902075681239,489.304524073817,85.6254780700437,-0.24995420609588
"Fakara","NER003001003",2014,454.77864255921,489.304524073817,85.6254780700437,-0.403219722596631
"Fakara","NER003001003",2015,527.429216860831,489.304524073817,85.6254780700437,0.445249400602781
"Fakara","NER003001003",2016,463.23035155944,489.304524073817,85.6254780700437,-0.304514183185614
"Fakara","NER003001003",2017,475.615165714929,489.304524073817,85.6254780700437,-0.159874825430926
"Fakara","NER003001003",2018,479.677793635607,489.304524073817,85.6254780700437,-0.112428340900306
"Fakara","NER003001003",2019,482.36154094544,489.304524073817,85.6254780700437,-0.081085481621454
"Fakara","NER003001003",2020,695.715192163487,489.304524073817,85.6254780700437,2.41062208050764
"Fakara","NER003001003",2021,517.265485803684,489.304524073817,85.6254780700437,0.326549554642995
"Koygolo","NER003001007",1981,460.468999797735,448.632001833121,75.207876894573,0.15739040182197
"Koygolo","NER003001007",1982,334.843733935656,448.632001833121,75.207876894573,-1.51298338147445
"Koygolo","NER003001007",1983,469.56104340418,448.632001833121,75.207876894573,0.278282574050029
"Koygolo","NER003001007",1984,264.120849787834,448.632001833121,75.207876894573,-2.45334876696408
"Koygolo","NER003001007",1985,397.621844091549,448.632001833121,75.207876894573,-0.678255521201307
"Koygolo","NER003001007",1986,430.94141210545,448.632001833121,75.207876894573,-0.235222565217063
"Koygolo","NER003001007",1987,340.653456979657,448.632001833121,75.207876894573,-1.43573451760684
"Koygolo","NER003001007",1988,557.676423587717,448.632001833121,75.207876894573,1.44990692806626
"Koygolo","NER003001007",1989,442.111024976131,448.632001833121,75.207876894573,-0.0867060356740415
"Koygolo","NER003001007",1990,363.900741756051,448.632001833121,75.207876894573,-1.12662747009661
"Koygolo","NER003001007",1991,373.59856576876,448.632001833121,75.207876894573,-0.99768055106174
"Koygolo","NER003001007",1992,500.4711199952,448.632001833121,75.207876894573,0.689277776511997
"Koygolo","NER003001007",1993,432.50636055271,448.632001833121,75.207876894573,-0.214414260131508
"Koygolo","NER003001007",1994,631.338598387571,448.632001833121,75.207876894573,2.42935453171441
"Koygolo","NER003001007",1995,483.277236188144,448.632001833121,75.207876894573,0.460659651429721
"Koygolo","NER003001007",1996,467.60985918375,448.632001833121,75.207876894573,0.252338692890278
"Koygolo","NER003001007",1997,369.68479219823,448.632001833121,75.207876894573,-1.0497199614551
"Koygolo","NER003001007",1998,537.247785246446,448.632001833121,75.207876894573,1.17827795534698
"Koygolo","NER003001007",1999,569.463500144275,448.632001833121,75.207876894573,1.60663355090501
"Koygolo","NER003001007",2000,430.967399748617,448.632001833121,75.207876894573,-0.234877021050151
"Koygolo","NER003001007",2001,485.889704339198,448.632001833121,75.207876894573,0.495396280875014
"Koygolo","NER003001007",2002,437.047108100837,448.632001833121,75.207876894573,-0.154038303042698
"Koygolo","NER003001007",2003,463.486011622905,448.632001833121,75.207876894573,0.197506037972682
"Koygolo","NER003001007",2004,411.745369021442,448.632001833121,75.207876894573,-0.490462360257646
"Koygolo","NER003001007",2005,463.7153001455,448.632001833121,75.207876894573,0.200554768133173
"Koygolo","NER003001007",2006,477.662727961931,448.632001833121,75.207876894573,0.386006457402139
"Koygolo","NER003001007",2007,491.175422457669,448.632001833121,75.207876894573,0.565677723946201
"Koygolo","NER003001007",2008,435.460828429781,448.632001833121,75.207876894573,-0.175130238310059
"Koygolo","NER003001007",2009,426.140211967658,448.632001833121,75.207876894573,-0.299061624848054
"Koygolo","NER003001007",2010,508.572623111043,448.632001833121,75.207876894573,0.796999247325484
"Koygolo","NER003001007",2011,325.785855648774,448.632001833121,75.207876894573,-1.6334212752283
"Koygolo","NER003001007",2012,487.321104340792,448.632001833121,75.207876894573,0.514428861778742
"Koygolo","NER003001007",2013,452.895409400318,448.632001833121,75.207876894573,0.0566883116933846
"Koygolo","NER003001007",2014,386.852735195591,448.632001833121,75.207876894573,-0.821446757819427
"Koygolo","NER003001007",2015,492.430814002283,448.632001833121,75.207876894573,0.58237001199435
"Koygolo","NER003001007",2016,391.900345417201,448.632001833121,75.207876894573,-0.754331311538648
"Koygolo","NER003001007",2017,396.718253779809,448.632001833121,75.207876894573,-0.690270091337443
"Koygolo","NER003001007",2018,438.836502975508,448.632001833121,75.207876894573,-0.130245650616418
"Koygolo","NER003001007",2019,414.864924524148,448.632001833121,75.207876894573,-0.448983254191685
"Koygolo","NER003001007",2020,598.073822825596,448.632001833121,75.207876894573,1.9870501224488
"Koygolo","NER003001007",2021,426.615249501246,448.632001833121,75.207876894573,-0.292745297979075
"Kiota","NER003001006",1981,460.069744685297,477.782770091251,71.9876794103964,-0.246056346739183
"Kiota","NER003001006",1982,389.783204162134,477.782770091251,71.9876794103964,-1.22242537403433
"Kiota","NER003001006",1983,449.190872228803,477.782770091251,71.9876794103964,-0.397177657296713
"Kiota","NER003001006",1984,283.332652437234,477.782770091251,71.9876794103964,-2.70115829884543
"Kiota","NER003001006",1985,458.133719080396,477.782770091251,71.9876794103964,-0.272950193307892
"Kiota","NER003001006",1986,438.738317931445,477.782770091251,71.9876794103964,-0.542376868925256
"Kiota","NER003001006",1987,409.727773771049,477.782770091251,71.9876794103964,-0.945370053286832
"Kiota","NER003001006",1988,609.618372868254,477.782770091251,71.9876794103964,1.8313634201961
"Kiota","NER003001006",1989,491.717211370483,477.782770091251,71.9876794103964,0.193567029710649
"Kiota","NER003001006",1990,375.184910060889,477.782770091251,71.9876794103964,-1.42521415984893
"Kiota","NER003001006",1991,453.597984772688,477.782770091251,71.9876794103964,-0.335957284866583
"Kiota","NER003001006",1992,518.319665150792,477.782770091251,71.9876794103964,0.563108790164539
"Kiota","NER003001006",1993,417.171331000111,477.782770091251,71.9876794103964,-0.841969620184561
"Kiota","NER003001006",1994,654.813562759299,477.782770091251,71.9876794103964,2.45918182275066
"Kiota","NER003001006",1995,470.322665414911,477.782770091251,71.9876794103964,-0.103630298093236
"Kiota","NER003001006",1996,483.71746216814,477.782770091251,71.9876794103964,0.0824403859868384
"Kiota","NER003001006",1997,417.432603337696,477.782770091251,71.9876794103964,-0.838340216657116
"Kiota","NER003001006",1998,577.761700734026,477.782770091251,71.9876794103964,1.38883391521489
"Kiota","NER003001006",1999,548.276606724344,477.782770091251,71.9876794103964,0.979248632689119
"Kiota","NER003001006",2000,477.56213604546,477.782770091251,71.9876794103964,-0.00306488620827007
"Kiota","NER003001006",2001,505.968625542345,477.782770091251,71.9876794103964,0.391537214172559
"Kiota","NER003001006",2002,499.070635843813,477.782770091251,71.9876794103964,0.295715404731991
"Kiota","NER003001006",2003,486.060828903163,477.782770091251,71.9876794103964,0.114992716527499
"Kiota","NER003001006",2004,432.01300375547,477.782770091251,71.9876794103964,-0.635799996758474
"Kiota","NER003001006",2005,521.581956523858,477.782770091251,71.9876794103964,0.60842614724266
"Kiota","NER003001006",2006,505.638025235466,477.782770091251,71.9876794103964,0.386944757385706
"Kiota","NER003001006",2007,530.736671505126,477.782770091251,71.9876794103964,0.735596727767669
"Kiota","NER003001006",2008,470.962126269195,477.782770091251,71.9876794103964,-0.0947473773001005
"Kiota","NER003001006",2009,458.477516352875,477.782770091251,71.9876794103964,-0.268174413962111
"Kiota","NER003001006",2010,538.501216102756,477.782770091251,71.9876794103964,0.843456081774136
"Kiota","NER003001006",2011,374.307112082943,477.782770091251,71.9876794103964,-1.43740788501322
"Kiota","NER003001006",2012,548.488581025039,477.782770091251,71.9876794103964,0.982193224075192
"Kiota","NER003001006",2013,463.69468680418,477.782770091251,71.9876794103964,-0.195701311703012
"Kiota","NER003001006",2014,408.416816835865,477.782770091251,71.9876794103964,-0.963580904725866
"Kiota","NER003001006",2015,517.650563942965,477.782770091251,71.9876794103964,0.553814127337419
"Kiota","NER003001006",2016,416.396381633622,477.782770091251,71.9876794103964,-0.852734647934254
"Kiota","NER003001006",2017,441.352817431945,477.782770091251,71.9876794103964,-0.506058161030873
"Kiota","NER003001006",2018,479.670639345645,477.782770091251,71.9876794103964,0.0262248938965159
"Kiota","NER003001006",2019,444.121935683307,477.782770091251,71.9876794103964,-0.467591602947021
"Kiota","NER003001006",2020,658.756409241019,477.782770091251,71.9876794103964,2.51395295183849
"Kiota","NER003001006",2021,477.336187406968,477.782770091251,71.9876794103964,-0.0062035988371966
"Harikanassou","NER003001004",1981,465.05984902345,482.608708692449,77.8407831630597,-0.22544556922349
"Harikanassou","NER003001004",1982,404.718146261051,482.608708692449,77.8407831630597,-1.00063950112416
"Harikanassou","NER003001004",1983,439.638901112313,482.608708692449,77.8407831630597,-0.55202177873934
"Harikanassou","NER003001004",1984,285.059506681592,482.608708692449,77.8407831630597,-2.53786246724976
"Harikanassou","NER003001004",1985,443.209368891323,482.608708692449,77.8407831630597,-0.506152921388172
"Harikanassou","NER003001004",1986,447.37037760726,482.608708692449,77.8407831630597,-0.452697540457325
"Harikanassou","NER003001004",1987,399.391003971923,482.608708692449,77.8407831630597,-1.06907589234042
"Harikanassou","NER003001004",1988,637.890919685118,482.608708692449,77.8407831630597,1.99486958741649
"Harikanassou","NER003001004",1989,504.890002297372,482.608708692449,77.8407831630597,0.286241899162921
"Harikanassou","NER003001004",1990,353.156049577661,482.608708692449,77.8407831630597,-1.6630441505658
"Harikanassou","NER003001004",1991,454.88403697911,482.608708692449,77.8407831630597,-0.356171541276266
"Harikanassou","NER003001004",1992,538.184440694027,482.608708692449,77.8407831630597,0.713966763221788
"Harikanassou","NER003001004",1993,425.767844852252,482.608708692449,77.8407831630597,-0.730219578098631
"Harikanassou","NER003001004",1994,662.420504236467,482.608708692449,77.8407831630597,2.30999468706978
"Harikanassou","NER003001004",1995,477.014379725152,482.608708692449,77.8407831630597,-0.0718688679631808
"Harikanassou","NER003001004",1996,508.56110341893,482.608708692449,77.8407831630597,0.333403566509822
"Harikanassou","NER003001004",1997,421.840577529509,482.608708692449,77.8407831630597,-0.780672145032809
"Harikanassou","NER003001004",1998,586.845796392873,482.608708692449,77.8407831630597,1.3391063587075
"Harikanassou","NER003001004",1999,575.960652940912,482.608708692449,77.8407831630597,1.1992677932455
"Harikanassou","NER003001004",2000,481.695063964485,482.608708692449,77.8407831630597,-0.0117373527197143
"Harikanassou","NER003001004",2001,505.438969061055,482.608708692449,77.8407831630597,0.293294330309885
"Harikanassou","NER003001004",2002,482.873068347297,482.608708692449,77.8407831630597,0.00339615872433369
"Harikanassou","NER003001004",2003,477.436718527097,482.608708692449,77.8407831630597,-0.0664431928249909
"Harikanassou","NER003001004",2004,434.622770829483,482.608708692449,77.8407831630597,-0.616462680783222
"Harikanassou","NER003001004",2005,531.492135731154,482.608708692449,77.8407831630597,0.627992487386787
"Harikanassou","NER003001004",2006,510.365227129779,482.608708692449,77.8407831630597,0.3565806677354
"Harikanassou","NER003001004",2007,526.45024922908,482.608708692449,77.8407831630597,0.563220701991044
"Harikanassou","NER003001004",2008,480.865090303169,482.608708692449,77.8407831630597,-0.0223998053260461
"Harikanassou","NER003001004",2009,458.582048615844,482.608708692449,77.8407831630597,-0.308664161642283
"Harikanassou","NER003001004",2010,556.576457156717,482.608708692449,77.8407831630597,0.950244145274362
"Harikanassou","NER003001004",2011,372.63165126234,482.608708692449,77.8407831630597,-1.41284623511213
"Harikanassou","NER003001004",2012,550.08500290427,482.608708692449,77.8407831630597,0.866850145513995
"Harikanassou","NER003001004",2013,486.210807782719,482.608708692449,77.8407831630597,0.0462752164597912
"Harikanassou","NER003001004",2014,413.551274369242,482.608708692449,77.8407831630597,-0.887162635280094
"Harikanassou","NER003001004",2015,524.122132780288,482.608708692449,77.8407831630597,0.533312004336819
"Harikanassou","NER003001004",2016,427.018468070399,482.608708692449,77.8407831630597,-0.714153151640318
"Harikanassou","NER003001004",2017,447.210028981825,482.608708692449,77.8407831630597,-0.454757496934113
"Harikanassou","NER003001004",2018,477.8566545535,482.608708692449,77.8407831630597,-0.0610483855101328
"Harikanassou","NER003001004",2019,449.195282905403,482.608708692449,77.8407831630597,-0.429253463663794
"Harikanassou","NER003001004",2020,674.805029337154,482.608708692449,77.8407831630597,2.46909541290323
"Harikanassou","NER003001004",2021,492.615045536732,482.608708692449,77.8407831630597,0.128548768880218
"N'Gonga","NER003001008",1981,441.167429738453,486.195759819154,81.7111516627517,-0.551067132997309
"N'Gonga","NER003001008",1982,409.09543407968,486.195759819154,81.7111516627517,-0.943571644390621
"N'Gonga","NER003001008",1983,401.285431428994,486.195759819154,81.7111516627517,-1.0391522657839
"N'Gonga","NER003001008",1984,290.395486351153,486.195759819154,81.7111516627517,-2.39624909799499
"N'Gonga","NER003001008",1985,467.46297669527,486.195759819154,81.7111516627517,-0.229256138760599
"N'Gonga","NER003001008",1986,456.689935773134,486.195759819154,81.7111516627517,-0.361099108819317
"N'Gonga","NER003001008",1987,419.274344465996,486.195759819154,81.7111516627517,-0.818999781441883
"N'Gonga","NER003001008",1988,653.842985040826,486.195759819154,81.7111516627517,2.05170557274246
"N'Gonga","NER003001008",1989,522.222253376648,486.195759819154,81.7111516627517,0.440900572619352
"N'Gonga","NER003001008",1990,367.9002354039,486.195759819154,81.7111516627517,-1.44772802742394
"N'Gonga","NER003001008",1991,487.440142564438,486.195759819154,81.7111516627517,0.0152290442609318
"N'Gonga","NER003001008",1992,540.188133254374,486.195759819154,81.7111516627517,0.660771171823203
"N'Gonga","NER003001008",1993,417.260185126025,486.195759819154,81.7111516627517,-0.843649529964386
"N'Gonga","NER003001008",1994,674.340844137032,486.195759819154,81.7111516627517,2.30256312007954
"N'Gonga","NER003001008",1995,457.29123337557,486.195759819154,81.7111516627517,-0.353740289488057
"N'Gonga","NER003001008",1996,491.026831484659,486.195759819154,81.7111516627517,0.0591237740161212
"N'Gonga","NER003001008",1997,399.91854690024,486.195759819154,81.7111516627517,-1.05588051524482
"N'Gonga","NER003001008",1998,612.640538633684,486.195759819154,81.7111516627517,1.54746049029401
"N'Gonga","NER003001008",1999,573.157759753233,486.195759819154,81.7111516627517,1.06426109734691
"N'Gonga","NER003001008",2000,490.168278419153,486.195759819154,81.7111516627517,0.0486166027422393
"N'Gonga","NER003001008",2001,492.641408828753,486.195759819154,81.7111516627517,0.0788833455218265
"N'Gonga","NER003001008",2002,509.559171843473,486.195759819154,81.7111516627517,0.285926847791196
"N'Gonga","NER003001008",2003,479.317549160459,486.195759819154,81.7111516627517,-0.0841771351734667
"N'Gonga","NER003001008",2004,434.764716578655,486.195759819154,81.7111516627517,-0.629425019644455
"N'Gonga","NER003001008",2005,541.870275219576,486.195759819154,81.7111516627517,0.681357614811364
"N'Gonga","NER003001008",2006,506.635770787683,486.195759819154,81.7111516627517,0.250149588551775
"N'Gonga","NER003001008",2007,541.005732459572,486.195759819154,81.7111516627517,0.670777140268885
"N'Gonga","NER003001008",2008,485.623800720663,486.195759819154,81.7111516627517,-0.00699976792459437
"N'Gonga","NER003001008",2009,460.570023240101,486.195759819154,81.7111516627517,-0.313613699692043
"N'Gonga","NER003001008",2010,561.115339733221,486.195759819154,81.7111516627517,0.916883171874563
"N'Gonga","NER003001008",2011,387.824075950852,486.195759819154,81.7111516627517,-1.2038954520469
"N'Gonga","NER003001008",2012,560.494180313205,486.195759819154,81.7111516627517,0.909281279019351
"N'Gonga","NER003001008",2013,483.720508135277,486.195759819154,81.7111516627517,-0.0302927034255182
"N'Gonga","NER003001008",2014,439.853118648345,486.195759819154,81.7111516627517,-0.567151976539018
"N'Gonga","NER003001008",2015,518.581573902747,486.195759819154,81.7111516627517,0.396345093962932
"N'Gonga","NER003001008",2016,440.030879195621,486.195759819154,81.7111516627517,-0.564976501788522
"N'Gonga","NER003001008",2017,454.226572398092,486.195759819154,81.7111516627517,-0.391246320367741
"N'Gonga","NER003001008",2018,489.2907523834,486.195759819154,81.7111516627517,0.0378772358639654
"N'Gonga","NER003001008",2019,460.8318563466,486.195759819154,81.7111516627517,-0.310409325488874
"N'Gonga","NER003001008",2020,690.856441296175,486.195759819154,81.7111516627517,2.50468482345863
"N'Gonga","NER003001008",2021,510.424181784171,486.195759819154,81.7111516627517,0.296513039799218
"Dioundiou","NER003002001",1981,588.427062502297,589.893576436481,90.6269287123898,-0.0161818783337332
"Dioundiou","NER003002001",1982,505.038270383439,589.893576436481,90.6269287123898,-0.936314484653175
"Dioundiou","NER003002001",1983,475.571171193733,589.893576436481,90.6269287123898,-1.26146176271246
"Dioundiou","NER003002001",1984,340.742879561547,589.893576436481,90.6269287123898,-2.74919055974664
"Dioundiou","NER003002001",1985,590.315556487268,589.893576436481,90.6269287123898,0.00465623249935292
"Dioundiou","NER003002001",1986,576.841207247263,589.893576436481,90.6269287123898,-0.144023077628949
"Dioundiou","NER003002001",1987,515.632940426408,589.893576436481,90.6269287123898,-0.81941026872646
"Dioundiou","NER003002001",1988,660.086650524317,589.893576436481,90.6269287123898,0.774527782030425
"Dioundiou","NER003002001",1989,632.298594670588,589.893576436481,90.6269287123898,0.467907484415397
"Dioundiou","NER003002001",1990,522.355820899297,589.893576436481,90.6269287123898,-0.745228338825421
"Dioundiou","NER003002001",1991,537.683527054663,589.893576436481,90.6269287123898,-0.576098629001423
"Dioundiou","NER003002001",1992,689.876908545047,589.893576436481,90.6269287123898,1.10324087475004
"Dioundiou","NER003002001",1993,544.864728287461,589.893576436481,90.6269287123898,-0.496859474206852
"Dioundiou","NER003002001",1994,823.968505102223,589.893576436481,90.6269287123898,2.58284079568219
"Dioundiou","NER003002001",1995,548.035852036789,589.893576436481,90.6269287123898,-0.461868508559191
"Dioundiou","NER003002001",1996,624.805096878754,589.893576436481,90.6269287123898,0.385222371962616
"Dioundiou","NER003002001",1997,491.938056606363,589.893576436481,90.6269287123898,-1.08086549132637
"Dioundiou","NER003002001",1998,645.484588875727,589.893576436481,90.6269287123898,0.613405013598861
"Dioundiou","NER003002001",1999,743.560896294358,589.893576436481,90.6269287123898,1.69560330512303
"Dioundiou","NER003002001",2000,579.030388145612,589.893576436481,90.6269287123898,-0.119867112846156
"Dioundiou","NER003002001",2001,588.986671245442,589.893576436481,90.6269287123898,-0.0100070167214533
"Dioundiou","NER003002001",2002,647.234292843207,589.893576436481,90.6269287123898,0.632711680969573
"Dioundiou","NER003002001",2003,701.619610399219,589.893576436481,90.6269287123898,1.23281275830617
"Dioundiou","NER003002001",2004,527.100818487264,589.893576436481,90.6269287123898,-0.692870859041176
"Dioundiou","NER003002001",2005,640.513658521617,589.893576436481,90.6269287123898,0.558554535658851
"Dioundiou","NER003002001",2006,623.564322826415,589.893576436481,90.6269287123898,0.371531363451479
"Dioundiou","NER003002001",2007,639.7628256329,589.893576436481,90.6269287123898,0.550269659415279
"Dioundiou","NER003002001",2008,572.947783639428,589.893576436481,90.6269287123898,-0.186984078990822
"Dioundiou","NER003002001",2009,528.657274009176,589.893576436481,90.6269287123898,-0.675696542929774
"Dioundiou","NER003002001",2010,589.861333766597,589.893576436481,90.6269287123898,-0.000355773613228092
"Dioundiou","NER003002001",2011,495.127733948248,589.893576436481,90.6269287123898,-1.04566980073856
"Dioundiou","NER003002001",2012,610.328724968983,589.893576436481,90.6269287123898,0.22548649527068
"Dioundiou","NER003002001",2013,564.46337435105,589.893576436481,90.6269287123898,-0.280603154567175
"Dioundiou","NER003002001",2014,570.322907882548,589.893576436481,90.6269287123898,-0.215947608861832
"Dioundiou","NER003002001",2015,576.903606742431,589.893576436481,90.6269287123898,-0.143334546128931
"Dioundiou","NER003002001",2016,550.690847452593,589.893576436481,90.6269287123898,-0.432572630904219
"Dioundiou","NER003002001",2017,545.357793128026,589.893576436481,90.6269287123898,-0.491418874513463
"Dioundiou","NER003002001",2018,727.652535771926,589.893576436481,90.6269287123898,1.5200665110547
"Dioundiou","NER003002001",2019,577.688843896793,589.893576436481,90.6269287123898,-0.134670044688592
"Dioundiou","NER003002001",2020,880.35456222252,589.893576436481,90.6269287123898,3.2050185294024
"Dioundiou","NER003002001",2021,636.166636985565,589.893576436481,90.6269287123898,0.510588422299231
"Zabori","NER003002003",1981,573.362818017388,563.91389171157,89.3686481488015,0.105729766551749
"Zabori","NER003002003",1982,462.493459918512,563.91389171157,89.3686481488015,-1.1348547157633
"Zabori","NER003002003",1983,467.724337033674,563.91389171157,89.3686481488015,-1.07632325955896
"Zabori","NER003002003",1984,330.022074091191,563.91389171157,89.3686481488015,-2.61715738645774
"Zabori","NER003002003",1985,558.686455813215,563.91389171157,89.3686481488015,-0.0584929503426208
"Zabori","NER003002003",1986,545.631513390772,563.91389171157,89.3686481488015,-0.204572618021001
"Zabori","NER003002003",1987,472.995003054021,563.91389171157,89.3686481488015,-1.01734658116531
"Zabori","NER003002003",1988,622.479410988493,563.91389171157,89.3686481488015,0.655325111099479
"Zabori","NER003002003",1989,624.526895683459,563.91389171157,89.3686481488015,0.678235659008363
"Zabori","NER003002003",1990,504.102655538536,563.91389171157,89.3686481488015,-0.669264192890624
"Zabori","NER003002003",1991,543.495459053432,563.91389171157,89.3686481488015,-0.228474225369737
"Zabori","NER003002003",1992,658.400054392518,563.91389171157,89.3686481488015,1.05726297351646
"Zabori","NER003002003",1993,538.404796679184,563.91389171157,89.3686481488015,-0.285436733807503
"Zabori","NER003002003",1994,818.767341068452,563.91389171157,89.3686481488015,2.85170979572773
"Zabori","NER003002003",1995,520.398207178642,563.91389171157,89.3686481488015,-0.486923383471939
"Zabori","NER003002003",1996,594.93216262635,563.91389171157,89.3686481488015,0.347082243687227
"Zabori","NER003002003",1997,473.471340657677,563.91389171157,89.3686481488015,-1.01201655085241
"Zabori","NER003002003",1998,615.803880890481,563.91389171157,89.3686481488015,0.580628556588577
"Zabori","NER003002003",1999,698.37373139596,563.91389171157,89.3686481488015,1.50455268676002
"Zabori","NER003002003",2000,560.369244206339,563.91389171157,89.3686481488015,-0.0396632105179511
"Zabori","NER003002003",2001,529.334353210479,563.91389171157,89.3686481488015,-0.3869314263713
"Zabori","NER003002003",2002,611.72447636104,563.91389171157,89.3686481488015,0.534981625433839
"Zabori","NER003002003",2003,672.526516836021,563.91389171157,89.3686481488015,1.21533252851277
"Zabori","NER003002003",2004,498.612942751843,563.91389171157,89.3686481488015,-0.730691918389526
"Zabori","NER003002003",2005,617.67383508293,563.91389171157,89.3686481488015,0.601552608044919
"Zabori","NER003002003",2006,595.183281475004,563.91389171157,89.3686481488015,0.349892164770911
"Zabori","NER003002003",2007,612.514490798397,563.91389171157,89.3686481488015,0.54382157606218
"Zabori","NER003002003",2008,548.118302862751,563.91389171157,89.3686481488015,-0.176746422554351
"Zabori","NER003002003",2009,492.47793258543,563.91389171157,89.3686481488015,-0.799340267598058
"Zabori","NER003002003",2010,554.809777704902,563.91389171157,89.3686481488015,-0.101871452631904
"Zabori","NER003002003",2011,469.645849791964,563.91389171157,89.3686481488015,-1.05482228804274
"Zabori","NER003002003",2012,573.552380709421,563.91389171157,89.3686481488015,0.107850898469483
"Zabori","NER003002003",2013,530.878019586127,563.91389171157,89.3686481488015,-0.369658407167997
"Zabori","NER003002003",2014,572.254189686981,563.91389171157,89.3686481488015,0.0933246518569256
"Zabori","NER003002003",2015,563.788746449592,563.91389171157,89.3686481488015,-0.00140032622815261
"Zabori","NER003002003",2016,503.290610637795,563.91389171157,89.3686481488015,-0.678350655733715
"Zabori","NER003002003",2017,508.161255045137,563.91389171157,89.3686481488015,-0.623850061753231
"Zabori","NER003002003",2018,664.064496950768,563.91389171157,89.3686481488015,1.12064585639076
"Zabori","NER003002003",2019,548.746283483884,563.91389171157,89.3686481488015,-0.169719566557967
"Zabori","NER003002003",2020,832.240028108509,563.91389171157,89.3686481488015,3.00246386126562
"Zabori","NER003002003",2021,573.276793440093,563.91389171157,89.3686481488015,0.104767185388478
"Karakara","NER003002002",1981,554.923804780612,538.000428063341,88.7484875083585,0.190689184597958
"Karakara","NER003002002",1982,451.116330883167,538.000428063341,88.7484875083585,-0.97899242702014
"Karakara","NER003002002",1983,436.574127358196,538.000428063341,88.7484875083585,-1.14285103389049
"Karakara","NER003002002",1984,284.221543879294,538.000428063341,88.7484875083585,-2.85952911772323
"Karakara","NER003002002",1985,533.124668444127,538.000428063341,88.7484875083585,-0.0549390728349575
