"adm_03","rowcacode3","year","yeartotal_precip"
"Djado","NER001003003",2020,4.12650075008127
"Djado","NER001003003",2021,4.07371780731122
"Dirkou","NER001003002",1981,6.42326900889679
"Dirkou","NER001003002",1982,5.94435328258887
"Dirkou","NER001003002",1983,5.54268259592656
"Dirkou","NER001003002",1984,5.66690998631669
"Dirkou","NER001003002",1985,5.92819867909401
"Dirkou","NER001003002",1986,5.70547188489653
"Dirkou","NER001003002",1987,5.73075103218711
"Dirkou","NER001003002",1988,8.43121124527609
"Dirkou","NER001003002",1989,6.55937727870824
"Dirkou","NER001003002",1990,5.51689641621
"Dirkou","NER001003002",1991,5.71708936366564
"Dirkou","NER001003002",1992,5.60534023290355
"Dirkou","NER001003002",1993,6.10659545444463
"Dirkou","NER001003002",1994,7.62203859578913
"Dirkou","NER001003002",1995,6.16236171416959
"Dirkou","NER001003002",1996,5.41542463401723
"Dirkou","NER001003002",1997,8.48771433887888
"Dirkou","NER001003002",1998,9.60115213749359
"Dirkou","NER001003002",1999,9.36218662180624
"Dirkou","NER001003002",2000,4.85109723391645
"Dirkou","NER001003002",2001,4.65336126219096
"Dirkou","NER001003002",2002,4.69939780913445
"Dirkou","NER001003002",2003,4.80439583223489
"Dirkou","NER001003002",2004,10.7817141170425
"Dirkou","NER001003002",2005,7.56549478499712
"Dirkou","NER001003002",2006,5.63425281312583
"Dirkou","NER001003002",2007,10.0469999042283
"Dirkou","NER001003002",2008,6.0150946668197
"Dirkou","NER001003002",2009,7.52545361979182
"Dirkou","NER001003002",2010,5.07525826910304
"Dirkou","NER001003002",2011,7.10424330761022
"Dirkou","NER001003002",2012,6.68868901162043
"Dirkou","NER001003002",2013,4.9197219760494
"Dirkou","NER001003002",2014,5.53718521694319
"Dirkou","NER001003002",2015,10.540060725266
"Dirkou","NER001003002",2016,10.3459707331021
"Dirkou","NER001003002",2017,7.83340583927708
"Dirkou","NER001003002",2018,11.1213121968413
"Dirkou","NER001003002",2019,15.1607158171981
"Dirkou","NER001003002",2020,7.49303414130873
"Dirkou","NER001003002",2021,5.92153708644101
"Bilma","NER001003001",1981,3.18493776651076
"Bilma","NER001003001",1982,3.20461494177214
"Bilma","NER001003001",1983,3.12954268644953
"Bilma","NER001003001",1984,2.90623204186843
"Bilma","NER001003001",1985,3.16552698245266
