"adm_03","rowcacode3","year","AnnualPrecip"
"Koona","NER004009003",1994,450.942938255267
"Koona","NER004009003",1995,383.90632983113
"Koona","NER004009003",1996,320.430397307465
"Koona","NER004009003",1997,362.160888697711
"Koona","NER004009003",1998,445.187310826869
"Koona","NER004009003",1999,522.515195135268
"Koona","NER004009003",2000,394.460709798699
"Koona","NER004009003",2001,494.92763254409
"Koona","NER004009003",2002,448.596522464498
"Koona","NER004009003",2003,509.282623540539
"Koona","NER004009003",2004,404.137858884076
"Koona","NER004009003",2005,445.885902098603
"Koona","NER004009003",2006,424.492943576987
"Koona","NER004009003",2007,349.43845939183
"Koona","NER004009003",2008,417.873706960746
"Koona","NER004009003",2009,319.446208420815
"Koona","NER004009003",2010,451.402278923376
"Koona","NER004009003",2011,415.438819115833
"Koona","NER004009003",2012,434.143408859977
"Koona","NER004009003",2013,423.611908872205
"Koona","NER004009003",2014,393.266582756895
"Koona","NER004009003",2015,375.478100444201
"Koona","NER004009003",2016,373.080180474561
"Koona","NER004009003",2017,341.689581534142
"Koona","NER004009003",2018,471.331396331239
"Koona","NER004009003",2019,439.94358086756
"Koona","NER004009003",2020,504.808348308838
"Koona","NER004009003",2021,448.306672753377
"Korgom","NER004009004",1981,384.04391808598
"Korgom","NER004009004",1982,382.738993376472
"Korgom","NER004009004",1983,332.384024709842
"Korgom","NER004009004",1984,229.768667568413
"Korgom","NER004009004",1985,341.670532932946
"Korgom","NER004009004",1986,397.209454906485
"Korgom","NER004009004",1987,251.049233313131
"Korgom","NER004009004",1988,425.248160261145
"Korgom","NER004009004",1989,405.744809642453
"Korgom","NER004009004",1990,375.195400451098
"Korgom","NER004009004",1991,372.256005246918
"Korgom","NER004009004",1992,386.817707741892
"Korgom","NER004009004",1993,335.917657949861
"Korgom","NER004009004",1994,516.820909879731
"Korgom","NER004009004",1995,415.72071536504
"Korgom","NER004009004",1996,374.896374132267
"Korgom","NER004009004",1997,403.372939756649
"Korgom","NER004009004",1998,518.296304323912
"Korgom","NER004009004",1999,524.813768599468
"Korgom","NER004009004",2000,423.65643680128
"Korgom","NER004009004",2001,545.151995468943
"Korgom","NER004009004",2002,491.924562202926
"Korgom","NER004009004",2003,506.245398230018
"Korgom","NER004009004",2004,464.771518747145
"Korgom","NER004009004",2005,478.190609282896
"Korgom","NER004009004",2006,440.304526974977
"Korgom","NER004009004",2007,371.175467090335
"Korgom","NER004009004",2008,493.842306831543
"Korgom","NER004009004",2009,346.466956110017
"Korgom","NER004009004",2010,495.80762492428
"Korgom","NER004009004",2011,439.236334482146
"Korgom","NER004009004",2012,491.511650371751
"Korgom","NER004009004",2013,452.345934819287
"Korgom","NER004009004",2014,413.978253431509
"Korgom","NER004009004",2015,408.724686534638
"Korgom","NER004009004",2016,387.250982561363
"Korgom","NER004009004",2017,367.114041522092
"Korgom","NER004009004",2018,501.847644439953
"Korgom","NER004009004",2019,463.8091216521
"Korgom","NER004009004",2020,534.296820114458
"Korgom","NER004009004",2021,468.170693569897
"Hawandawaki","NER004009002",1981,445.414115062754
"Hawandawaki","NER004009002",1982,430.614657720286
"Hawandawaki","NER004009002",1983,351.226601558746
"Hawandawaki","NER004009002",1984,281.090905125724
"Hawandawaki","NER004009002",1985,397.714378565304
"Hawandawaki","NER004009002",1986,414.981408168577
"Hawandawaki","NER004009002",1987,277.25145580253
"Hawandawaki","NER004009002",1988,465.768268455724
"Hawandawaki","NER004009002",1989,445.204460625493
"Hawandawaki","NER004009002",1990,380.276144956163
"Hawandawaki","NER004009002",1991,420.360047416122
"Hawandawaki","NER004009002",1992,446.71328645904
"Hawandawaki","NER004009002",1993,390.489655215054
"Hawandawaki","NER004009002",1994,592.831886013684
"Hawandawaki","NER004009002",1995,447.712301649103
"Hawandawaki","NER004009002",1996,413.392606387938
"Hawandawaki","NER004009002",1997,444.286262065418
"Hawandawaki","NER004009002",1998,597.599025085382
"Hawandawaki","NER004009002",1999,627.982342843555
"Hawandawaki","NER004009002",2000,473.267895737565
"Hawandawaki","NER004009002",2001,570.157498807729
"Hawandawaki","NER004009002",2002,531.538948018548
"Hawandawaki","NER004009002",2003,507.530557000009
"Hawandawaki","NER004009002",2004,514.407668713279
"Hawandawaki","NER004009002",2005,507.392687753788
"Hawandawaki","NER004009002",2006,485.358454649037
"Hawandawaki","NER004009002",2007,390.13928461487
"Hawandawaki","NER004009002",2008,522.637207797248
"Hawandawaki","NER004009002",2009,381.949532181334
"Hawandawaki","NER004009002",2010,535.287438384737
"Hawandawaki","NER004009002",2011,444.301659101229
"Hawandawaki","NER004009002",2012,533.953286957651
"Hawandawaki","NER004009002",2013,504.371275639222
"Hawandawaki","NER004009002",2014,462.482948143223
"Hawandawaki","NER004009002",2015,450.365654604638
"Hawandawaki","NER004009002",2016,422.435317931253
"Hawandawaki","NER004009002",2017,392.220569104842
"Hawandawaki","NER004009002",2018,540.86602329817
"Hawandawaki","NER004009002",2019,514.765132643168
"Hawandawaki","NER004009002",2020,610.140669901625
"Hawandawaki","NER004009002",2021,506.799591120513
"Ourafane","NER004009006",1981,276.494280406395
"Ourafane","NER004009006",1982,280.678739885644
"Ourafane","NER004009006",1983,245.190915833889
"Ourafane","NER004009006",1984,109.929898490348
"Ourafane","NER004009006",1985,248.736382122531
"Ourafane","NER004009006",1986,340.468730135578
"Ourafane","NER004009006",1987,206.28610251241
"Ourafane","NER004009006",1988,390.306013762319
"Ourafane","NER004009006",1989,344.741447956382
"Ourafane","NER004009006",1990,273.877817684285
"Ourafane","NER004009006",1991,290.993876840343
"Ourafane","NER004009006",1992,282.589155043937
"Ourafane","NER004009006",1993,230.850182660697
"Ourafane","NER004009006",1994,377.543200985609
"Ourafane","NER004009006",1995,336.432139572627
"Ourafane","NER004009006",1996,235.941478545906
"Ourafane","NER004009006",1997,310.62897699759
"Ourafane","NER004009006",1998,353.837960206829
"Ourafane","NER004009006",1999,460.367254275784
"Ourafane","NER004009006",2000,277.927835205513
"Ourafane","NER004009006",2001,424.925157275009
"Ourafane","NER004009006",2002,371.867051878447
"Ourafane","NER004009006",2003,439.535986468643
"Ourafane","NER004009006",2004,323.788110519849
"Ourafane","NER004009006",2005,358.659352571948
"Ourafane","NER004009006",2006,355.260847147007
"Ourafane","NER004009006",2007,290.317975490219
"Ourafane","NER004009006",2008,385.532300502549
"Ourafane","NER004009006",2009,233.593386652367
"Ourafane","NER004009006",2010,378.208442190062
"Ourafane","NER004009006",2011,346.960890860248
"Ourafane","NER004009006",2012,381.078348052078
"Ourafane","NER004009006",2013,355.779971944483
"Ourafane","NER004009006",2014,295.010691967929
"Ourafane","NER004009006",2015,305.043731528683
"Ourafane","NER004009006",2016,265.294000040288
"Ourafane","NER004009006",2017,301.367963503529
"Ourafane","NER004009006",2018,382.264100465932
"Ourafane","NER004009006",2019,367.45020318217
"Ourafane","NER004009006",2020,404.941651807756
"Ourafane","NER004009006",2021,337.149666233173
"Tabalak","NER005001004",1981,252.11122468636
"Tabalak","NER005001004",1982,249.504507697934
"Tabalak","NER005001004",1983,268.163161045071
"Tabalak","NER005001004",1984,133.643542859258
"Tabalak","NER005001004",1985,238.896039129563
"Tabalak","NER005001004",1986,339.777482615199
"Tabalak","NER005001004",1987,225.700837751999
"Tabalak","NER005001004",1988,407.847695509796
"Tabalak","NER005001004",1989,333.510597624487
"Tabalak","NER005001004",1990,217.672066147738
"Tabalak","NER005001004",1991,339.681378352936
"Tabalak","NER005001004",1992,259.212576155194
"Tabalak","NER005001004",1993,202.20806195418
"Tabalak","NER005001004",1994,445.866751349854
"Tabalak","NER005001004",1995,280.674659157471
"Tabalak","NER005001004",1996,231.843190899624
"Tabalak","NER005001004",1997,227.237409166058
"Tabalak","NER005001004",1998,350.16755416294
"Tabalak","NER005001004",1999,382.898086275964
"Tabalak","NER005001004",2000,256.357519129609
"Tabalak","NER005001004",2001,336.751848422574
"Tabalak","NER005001004",2002,302.735812470599
"Tabalak","NER005001004",2003,340.737472066829
"Tabalak","NER005001004",2004,263.483442961562
"Tabalak","NER005001004",2005,335.06668056028
"Tabalak","NER005001004",2006,336.451937935577
"Tabalak","NER005001004",2007,306.667444929407
"Tabalak","NER005001004",2008,343.823998557574
"Tabalak","NER005001004",2009,261.434723039341
"Tabalak","NER005001004",2010,326.318097769145
"Tabalak","NER005001004",2011,252.808548514927
"Tabalak","NER005001004",2012,318.31609991667
"Tabalak","NER005001004",2013,262.596411080698
"Tabalak","NER005001004",2014,316.121846144959
"Tabalak","NER005001004",2015,264.30802834608
"Tabalak","NER005001004",2016,300.135289273192
"Tabalak","NER005001004",2017,262.636433533498
"Tabalak","NER005001004",2018,353.536955725208
"Tabalak","NER005001004",2019,240.243710080695
"Tabalak","NER005001004",2020,391.369910930356
"Tabalak","NER005001004",2021,326.168550124323
"Akoubounou","NER005001002",1981,228.78891805642
"Akoubounou","NER005001002",1982,232.855495679382
"Akoubounou","NER005001002",1983,248.034737369898
"Akoubounou","NER005001002",1984,102.233467737116
"Akoubounou","NER005001002",1985,237.022971775872
"Akoubounou","NER005001002",1986,319.737403590918
"Akoubounou","NER005001002",1987,202.007630974473
"Akoubounou","NER005001002",1988,385.018477117733
"Akoubounou","NER005001002",1989,319.997073623068
"Akoubounou","NER005001002",1990,215.812112381845
"Akoubounou","NER005001002",1991,321.380439437607
"Akoubounou","NER005001002",1992,247.117462513157
"Akoubounou","NER005001002",1993,198.60322588442
"Akoubounou","NER005001002",1994,412.244696238671
"Akoubounou","NER005001002",1995,264.843837118428
"Akoubounou","NER005001002",1996,214.386223729328
"Akoubounou","NER005001002",1997,217.137425549848
"Akoubounou","NER005001002",1998,338.003486614857
"Akoubounou","NER005001002",1999,385.864632054571
"Akoubounou","NER005001002",2000,229.673133052315
"Akoubounou","NER005001002",2001,326.465525665675
"Akoubounou","NER005001002",2002,278.307654916635
"Akoubounou","NER005001002",2003,340.742946088575
"Akoubounou","NER005001002",2004,250.340787145403
"Akoubounou","NER005001002",2005,324.693658962723
"Akoubounou","NER005001002",2006,323.029802458034
"Akoubounou","NER005001002",2007,291.456817330691
"Akoubounou","NER005001002",2008,308.616069533573
"Akoubounou","NER005001002",2009,237.541390356646
"Akoubounou","NER005001002",2010,303.002361290981
"Akoubounou","NER005001002",2011,237.111242210368
"Akoubounou","NER005001002",2012,298.863184048738
"Akoubounou","NER005001002",2013,244.219504242989
"Akoubounou","NER005001002",2014,298.29451626982
"Akoubounou","NER005001002",2015,245.122899198818
"Akoubounou","NER005001002",2016,274.831732776543
"Akoubounou","NER005001002",2017,250.021267553306
"Akoubounou","NER005001002",2018,304.494805200216
"Akoubounou","NER005001002",2019,234.639780431373
"Akoubounou","NER005001002",2020,354.993741371114
"Akoubounou","NER005001002",2021,316.733137761019
"Abalak","NER005001001",1981,195.681694241567
"Abalak","NER005001001",1982,197.07357688956
"Abalak","NER005001001",1983,201.257877328308
"Abalak","NER005001001",1984,79.6861430391276
"Abalak","NER005001001",1985,196.006336452144
"Abalak","NER005001001",1986,237.418597855039
"Abalak","NER005001001",1987,183.076868787239
"Abalak","NER005001001",1988,296.131144688118
"Abalak","NER005001001",1989,260.090072315873
"Abalak","NER005001001",1990,155.883540386608
"Abalak","NER005001001",1991,203.756919026359
"Abalak","NER005001001",1992,211.154950097875
"Abalak","NER005001001",1993,178.651342783498
"Abalak","NER005001001",1994,341.504004676726
"Abalak","NER005001001",1995,203.005863469673
"Abalak","NER005001001",1996,184.094617110242
"Abalak","NER005001001",1997,181.894839415048
"Abalak","NER005001001",1998,296.785037769308
"Abalak","NER005001001",1999,347.048113175387
"Abalak","NER005001001",2000,181.046302446045
"Abalak","NER005001001",2001,263.126314908861
"Abalak","NER005001001",2002,227.962419482284
"Abalak","NER005001001",2003,286.294807476275
"Abalak","NER005001001",2004,198.932439109529
"Abalak","NER005001001",2005,265.369008618184
"Abalak","NER005001001",2006,231.842954787676
"Abalak","NER005001001",2007,228.653409240882
"Abalak","NER005001001",2008,245.018284122049
"Abalak","NER005001001",2009,184.925511054326
"Abalak","NER005001001",2010,259.470112022165
"Abalak","NER005001001",2011,208.460823066355
"Abalak","NER005001001",2012,249.680686570819
"Abalak","NER005001001",2013,211.818685971431
"Abalak","NER005001001",2014,223.37310309542
"Abalak","NER005001001",2015,198.697360254525
"Abalak","NER005001001",2016,212.153731175051
"Abalak","NER005001001",2017,209.532255371817
"Abalak","NER005001001",2018,255.324370037177
"Abalak","NER005001001",2019,205.741354450317
"Abalak","NER005001001",2020,256.716443889787
"Abalak","NER005001001",2021,261.264757962234
"Azeye","NER005001003",1981,243.702365615801
"Azeye","NER005001003",1982,235.493132339301
"Azeye","NER005001003",1983,254.724331164943
"Azeye","NER005001003",1984,114.339274131311
"Azeye","NER005001003",1985,257.574748566473
"Azeye","NER005001003",1986,278.085243080101
"Azeye","NER005001003",1987,233.597864124245
"Azeye","NER005001003",1988,372.127886324868
"Azeye","NER005001003",1989,345.54786829818
"Azeye","NER005001003",1990,227.969565801652
"Azeye","NER005001003",1991,336.923103049475
"Azeye","NER005001003",1992,253.045813887205
"Azeye","NER005001003",1993,205.09484168988
"Azeye","NER005001003",1994,435.11039875248
"Azeye","NER005001003",1995,247.967021909965
"Azeye","NER005001003",1996,261.145089695736
"Azeye","NER005001003",1997,223.138976529735
"Azeye","NER005001003",1998,351.641936388904
"Azeye","NER005001003",1999,419.648998857827
"Azeye","NER005001003",2000,236.305841855499
"Azeye","NER005001003",2001,345.351366029673
"Azeye","NER005001003",2002,305.163681559181
"Azeye","NER005001003",2003,369.128071040236
"Azeye","NER005001003",2004,282.874499089957
"Azeye","NER005001003",2005,329.092081217028
"Azeye","NER005001003",2006,355.782578344893
"Azeye","NER005001003",2007,307.886402460098
"Azeye","NER005001003",2008,301.880803111766
"Azeye","NER005001003",2009,231.674898479424
"Azeye","NER005001003",2010,339.52935975647
"Azeye","NER005001003",2011,266.075874479663
"Azeye","NER005001003",2012,311.325922434884
"Azeye","NER005001003",2013,261.344217305391
"Azeye","NER005001003",2014,308.189148407958
"Azeye","NER005001003",2015,280.940064740531
"Azeye","NER005001003",2016,279.268654107149
"Azeye","NER005001003",2017,256.979534291218
"Azeye","NER005001003",2018,335.364166229426
"Azeye","NER005001003",2019,254.884559474906
"Azeye","NER005001003",2020,388.751314234778
"Azeye","NER005001003",2021,342.573940133704
"Tamaya","NER005001005",1981,194.066957472476
"Tamaya","NER005001005",1982,188.133410177316
"Tamaya","NER005001005",1983,189.001270410251
"Tamaya","NER005001005",1984,74.6204305701483
"Tamaya","NER005001005",1985,180.464746702602
"Tamaya","NER005001005",1986,194.311593728426
"Tamaya","NER005001005",1987,194.590007740812
"Tamaya","NER005001005",1988,281.862649136632
"Tamaya","NER005001005",1989,255.798605036865
"Tamaya","NER005001005",1990,155.097347080848
"Tamaya","NER005001005",1991,180.134877931113
"Tamaya","NER005001005",1992,216.535887059763
"Tamaya","NER005001005",1993,199.185667566249
"Tamaya","NER005001005",1994,311.410040548274
"Tamaya","NER005001005",1995,165.90178949161
"Tamaya","NER005001005",1996,174.172814501752
"Tamaya","NER005001005",1997,169.236461404532
"Tamaya","NER005001005",1998,289.702379124751
"Tamaya","NER005001005",1999,341.060285358204
"Tamaya","NER005001005",2000,167.973146192648
"Tamaya","NER005001005",2001,246.270800742278
"Tamaya","NER005001005",2002,217.485146764587
"Tamaya","NER005001005",2003,277.334019721669
"Tamaya","NER005001005",2004,195.900427093746
"Tamaya","NER005001005",2005,251.80728058432
"Tamaya","NER005001005",2006,205.144359358455
"Tamaya","NER005001005",2007,215.164454149768
"Tamaya","NER005001005",2008,228.846086577593
"Tamaya","NER005001005",2009,168.497279313887
"Tamaya","NER005001005",2010,244.12844878355
"Tamaya","NER005001005",2011,207.476188239447
"Tamaya","NER005001005",2012,236.031314499391
"Tamaya","NER005001005",2013,209.506559316301
"Tamaya","NER005001005",2014,199.59920570417
"Tamaya","NER005001005",2015,186.645187410618
"Tamaya","NER005001005",2016,197.931193990285
"Tamaya","NER005001005",2017,187.664999879833
"Tamaya","NER005001005",2018,255.969794306384
"Tamaya","NER005001005",2019,204.595673164824
"Tamaya","NER005001005",2020,216.258032137118
"Tamaya","NER005001005",2021,239.771087906583
"Bagaroua","NER005002001",1981,353.59745005382
"Bagaroua","NER005002001",1982,283.153888253078
"Bagaroua","NER005002001",1983,284.239705014634
"Bagaroua","NER005002001",1984,194.875947110154
"Bagaroua","NER005002001",1985,280.024435873322
"Bagaroua","NER005002001",1986,337.922190860508
"Bagaroua","NER005002001",1987,263.068338738032
"Bagaroua","NER005002001",1988,394.505718590519
"Bagaroua","NER005002001",1989,343.876143376964
"Bagaroua","NER005002001",1990,300.707925395042
"Bagaroua","NER005002001",1991,324.649720596399
"Bagaroua","NER005002001",1992,308.895404580232
"Bagaroua","NER005002001",1993,233.093655815582
"Bagaroua","NER005002001",1994,475.056641146044
"Bagaroua","NER005002001",1995,271.464247648627
"Bagaroua","NER005002001",1996,268.187158663251
"Bagaroua","NER005002001",1997,236.528247036107
"Bagaroua","NER005002001",1998,373.306141214918
"Bagaroua","NER005002001",1999,457.365720353612
"Bagaroua","NER005002001",2000,278.832045996118
"Bagaroua","NER005002001",2001,309.996234630421
"Bagaroua","NER005002001",2002,288.155787892703
"Bagaroua","NER005002001",2003,369.531613933936
"Bagaroua","NER005002001",2004,288.378332007468
"Bagaroua","NER005002001",2005,357.141095596054
"Bagaroua","NER005002001",2006,371.140771274
"Bagaroua","NER005002001",2007,343.328195303978
"Bagaroua","NER005002001",2008,346.775133084874
"Bagaroua","NER005002001",2009,272.333600689312
"Bagaroua","NER005002001",2010,362.003951399937
"Bagaroua","NER005002001",2011,256.481775658711
"Bagaroua","NER005002001",2012,383.988699297332
"Bagaroua","NER005002001",2013,279.864305815554
"Bagaroua","NER005002001",2014,345.636643211093
"Bagaroua","NER005002001",2015,332.493351505705
"Bagaroua","NER005002001",2016,324.094559020022
"Bagaroua","NER005002001",2017,271.978361184989
"Bagaroua","NER005002001",2018,369.452572022373
"Bagaroua","NER005002001",2019,298.732775447874
"Bagaroua","NER005002001",2020,473.250262455704
"Bagaroua","NER005002001",2021,322.261923808456
"Alléla","NER005003001",1981,457.304142243873
"Alléla","NER005003001",1982,356.352319138461
"Alléla","NER005003001",1983,334.571723637796
"Alléla","NER005003001",1984,268.522865527739
"Alléla","NER005003001",1985,388.82869784161
"Alléla","NER005003001",1986,417.339719316998
"Alléla","NER005003001",1987,352.227853811559
"Alléla","NER005003001",1988,474.622676797299
"Alléla","NER005003001",1989,451.411266527594
"Alléla","NER005003001",1990,362.333968039491
"Alléla","NER005003001",1991,397.42283230601
"Alléla","NER005003001",1992,425.558049550868
"Alléla","NER005003001",1993,330.445735414072
"Alléla","NER005003001",1994,584.853677423115
"Alléla","NER005003001",1995,364.592900957201
"Alléla","NER005003001",1996,367.637211363791
"Alléla","NER005003001",1997,337.853037045116
"Alléla","NER005003001",1998,481.850414759347
"Alléla","NER005003001",1999,598.141054068437
"Alléla","NER005003001",2000,363.465623093659
"Alléla","NER005003001",2001,381.441199169063
"Alléla","NER005003001",2002,403.735826833597
"Alléla","NER005003001",2003,460.660087952123
"Alléla","NER005003001",2004,405.658884702177
"Alléla","NER005003001",2005,461.357377214742
"Alléla","NER005003001",2006,501.95845382387
"Alléla","NER005003001",2007,425.620176753029
"Alléla","NER005003001",2008,467.768118702508
"Alléla","NER005003001",2009,325.399641359461
"Alléla","NER005003001",2010,483.555514969037
"Alléla","NER005003001",2011,348.083003182116
"Alléla","NER005003001",2012,436.026888991513
"Alléla","NER005003001",2013,350.128128760221
"Alléla","NER005003001",2014,440.24147336395
"Alléla","NER005003001",2015,472.986437231168
"Alléla","NER005003001",2016,395.873641429848
"Alléla","NER005003001",2017,341.660910460707
"Alléla","NER005003001",2018,474.803506885587
"Alléla","NER005003001",2019,385.33474483848
"Alléla","NER005003001",2020,633.051462517275
"Alléla","NER005003001",2021,397.962606392067
"Birni N'Konni","NER005003003",1981,433.432087227182
"Birni N'Konni","NER005003003",1982,359.654655815697
"Birni N'Konni","NER005003003",1983,330.108363927845
"Birni N'Konni","NER005003003",1984,257.754957896776
"Birni N'Konni","NER005003003",1985,362.305830303718
"Birni N'Konni","NER005003003",1986,404.741619838984
"Birni N'Konni","NER005003003",1987,345.998356249196
"Birni N'Konni","NER005003003",1988,474.875680693236
"Birni N'Konni","NER005003003",1989,457.236347980386
"Birni N'Konni","NER005003003",1990,341.988726094336
"Birni N'Konni","NER005003003",1991,455.029215463477
"Birni N'Konni","NER005003003",1992,404.156537249969
"Birni N'Konni","NER005003003",1993,378.77083104378
"Birni N'Konni","NER005003003",1994,568.607443461815
"Birni N'Konni","NER005003003",1995,431.11377793039
"Birni N'Konni","NER005003003",1996,407.560465858379
"Birni N'Konni","NER005003003",1997,360.703474555106
"Birni N'Konni","NER005003003",1998,510.518996138091
"Birni N'Konni","NER005003003",1999,589.877220752173
"Birni N'Konni","NER005003003",2000,382.817272971565
"Birni N'Konni","NER005003003",2001,374.184812012511
"Birni N'Konni","NER005003003",2002,418.738280967503
"Birni N'Konni","NER005003003",2003,464.107606504015
"Birni N'Konni","NER005003003",2004,410.529116653729
"Birni N'Konni","NER005003003",2005,444.202698355977
"Birni N'Konni","NER005003003",2006,499.525495425289
"Birni N'Konni","NER005003003",2007,411.609144240136
"Birni N'Konni","NER005003003",2008,474.758870744739
"Birni N'Konni","NER005003003",2009,285.507955097178
"Birni N'Konni","NER005003003",2010,486.805015262523
"Birni N'Konni","NER005003003",2011,369.81375440745
"Birni N'Konni","NER005003003",2012,405.283613752838
"Birni N'Konni","NER005003003",2013,344.957867042419
"Birni N'Konni","NER005003003",2014,456.565404843666
"Birni N'Konni","NER005003003",2015,472.537243816485
"Birni N'Konni","NER005003003",2016,419.246526557897
"Birni N'Konni","NER005003003",2017,353.128977826495
"Birni N'Konni","NER005003003",2018,515.338166046171
"Birni N'Konni","NER005003003",2019,399.042910846589
"Birni N'Konni","NER005003003",2020,630.927365528466
"Birni N'Konni","NER005003003",2021,401.473496143719
"Bazaga","NER005003002",1981,482.010824198188
"Bazaga","NER005003002",1982,392.829085817313
"Bazaga","NER005003002",1983,341.26171713588
"Bazaga","NER005003002",1984,297.867685852953
"Bazaga","NER005003002",1985,405.257733238522
"Bazaga","NER005003002",1986,421.900266750107
"Bazaga","NER005003002",1987,375.424025748239
"Bazaga","NER005003002",1988,511.659598627406
"Bazaga","NER005003002",1989,483.920925717712
"Bazaga","NER005003002",1990,348.979610562964
"Bazaga","NER005003002",1991,489.61031012001
"Bazaga","NER005003002",1992,440.347479987543
"Bazaga","NER005003002",1993,404.3826287765
"Bazaga","NER005003002",1994,621.497263688189
"Bazaga","NER005003002",1995,470.252456216667
"Bazaga","NER005003002",1996,439.435267484781
"Bazaga","NER005003002",1997,401.516338064911
"Bazaga","NER005003002",1998,577.891490626079
"Bazaga","NER005003002",1999,653.905367892277
"Bazaga","NER005003002",2000,418.553480028133
"Bazaga","NER005003002",2001,396.701657066442
"Bazaga","NER005003002",2002,456.951085362927
"Bazaga","NER005003002",2003,493.249592101062
"Bazaga","NER005003002",2004,442.637055030295
"Bazaga","NER005003002",2005,498.672084134826
"Bazaga","NER005003002",2006,550.952942788543
"Bazaga","NER005003002",2007,440.813259835703
"Bazaga","NER005003002",2008,522.259833575109
"Bazaga","NER005003002",2009,316.537599813031
"Bazaga","NER005003002",2010,530.584985632117
"Bazaga","NER005003002",2011,392.202990575455
"Bazaga","NER005003002",2012,420.164916815931
"Bazaga","NER005003002",2013,372.625312957471
"Bazaga","NER005003002",2014,503.22155867246
"Bazaga","NER005003002",2015,534.686145555415
"Bazaga","NER005003002",2016,448.299408655873
"Bazaga","NER005003002",2017,383.359253167539
"Bazaga","NER005003002",2018,549.054833228082
"Bazaga","NER005003002",2019,438.863348623533
"Bazaga","NER005003002",2020,688.118478430329
"Bazaga","NER005003002",2021,433.475914592905
"Tsernaoua","NER005003004",1981,413.384048691168
"Tsernaoua","NER005003004",1982,331.040035552567
"Tsernaoua","NER005003004",1983,323.813567061609
"Tsernaoua","NER005003004",1984,245.1471679691
"Tsernaoua","NER005003004",1985,380.300094454313
"Tsernaoua","NER005003004",1986,405.506762550869
"Tsernaoua","NER005003004",1987,327.652772999263
"Tsernaoua","NER005003004",1988,486.604739581665
"Tsernaoua","NER005003004",1989,446.838841093528
"Tsernaoua","NER005003004",1990,331.76158540774
"Tsernaoua","NER005003004",1991,474.775837547721
"Tsernaoua","NER005003004",1992,398.548703454499
"Tsernaoua","NER005003004",1993,372.856915034696
"Tsernaoua","NER005003004",1994,555.094248756417
"Tsernaoua","NER005003004",1995,455.74680144221
"Tsernaoua","NER005003004",1996,407.790913810465
"Tsernaoua","NER005003004",1997,355.753686277059
"Tsernaoua","NER005003004",1998,511.850957920534
"Tsernaoua","NER005003004",1999,587.938357276657
"Tsernaoua","NER005003004",2000,394.445607975492
"Tsernaoua","NER005003004",2001,382.686380141812
"Tsernaoua","NER005003004",2002,421.749650347902
"Tsernaoua","NER005003004",2003,481.948320283667
"Tsernaoua","NER005003004",2004,423.856364600035
"Tsernaoua","NER005003004",2005,445.645859346895
"Tsernaoua","NER005003004",2006,510.87111496223
"Tsernaoua","NER005003004",2007,406.905271127975
"Tsernaoua","NER005003004",2008,474.798774973102
"Tsernaoua","NER005003004",2009,284.237161123671
"Tsernaoua","NER005003004",2010,487.453192353461
"Tsernaoua","NER005003004",2011,386.588284655578
"Tsernaoua","NER005003004",2012,394.339757825773
"Tsernaoua","NER005003004",2013,341.379606984337
"Tsernaoua","NER005003004",2014,442.849466354071
"Tsernaoua","NER005003004",2015,443.562461880521
"Tsernaoua","NER005003004",2016,404.849242991795
"Tsernaoua","NER005003004",2017,351.865541612564
"Tsernaoua","NER005003004",2018,491.220458406888
"Tsernaoua","NER005003004",2019,403.862788349381
"Tsernaoua","NER005003004",2020,600.179460963569
"Tsernaoua","NER005003004",2021,384.568070153325
"Allakaye","NER005004001",1981,374.659419331396
"Allakaye","NER005004001",1982,307.329373124652
"Allakaye","NER005004001",1983,331.675664028581
"Allakaye","NER005004001",1984,213.438583342129
"Allakaye","NER005004001",1985,379.861248291927
"Allakaye","NER005004001",1986,376.816603396522
"Allakaye","NER005004001",1987,333.210502287521
"Allakaye","NER005004001",1988,467.765961667926
"Allakaye","NER005004001",1989,512.354936109881
"Allakaye","NER005004001",1990,310.274454313028
"Allakaye","NER005004001",1991,420.985974159457
"Allakaye","NER005004001",1992,396.897012641563
"Allakaye","NER005004001",1993,324.374757889811
"Allakaye","NER005004001",1994,560.899837748646
"Allakaye","NER005004001",1995,377.722027480675
"Allakaye","NER005004001",1996,364.372814620788
"Allakaye","NER005004001",1997,348.826479020869
"Allakaye","NER005004001",1998,484.289744271209
"Allakaye","NER005004001",1999,525.936983598652
"Allakaye","NER005004001",2000,373.657016427941
"Allakaye","NER005004001",2001,465.903361133522
"Allakaye","NER005004001",2002,438.545966873475
"Allakaye","NER005004001",2003,460.873757944679
"Allakaye","NER005004001",2004,434.065479476771
"Allakaye","NER005004001",2005,448.340574803981
"Allakaye","NER005004001",2006,483.533801209471
"Allakaye","NER005004001",2007,431.274584898645
"Allakaye","NER005004001",2008,406.903068063924
"Allakaye","NER005004001",2009,326.06623276004
"Allakaye","NER005004001",2010,479.979901365703
"Allakaye","NER005004001",2011,383.439969955936
"Allakaye","NER005004001",2012,442.231243945398
"Allakaye","NER005004001",2013,347.880676629611
"Allakaye","NER005004001",2014,438.514776062839
"Allakaye","NER005004001",2015,426.520040334796
"Allakaye","NER005004001",2016,403.050808087434
"Allakaye","NER005004001",2017,353.358412167229
"Allakaye","NER005004001",2018,480.417258050012
"Allakaye","NER005004001",2019,380.265746325346
"Allakaye","NER005004001",2020,539.269263631634
