"admin1Name","admin1Pcod","admin2Name","admin2Pcod","year","total_precip","median_precip","sd_precip"
"Dosso","NE03","Falmey","NE0305",1986,680.229523139797,0.943994095233091,15.4287002001779
"Dosso","NE03","Falmey","NE0305",1987,550.767972927942,0.633864647621091,13.5959773794458
"Dosso","NE03","Falmey","NE0305",1988,785.942404083323,0.643544981877009,17.2598691905741
"Dosso","NE03","Falmey","NE0305",1989,641.612659622485,0.553831021986537,14.4790063382581
"Dosso","NE03","Falmey","NE0305",1990,619.515166789273,0.409383281666698,12.6350121455968
"Dosso","NE03","Falmey","NE0305",NA,2030.88959920888,1.88067761628,1012.85207037185
"Dosso","NE03","Falmey","NE0305",1991,620.412462915591,0.853851923460325,13.9253190532938
"Dosso","NE03","Falmey","NE0305",1992,702.721654940751,0.973954886198043,20.4191639618197
"Dosso","NE03","Falmey","NE0305",1993,530.299250737878,0.479122692600209,11.3963424247122
"Dosso","NE03","Falmey","NE0305",1994,938.010380551231,1.0442755451992,23.1629818846022
"Dosso","NE03","Falmey","NE0305",1995,599.868802576753,0.761323747237452,13.7334182824862
"Dosso","NE03","Falmey","NE0305",1996,585.878119083488,0.523158126041807,13.3033535051422
"Dosso","NE03","Falmey","NE0305",1997,516.314125768512,1.0245205185109,10.5068061991404
"Dosso","NE03","Falmey","NE0305",1998,682.501342506818,0.975597905149135,16.3903434145819
"Dosso","NE03","Falmey","NE0305",1999,729.517389368984,0.823613621041078,16.9242713771615
"Dosso","NE03","Falmey","NE0305",2000,597.254497376865,0.889291524887085,14.3123404618157
"Dosso","NE03","Falmey","NE0305",2001,628.430043103743,0.446800261735916,14.7129128052441
"Dosso","NE03","Falmey","NE0305",2002,726.568657107373,0.941208412791797,15.3928687330851
"Dosso","NE03","Falmey","NE0305",2003,763.354052238758,0.553693656068166,17.3891986547804
"Dosso","NE03","Falmey","NE0305",2004,618.623381080974,1.12465613507925,13.5157520597554
"Dosso","NE03","Falmey","NE0305",2005,700.537343707987,0.833644659848765,13.9107310235487
"Dosso","NE03","Falmey","NE0305",2006,627.828075401806,0.541480600459202,13.71455950364
"Dosso","NE03","Falmey","NE0305",2007,667.308574472803,0.568453669548034,16.7392877958887
"Dosso","NE03","Falmey","NE0305",2008,673.981258312082,0.454939290881157,17.099248007524
"Dosso","NE03","Falmey","NE0305",2009,576.528865236251,1.09661841081511,12.4763154328378
"Dosso","NE03","Falmey","NE0305",2010,756.355362724182,1.85894034963387,15.5084821776272
"Dosso","NE03","Falmey","NE0305",2011,541.899404255747,0.440796583890915,12.5507721580354
"Dosso","NE03","Falmey","NE0305",2012,730.168627688142,1.06735519869008,17.4907607646812
"Dosso","NE03","Falmey","NE0305",2013,616.461713612445,0.703370314547426,13.2994466557694
"Dosso","NE03","Falmey","NE0305",2014,631.217028195517,0.950575125214095,12.3292284873576
"Dosso","NE03","Falmey","NE0305",2015,612.882710997935,0.796694293618202,14.0046820696883
"Dosso","NE03","Falmey","NE0305",2016,633.181148130132,1.10945337943362,12.566858549703
"Dosso","NE03","Falmey","NE0305",2017,673.100118974745,0.447995394468307,13.9926126123578
"Dosso","NE03","Falmey","NE0305",2018,752.160611891842,0.798133820295334,14.9897921870895
"Dosso","NE03","Falmey","NE0305",2019,704.094652295918,0.709060370922089,13.8823444040523
"Dosso","NE03","Falmey","NE0305",2020,900.868983308987,0.867946343924851,21.0079674935528
"Dosso","NE03","Falmey","NE0305",2021,666.31345476694,0.564190983772278,17.5408783237732
"Dosso","NE03","Gaya","NE0306",1981,744.038197543846,1.00061544775963,14.7231731949202
"Dosso","NE03","Gaya","NE0306",1982,613.952646194791,1.3183733009558,13.0352128901275
"Dosso","NE03","Gaya","NE0306",1983,582.848190475708,0.625297482666279,13.3186927811959
"Dosso","NE03","Gaya","NE0306",1984,430.026272409323,1.09171988250344,9.76984988159552
"Dosso","NE03","Gaya","NE0306",1985,680.494987469544,0.456172106266547,16.2164805314932
"Dosso","NE03","Gaya","NE0306",1986,717.572723420262,1.18543973292264,15.91577929853
"Dosso","NE03","Gaya","NE0306",1987,575.163561544987,0.700982037130503,12.9947343183192
"Dosso","NE03","Gaya","NE0306",1988,824.936606272795,0.998504310846327,18.1747427670042
"Dosso","NE03","Gaya","NE0306",1989,730.177488210135,0.54556180536747,15.084275557173
"Dosso","NE03","Gaya","NE0306",1990,610.547399514803,0.606971065012308,13.6868230005141
"Dosso","NE03","Gaya","NE0306",NA,2033.56783015836,2.18050646889,1013.7391220012
"Dosso","NE03","Gaya","NE0306",1991,683.534865987682,0.794840547323505,14.1960438543435
"Dosso","NE03","Gaya","NE0306",1992,720.475525888921,0.810819892046964,19.4762387290954
"Dosso","NE03","Gaya","NE0306",1993,624.849446930747,0.686840683221817,13.0517807462814
"Dosso","NE03","Gaya","NE0306",1994,954.211834871462,1.65879460731389,21.5339750159905
"Dosso","NE03","Gaya","NE0306",1995,660.564625733651,1.41581724166278,15.3938074236197
"Dosso","NE03","Gaya","NE0306",1996,714.105790822741,1.09522914866132,15.5074875949214
"Dosso","NE03","Gaya","NE0306",1997,626.437341646659,1.05618707732549,11.8034093430258
"Dosso","NE03","Gaya","NE0306",1998,810.748365341361,1.11826117977247,16.3620012713428
"Dosso","NE03","Gaya","NE0306",1999,822.347000281453,1.37112138947725,17.8126085799495
"Dosso","NE03","Gaya","NE0306",2000,664.621010938791,1.05734390337225,14.9045897573078
"Dosso","NE03","Gaya","NE0306",2001,791.947355116726,0.628414095887069,18.764811145295
"Dosso","NE03","Gaya","NE0306",2002,803.423121350906,1.03024795034276,17.121667958647
"Dosso","NE03","Gaya","NE0306",2003,858.825821647868,0.762261073956018,18.9620707047125
"Dosso","NE03","Gaya","NE0306",2004,646.261266222761,0.858393404218885,13.001737013541
"Dosso","NE03","Gaya","NE0306",2005,751.622045061408,0.958129875814385,15.6825246174097
"Dosso","NE03","Gaya","NE0306",2006,756.334166631436,0.897237047553062,17.8736500390041
"Dosso","NE03","Gaya","NE0306",2007,767.597239320127,0.801289015458624,19.2333504728258
"Dosso","NE03","Gaya","NE0306",2008,719.34758891631,0.804361821539634,15.1514420196433
"Dosso","NE03","Gaya","NE0306",2009,672.825071482332,1.19353568553925,14.5538094198638
"Dosso","NE03","Gaya","NE0306",2010,792.671018271499,1.95544998335644,15.775457477403
"Dosso","NE03","Gaya","NE0306",2011,652.599321415902,0.664917310174943,14.4145010526543
"Dosso","NE03","Gaya","NE0306",2012,769.585624539105,1.29771784691504,17.8700984259885
"Dosso","NE03","Gaya","NE0306",2013,645.331344041542,0.989663628382776,13.2031416658262
"Dosso","NE03","Gaya","NE0306",2014,623.243814876462,1.55509158372879,12.2032454646474
"Dosso","NE03","Gaya","NE0306",2015,643.045229863019,0.871772274374962,14.4245500745273
"Dosso","NE03","Gaya","NE0306",2016,681.583927709909,1.16533029644125,13.3748199990603
"Dosso","NE03","Gaya","NE0306",2017,730.115782995754,0.642577692866325,14.0541916952992
"Dosso","NE03","Gaya","NE0306",2018,939.620407127461,0.730305603161306,19.9486132127761
"Dosso","NE03","Gaya","NE0306",2019,773.476042768699,1.32719929660189,14.1668997711571
"Dosso","NE03","Gaya","NE0306",2020,986.055715405263,1.07371584574381,21.7686427601668
"Dosso","NE03","Gaya","NE0306",2021,701.822411096668,0.665675171746537,17.0208560683442
"Dosso","NE03","Loga","NE0307",1981,511.983691476049,0.360824191500974,13.0893897903532
"Dosso","NE03","Loga","NE0307",1982,370.705181066294,0.301350729218844,10.3205538628395
"Dosso","NE03","Loga","NE0307",1983,449.562989821374,0.318455634070813,10.5024105676301
"Dosso","NE03","Loga","NE0307",1984,265.274649382815,0.339685728152593,6.07474980364542
"Dosso","NE03","Loga","NE0307",1985,385.7913738606,0.321645487012096,10.6613913810338
"Dosso","NE03","Loga","NE0307",1986,472.864457870099,0.406908421976067,11.7328142337527
"Dosso","NE03","Loga","NE0307",1987,356.341431419761,0.353864704103631,8.78580729872013
"Dosso","NE03","Loga","NE0307",1988,527.637413132419,0.522608172327871,12.4641871687071
"Dosso","NE03","Loga","NE0307",1989,404.845423305404,0.294085285493306,10.2848042580622
"Dosso","NE03","Loga","NE0307",1990,401.496795171005,0.343425181804282,9.78173923005832
"Dosso","NE03","Loga","NE0307",NA,2047.39258264181,3.07827421193,1019.43545003958
"Dosso","NE03","Loga","NE0307",1991,553.605060562103,0.343488029098209,13.5115824856731
"Dosso","NE03","Loga","NE0307",1992,522.159550813846,0.440381629116615,13.9390443187079
"Dosso","NE03","Loga","NE0307",1993,393.363719458171,0.369751465515248,9.65697910777877
"Dosso","NE03","Loga","NE0307",1994,599.377757300723,0.479787131150563,14.7100192700371
"Dosso","NE03","Loga","NE0307",1995,442.362778921849,0.463518825313213,11.148351559164
"Dosso","NE03","Loga","NE0307",1996,435.088299606078,0.316403543407267,11.2124348098704
"Dosso","NE03","Loga","NE0307",1997,406.562030567598,0.447183820318379,10.3594587459564
"Dosso","NE03","Loga","NE0307",1998,505.578697324471,0.472928685179953,11.9648549174639
"Dosso","NE03","Loga","NE0307",1999,552.992615858059,0.434161606749903,13.6500695553348
"Dosso","NE03","Loga","NE0307",2000,435.137407598188,0.301006163874295,12.5821861589625
"Dosso","NE03","Loga","NE0307",2001,461.173162482469,0.277607571640098,10.9531225300461
"Dosso","NE03","Loga","NE0307",2002,449.077780873787,0.358540626560469,10.1362023859588
"Dosso","NE03","Loga","NE0307",2003,465.500975809647,0.354051778173282,11.0480624688411
"Dosso","NE03","Loga","NE0307",2004,431.719928630872,0.322036136282604,11.0334956378735
"Dosso","NE03","Loga","NE0307",2005,470.990087876989,0.342593249069844,11.0646210312557
"Dosso","NE03","Loga","NE0307",2006,480.439525763952,0.370558703223322,11.4472230941023
"Dosso","NE03","Loga","NE0307",2007,507.058005423439,0.380864650011063,13.1484110385205
"Dosso","NE03","Loga","NE0307",2008,456.823249131203,0.320149669283469,11.8334268406566
"Dosso","NE03","Loga","NE0307",2009,412.276886239828,0.623021493355433,10.5686984093861
"Dosso","NE03","Loga","NE0307",2010,529.452419150501,0.46242831855596,11.6436356667279
"Dosso","NE03","Loga","NE0307",2011,337.884117079832,0.300651259381223,8.28759506742461
"Dosso","NE03","Loga","NE0307",2012,471.766776159522,0.403165468325217,12.0173145223068
"Dosso","NE03","Loga","NE0307",2013,437.508050656712,0.355561847630002,10.5756137262894
"Dosso","NE03","Loga","NE0307",2014,426.906282586192,0.335957809596373,9.22208939397785
"Dosso","NE03","Loga","NE0307",2015,482.610130507652,0.379695214862164,11.6437357769183
"Dosso","NE03","Loga","NE0307",2016,424.021308271286,0.737912039923875,9.25748747514236
"Dosso","NE03","Loga","NE0307",2017,427.282655793332,0.450979919073141,9.82109356665552
"Dosso","NE03","Loga","NE0307",2018,505.839815536203,0.40509522204432,11.4412703593989
"Dosso","NE03","Loga","NE0307",2019,436.331672081314,0.430084317922592,8.83549002933058
"Dosso","NE03","Loga","NE0307",2020,623.652528804855,0.41527029270163,15.7610247866228
"Dosso","NE03","Loga","NE0307",2021,427.051564105818,0.4648786129405,11.5495712136286
"Dosso","NE03","Tibiri","NE0308",1981,586.742054515819,0.413517175552746,14.4950741724264
"Dosso","NE03","Tibiri","NE0308",1982,478.917861183069,0.49369548757871,12.763798213096
"Dosso","NE03","Tibiri","NE0308",1983,447.311661270042,0.397226775760081,9.68149676813464
"Dosso","NE03","Tibiri","NE0308",1984,291.458074883921,0.538995966315269,6.3368671829003
"Dosso","NE03","Tibiri","NE0308",1985,491.493981146339,0.338867336652157,12.8413279572761
"Dosso","NE03","Tibiri","NE0308",1986,534.413716956873,0.57445702786307,12.2748012700993
"Dosso","NE03","Tibiri","NE0308",1987,438.441310658135,0.443308662325555,10.5953860922752
"Dosso","NE03","Tibiri","NE0308",1988,566.863087154334,0.703537927687024,13.6954207822719
"Dosso","NE03","Tibiri","NE0308",1989,561.042665258329,0.341563880443573,12.1341693361725
"Dosso","NE03","Tibiri","NE0308",1990,474.94563009929,0.384133176498521,11.9968571121947
"Dosso","NE03","Tibiri","NE0308",NA,2068.88374668553,2.32645962472,1031.18651542575
"Dosso","NE03","Tibiri","NE0308",1991,651.648581565888,0.576597971586407,14.5468579609402
"Dosso","NE03","Tibiri","NE0308",1992,607.837387466116,0.368251814494069,16.3448205404145
"Dosso","NE03","Tibiri","NE0308",1993,457.674095518285,0.400825277211205,10.7787571901903
"Dosso","NE03","Tibiri","NE0308",1994,760.216450829486,0.478512682020664,17.1563532118348
"Dosso","NE03","Tibiri","NE0308",1995,506.88750186183,0.429242256110154,11.9596535041391
"Dosso","NE03","Tibiri","NE0308",1996,550.140780011102,0.341498896852654,12.8310113234646
"Dosso","NE03","Tibiri","NE0308",1997,522.330709380778,0.886754848515544,11.7406691646059
"Dosso","NE03","Tibiri","NE0308",1998,572.347413763705,0.521157593521162,12.1997775295806
"Dosso","NE03","Tibiri","NE0308",1999,678.633529992831,0.435648034016291,16.4940062249178
"Dosso","NE03","Tibiri","NE0308",2000,558.037293078063,0.37672414802526,14.719958883614
"Dosso","NE03","Tibiri","NE0308",2001,502.011871744314,0.336384006155033,11.9827742686829
"Dosso","NE03","Tibiri","NE0308",2002,609.808158698981,0.833808451890945,13.6731072490425
"Dosso","NE03","Tibiri","NE0308",2003,636.159212416688,0.553669893030117,14.6715885084393
"Dosso","NE03","Tibiri","NE0308",2004,520.762272861016,0.388522966564833,12.4091299577595
"Dosso","NE03","Tibiri","NE0308",2005,558.549442534181,0.425626104076704,12.3852479510974
"Dosso","NE03","Tibiri","NE0308",2006,623.326964381186,0.434988687435786,13.6426020482647
"Dosso","NE03","Tibiri","NE0308",2007,559.243062845482,0.507504269938264,14.670391610043
"Dosso","NE03","Tibiri","NE0308",2008,566.169510224541,0.387090717752775,13.1003087714944
"Dosso","NE03","Tibiri","NE0308",2009,471.590811517316,0.781769558787346,10.8343827342066
"Dosso","NE03","Tibiri","NE0308",2010,596.503513287693,0.493710179293676,13.3560358207797
"Dosso","NE03","Tibiri","NE0308",2011,436.559013217385,0.383114318052928,9.26037723150214
"Dosso","NE03","Tibiri","NE0308",2012,544.75452210046,0.638674526229898,13.4227774611764
"Dosso","NE03","Tibiri","NE0308",2013,488.916760720601,0.436094757838127,11.1470081958785
"Dosso","NE03","Tibiri","NE0308",2014,583.308420324452,0.457285606435367,11.3933154406578
"Dosso","NE03","Tibiri","NE0308",2015,551.432329638154,0.561650708317756,12.9478389217716
"Dosso","NE03","Tibiri","NE0308",2016,483.325687118408,0.749191332158042,10.1624371301605
"Dosso","NE03","Tibiri","NE0308",2017,472.172533625608,0.432173892855644,10.1426977455412
"Dosso","NE03","Tibiri","NE0308",2018,670.340244975697,0.508529742558797,15.3480893741993
"Dosso","NE03","Tibiri","NE0308",2019,562.387284667426,0.577511229039578,10.3278786515884
"Dosso","NE03","Tibiri","NE0308",2020,805.355699629931,0.509010492286212,19.0350284808129
"Dosso","NE03","Tibiri","NE0308",2021,517.689840063842,0.523408979177475,13.1338948562866
"Maradi","NE04","Aguié","NE0401",1981,391.9853531705,0.386000116908196,11.0292487960938
"Maradi","NE04","Aguié","NE0401",1982,389.843023259598,0.335162470738093,12.0973291389156
"Maradi","NE04","Aguié","NE0401",1983,353.013928121083,0.332110196352005,9.97278435639005
"Maradi","NE04","Aguié","NE0401",1984,211.211911698743,0.343946531414986,7.05900703996958
"Maradi","NE04","Aguié","NE0401",1985,362.571331954884,0.380180365682136,10.0434720072612
"Maradi","NE04","Aguié","NE0401",1986,469.212146800395,0.334835864603519,11.9996682717944
"Maradi","NE04","Aguié","NE0401",1987,278.339670001715,0.32738085091114,6.68138779328394
"Maradi","NE04","Aguié","NE0401",1988,432.521747847872,0.309746205806733,12.0926932994857
"Maradi","NE04","Aguié","NE0401",1989,502.048463330106,0.313647530972958,13.2474678415282
"Maradi","NE04","Aguié","NE0401",1990,352.739137421022,0.304406858980656,9.1128376877981
"Maradi","NE04","Aguié","NE0401",NA,2009.69111000135,1.77239203707,1002.38510808866
"Maradi","NE04","Aguié","NE0401",1991,445.328332635965,0.351076521021577,10.3241185652375
"Maradi","NE04","Aguié","NE0401",1992,383.758806591552,0.320460115186487,9.35122456472529
"Maradi","NE04","Aguié","NE0401",1993,314.716731799444,0.318405836820603,8.89381210232674
"Maradi","NE04","Aguié","NE0401",1994,559.31123096155,0.46100953833751,14.6963524537523
"Maradi","NE04","Aguié","NE0401",1995,395.428121225633,0.359850474986537,9.60255284460552
"Maradi","NE04","Aguié","NE0401",1996,401.849743184631,0.309273861348629,10.1325130376291
"Maradi","NE04","Aguié","NE0401",1997,391.995430667416,0.328986659646034,10.2108502594852
"Maradi","NE04","Aguié","NE0401",1998,508.829914173331,0.341328415733117,12.5044587112694
"Maradi","NE04","Aguié","NE0401",1999,612.296845973517,0.318509146571159,15.3283208598982
"Maradi","NE04","Aguié","NE0401",2000,460.018084716705,0.282511231694686,11.4913222454349
"Maradi","NE04","Aguié","NE0401",2001,597.482882973311,0.314330463608106,15.5098072874638
"Maradi","NE04","Aguié","NE0401",2002,479.521850841411,0.370008431769525,11.2424135521383
"Maradi","NE04","Aguié","NE0401",2003,607.58837750698,0.341696224962111,14.7494867850364
"Maradi","NE04","Aguié","NE0401",2004,436.961473847365,0.31355220079422,11.1167459098451
"Maradi","NE04","Aguié","NE0401",2005,497.984949964445,0.315962915619215,12.1625518147223
"Maradi","NE04","Aguié","NE0401",2006,507.672377023222,0.317118654160734,13.6385304031087
"Maradi","NE04","Aguié","NE0401",2007,406.583777337967,0.325027366479238,11.1434085955306
"Maradi","NE04","Aguié","NE0401",2008,430.30954874567,0.320644199848175,11.5497869093561
"Maradi","NE04","Aguié","NE0401",2009,357.554175430905,0.500480719483815,8.45681586645656
"Maradi","NE04","Aguié","NE0401",2010,549.963042143963,0.335818022489548,13.9092173801666
"Maradi","NE04","Aguié","NE0401",2011,447.670813943424,0.331197252530538,12.1013110332173
"Maradi","NE04","Aguié","NE0401",2012,509.402349389156,0.341313930849235,11.7196866419012
"Maradi","NE04","Aguié","NE0401",2013,466.859260514745,0.327440842710888,11.9530276738233
"Maradi","NE04","Aguié","NE0401",2014,438.546927599258,0.397997416929657,10.6065430966413
"Maradi","NE04","Aguié","NE0401",2015,446.935543916292,0.316724400420759,11.9135179150251
"Maradi","NE04","Aguié","NE0401",2016,419.26667964612,0.438189992308617,9.38470771039424
"Maradi","NE04","Aguié","NE0401",2017,374.3800823196,0.304660578568776,9.18071912897363
"Maradi","NE04","Aguié","NE0401",2018,565.106370904336,0.298716773303682,15.2015059429779
"Maradi","NE04","Aguié","NE0401",2019,485.703717416916,0.323195517063141,11.424956602194
"Maradi","NE04","Aguié","NE0401",2020,590.552133552732,0.34875762462616,14.9968612444782
"Maradi","NE04","Aguié","NE0401",2021,481.495711411396,0.327444210648537,12.2192273471024
"Maradi","NE04","Bermo","NE0402",1981,239.75197881121,0.221825025975704,8.69873662233191
"Maradi","NE04","Bermo","NE0402",1982,207.042324175955,0.204832114735428,7.14139446838979
"Maradi","NE04","Bermo","NE0402",1983,199.997574545713,0.191349060848451,5.73449558190374
"Maradi","NE04","Bermo","NE0402",1984,109.874231700435,0.213291535284796,3.3768939219131
"Maradi","NE04","Bermo","NE0402",1985,233.825360630059,0.203212563120737,6.62741619350931
"Maradi","NE04","Bermo","NE0402",1986,238.643881916288,0.20639381557703,5.88094249801188
"Maradi","NE04","Bermo","NE0402",1987,207.257061932014,0.194143305360327,6.47344154073017
"Maradi","NE04","Bermo","NE0402",1988,321.710203410643,0.178977673013894,10.8690158431185
"Maradi","NE04","Bermo","NE0402",1989,247.554768016548,0.176542769646158,6.84552764730478
"Maradi","NE04","Bermo","NE0402",1990,182.790777476308,0.186531968503968,4.97148670379943
"Maradi","NE04","Bermo","NE0402",NA,2021.08612063683,3.30451823401,1005.8198630194
"Maradi","NE04","Bermo","NE0402",1991,290.464684121576,0.195082922378007,7.34271276833398
"Maradi","NE04","Bermo","NE0402",1992,232.099523868934,0.205683314433965,7.68497397857992
"Maradi","NE04","Bermo","NE0402",1993,180.350951151672,0.188521799314497,5.53867246699221
"Maradi","NE04","Bermo","NE0402",1994,328.266994215249,0.202143963426351,9.71537426500837
"Maradi","NE04","Bermo","NE0402",1995,214.305882495744,0.223547508852422,5.74847218379252
"Maradi","NE04","Bermo","NE0402",1996,219.154018970419,0.198817896893365,5.14264010123047
"Maradi","NE04","Bermo","NE0402",1997,210.463067300727,0.20381788500013,5.66343073567087
"Maradi","NE04","Bermo","NE0402",1998,329.485925018179,0.214881978202066,8.55111431344416
"Maradi","NE04","Bermo","NE0402",1999,383.789272851692,0.193230381310706,10.21545415514
"Maradi","NE04","Bermo","NE0402",2000,213.954370672604,0.192353307227399,5.84587916443275
"Maradi","NE04","Bermo","NE0402",2001,320.288907375376,0.168882304903261,8.86401777709755
"Maradi","NE04","Bermo","NE0402",2002,284.901114567647,0.191204168496093,6.97331032860871
"Maradi","NE04","Bermo","NE0402",2003,340.176019372108,0.256268888134867,8.91046929457734
"Maradi","NE04","Bermo","NE0402",2004,255.037012151951,0.206785238133272,7.28857356755308
"Maradi","NE04","Bermo","NE0402",2005,300.538064439145,0.176285629996639,8.34270084548674
"Maradi","NE04","Bermo","NE0402",2006,307.731632568424,0.197374640794369,8.51200483060329
"Maradi","NE04","Bermo","NE0402",2007,278.914859440202,0.203340576503997,8.3206414828323
"Maradi","NE04","Bermo","NE0402",2008,281.157529246799,0.19368638843298,6.82029102540727
"Maradi","NE04","Bermo","NE0402",2009,236.407952377572,0.318256163283398,5.61433662274153
"Maradi","NE04","Bermo","NE0402",2010,331.015679011334,0.195011466711334,8.74154190200651
"Maradi","NE04","Bermo","NE0402",2011,265.668353803249,0.197292752626559,6.9487598752155
"Maradi","NE04","Bermo","NE0402",2012,310.747367440302,0.23330384337218,6.95191922830163
"Maradi","NE04","Bermo","NE0402",2013,251.896704690058,0.211356321893802,6.03244533600736
"Maradi","NE04","Bermo","NE0402",2014,291.941703061389,0.181552932079408,7.71659403341954
"Maradi","NE04","Bermo","NE0402",2015,261.581091642008,0.184598170708555,6.43000337300991
"Maradi","NE04","Bermo","NE0402",2016,266.129872752026,0.290061060569132,6.55799888714089
"Maradi","NE04","Bermo","NE0402",2017,234.578771141039,0.181580107447256,6.64439402979642
"Maradi","NE04","Bermo","NE0402",2018,284.983958794801,0.249264831462485,7.37030251637771
"Maradi","NE04","Bermo","NE0402",2019,264.083701157911,0.239568645650069,6.23373346169161
"Maradi","NE04","Bermo","NE0402",2020,333.740214368615,0.211446796357632,9.30480112801544
"Maradi","NE04","Bermo","NE0402",2021,311.542300001663,0.241319522175376,8.6614439915141
"Maradi","NE04","Dakoro","NE0403",1981,294.095226497693,0.152083080587067,9.11417398742986
"Maradi","NE04","Dakoro","NE0403",1982,257.261653113326,0.138601484334749,8.48222650346551
"Maradi","NE04","Dakoro","NE0403",1983,256.320721275106,0.135717009901527,6.97338940710838
"Maradi","NE04","Dakoro","NE0403",1984,134.792140446493,0.142628087607094,4.02585529063252
"Maradi","NE04","Dakoro","NE0403",1985,279.27842169326,0.142435456331483,7.91308751500777
"Maradi","NE04","Dakoro","NE0403",1986,288.152449024646,0.142471496437284,7.26223274684884
"Maradi","NE04","Dakoro","NE0403",1987,244.909094572804,0.139527140189231,7.21674305135343
"Maradi","NE04","Dakoro","NE0403",1988,368.657702662357,0.127223309058758,11.5559073288953
"Maradi","NE04","Dakoro","NE0403",1989,287.103992926357,0.132700091164812,7.75725779934385
"Maradi","NE04","Dakoro","NE0403",1990,234.016770502719,0.125089494509599,6.32385697876679
"Maradi","NE04","Dakoro","NE0403",NA,2033.19904394807,6.14999208347,1007.80319921367
"Maradi","NE04","Dakoro","NE0403",1991,341.392085069954,0.128896221055166,8.42402038087686
"Maradi","NE04","Dakoro","NE0403",1992,297.827207029928,0.17004084407644,8.60524453732076
"Maradi","NE04","Dakoro","NE0403",1993,216.212690754612,0.127112305288077,5.89576385709686
"Maradi","NE04","Dakoro","NE0403",1994,398.881602063883,0.143494741026628,11.764656370907
"Maradi","NE04","Dakoro","NE0403",1995,282.780388275864,0.1241790451823,7.39954406966916
"Maradi","NE04","Dakoro","NE0403",1996,273.210400062941,0.141012773612309,6.3528182234287
"Maradi","NE04","Dakoro","NE0403",1997,268.236225519611,0.132710697275705,7.03917669743446
"Maradi","NE04","Dakoro","NE0403",1998,375.416863113305,0.154061929830936,9.59691556273704
"Maradi","NE04","Dakoro","NE0403",1999,460.010901674263,0.141400186542992,11.9235301858084
"Maradi","NE04","Dakoro","NE0403",2000,299.079521517114,0.129956679495542,8.00638402573802
"Maradi","NE04","Dakoro","NE0403",2001,426.11653950611,0.10607404966919,11.5708448991844
"Maradi","NE04","Dakoro","NE0403",2002,318.570627472675,0.182262171614501,7.6146348002393
"Maradi","NE04","Dakoro","NE0403",2003,396.187316292686,0.173934275771984,9.98026353542888
"Maradi","NE04","Dakoro","NE0403",2004,315.452791872554,0.126925355383961,8.43983659662954
"Maradi","NE04","Dakoro","NE0403",2005,371.329131098608,0.134920787993658,9.32921166713613
"Maradi","NE04","Dakoro","NE0403",2006,406.12826143865,0.130904934172921,10.8372845942841
"Maradi","NE04","Dakoro","NE0403",2007,352.860169902327,0.152252022467927,10.171309540032
"Maradi","NE04","Dakoro","NE0403",2008,313.909549659556,0.12777955340843,7.81461886327571
"Maradi","NE04","Dakoro","NE0403",2009,245.334029277937,0.143484969253777,5.67969509447377
"Maradi","NE04","Dakoro","NE0403",2010,402.481259882604,0.126145611035574,10.759283147912
"Maradi","NE04","Dakoro","NE0403",2011,329.976926553742,0.132813586461129,8.58295769520505
"Maradi","NE04","Dakoro","NE0403",2012,371.425521710122,0.151432325542915,8.53034033000822
"Maradi","NE04","Dakoro","NE0403",2013,320.135340132113,0.137844689912775,7.96191899895927
"Maradi","NE04","Dakoro","NE0403",2014,352.349781771981,0.148389164606346,9.00881889891053
"Maradi","NE04","Dakoro","NE0403",2015,317.076940683594,0.133698352895763,8.16468200176277
"Maradi","NE04","Dakoro","NE0403",2016,315.311816727533,0.22041460902668,7.48590865981356
"Maradi","NE04","Dakoro","NE0403",2017,304.200373315635,0.123819903462942,8.06231457849415
"Maradi","NE04","Dakoro","NE0403",2018,403.668852334935,0.142765194289699,11.1569398221957
"Maradi","NE04","Dakoro","NE0403",2019,349.100350596648,0.131800326289488,8.1038877083664
"Maradi","NE04","Dakoro","NE0403",2020,447.102265223193,0.15025400580831,12.0771065930011
"Maradi","NE04","Dakoro","NE0403",2021,337.225532535532,0.133919807176156,9.1190896010676
"Maradi","NE04","Gazaoua","NE0404",1981,441.7173313725,0.469516411423683,12.0454292252849
"Maradi","NE04","Gazaoua","NE0404",1982,405.229152344941,0.468801647424698,12.5498507606029
"Maradi","NE04","Gazaoua","NE0404",1983,362.953996902846,0.356128484010697,10.6301760852971
"Maradi","NE04","Gazaoua","NE0404",1984,246.537902072243,0.388235732913017,8.37466258243289
"Maradi","NE04","Gazaoua","NE0404",1985,376.977477852847,0.427573129534721,10.3826497615762
"Maradi","NE04","Gazaoua","NE0404",1986,459.802123047135,0.366808742284775,11.5441525529583
"Maradi","NE04","Gazaoua","NE0404",1987,282.610345268881,0.351850360631943,7.03313817833585
"Maradi","NE04","Gazaoua","NE0404",1988,438.5640000517,0.369696468114853,12.4550066704814
"Maradi","NE04","Gazaoua","NE0404",1989,522.740090272699,0.350283652544021,13.804452547709
"Maradi","NE04","Gazaoua","NE0404",1990,429.750062747131,0.334015011787414,10.9849700142938
"Maradi","NE04","Gazaoua","NE0404",NA,2032.95205703756,1.43539871032,1014.50819132371
"Maradi","NE04","Gazaoua","NE0404",1991,445.033603848663,0.339214771986007,10.7957038003646
"Maradi","NE04","Gazaoua","NE0404",1992,430.826771802041,0.333610743284226,10.3458421383732
