"admin2Name","admin2Pcod","year","yeartotal_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Aderbissinat","NE0101",1981,116.126624990513,110.124121582001,31.7358567627362,0.189139478835841
"Aderbissinat","NE0101",1982,104.361800791688,110.124121582001,31.7358567627362,-0.181571300670827
"Aderbissinat","NE0101",1983,78.313526163328,110.124121582001,31.7358567627362,-1.0023550224749
"Aderbissinat","NE0101",1984,49.805199927644,110.124121582001,31.7358567627362,-1.90065521486668
"Aderbissinat","NE0101",1985,108.535523456114,110.124121582001,31.7358567627362,-0.0500568847963805
"Aderbissinat","NE0101",1986,120.755225181528,110.124121582001,31.7358567627362,0.334987130771605
"Aderbissinat","NE0101",1987,70.7698303620593,110.124121582001,31.7358567627362,-1.24005762674574
"Aderbissinat","NE0101",1988,165.645752672351,110.124121582001,31.7358567627362,1.74949211251618
"Aderbissinat","NE0101",1989,110.088534247173,110.124121582001,31.7358567627362,-0.00112136045651226
"Aderbissinat","NE0101",1990,64.9691965587812,110.124121582001,31.7358567627362,-1.42283617426203
"Aderbissinat","NE0101",1991,101.851786136698,110.124121582001,31.7358567627362,-0.260662111854992
"Aderbissinat","NE0101",1992,83.5386651168578,110.124121582001,31.7358567627362,-0.837710374857725
"Aderbissinat","NE0101",1993,100.185097850309,110.124121582001,31.7358567627362,-0.313179625368158
"Aderbissinat","NE0101",1994,161.803685771311,110.124121582001,31.7358567627362,1.62842820270073
"Aderbissinat","NE0101",1995,78.6002022670953,110.124121582001,31.7358567627362,-0.993321829959868
"Aderbissinat","NE0101",1996,70.9722389706542,110.124121582001,31.7358567627362,-1.23367971137676
"Aderbissinat","NE0101",1997,106.910760256345,110.124121582001,31.7358567627362,-0.101253334664311
"Aderbissinat","NE0101",1998,161.494875163514,110.124121582001,31.7358567627362,1.61869754976435
"Aderbissinat","NE0101",1999,175.500886054402,110.124121582001,31.7358567627362,2.0600283446315
"Aderbissinat","NE0101",2000,99.6557253901872,110.124121582001,31.7358567627362,-0.329860204187247
"Aderbissinat","NE0101",2001,112.167324054768,110.124121582001,31.7358567627362,0.0643815129379561
"Aderbissinat","NE0101",2002,131.710005462114,110.124121582001,31.7358567627362,0.680173345925193
"Aderbissinat","NE0101",2003,145.407334745564,110.124121582001,31.7358567627362,1.11177755267008
"Aderbissinat","NE0101",2004,92.6241022352618,110.124121582001,31.7358567627362,-0.55142734849015
"Aderbissinat","NE0101",2005,112.283925321132,110.124121582001,31.7358567627362,0.068055630427075
"Aderbissinat","NE0101",2006,104.214341104179,110.124121582001,31.7358567627362,-0.186217770076422
"Aderbissinat","NE0101",2007,126.208309428523,110.124121582001,31.7358567627362,0.506814357235461
"Aderbissinat","NE0101",2008,115.265391422917,110.124121582001,31.7358567627362,0.162001923545147
"Aderbissinat","NE0101",2009,84.1311150943594,110.124121582001,31.7358567627362,-0.819042217198367
"Aderbissinat","NE0101",2010,149.826661262647,110.124121582001,31.7358567627362,1.25103097034595
"Aderbissinat","NE0101",2011,99.0241214493268,110.124121582001,31.7358567627362,-0.349762107122543
"Aderbissinat","NE0101",2012,132.31148288402,110.124121582001,31.7358567627362,0.699125959254758
"Aderbissinat","NE0101",2013,108.312504056352,110.124121582001,31.7358567627362,-0.0570842482430043
"Aderbissinat","NE0101",2014,99.3126659392112,110.124121582001,31.7358567627362,-0.340670041575309
"Aderbissinat","NE0101",2015,135.031637375573,110.124121582001,31.7358567627362,0.78483829756939
"Aderbissinat","NE0101",2016,113.91489987877,110.124121582001,31.7358567627362,0.11944780079863
"Aderbissinat","NE0101",2017,91.6723022867558,110.124121582001,31.7358567627362,-0.581418659442362
"Aderbissinat","NE0101",2018,139.140269693527,110.124121582001,31.7358567627362,0.914301710158877
"Aderbissinat","NE0101",2019,121.919984547678,110.124121582001,31.7358567627362,0.37168881413431
"Aderbissinat","NE0101",2020,143.908654016939,110.124121582001,31.7358567627362,1.06455397399599
"Aderbissinat","NE0101",2021,102.263152002617,110.124121582001,31.7358567627362,-0.247699932544876
"Arlit","NE0102",1981,55.082316913909,44.7195230173477,15.0299064229684,0.689478271183721
"Arlit","NE0102",1982,29.2410744448846,44.7195230173477,15.0299064229684,-1.02984330952382
"Arlit","NE0102",1983,25.9942979203624,44.7195230173477,15.0299064229684,-1.24586438331843
"Arlit","NE0102",1984,26.5653775468751,44.7195230173477,15.0299064229684,-1.20786816361875
"Arlit","NE0102",1985,32.9022689241662,44.7195230173477,15.0299064229684,-0.786249345845731
"Arlit","NE0102",1986,38.762141834707,44.7195230173477,15.0299064229684,-0.396368481279211
"Arlit","NE0102",1987,31.8498326988197,44.7195230173477,15.0299064229684,-0.856272152091434
"Arlit","NE0102",1988,44.9896584184451,44.7195230173477,15.0299064229684,0.0179731924800665
"Arlit","NE0102",1989,45.4028172943974,44.7195230173477,15.0299064229684,0.045462310796926
"Arlit","NE0102",1990,24.6148137118702,44.7195230173477,15.0299064229684,-1.33764700455845
"Arlit","NE0102",1991,41.7251838016783,44.7195230173477,15.0299064229684,-0.199225406426583
"Arlit","NE0102",1992,44.9909056873672,44.7195230173477,15.0299064229684,0.0180561782876343
"Arlit","NE0102",1993,29.9615773811564,44.7195230173477,15.0299064229684,-0.981905357284092
"Arlit","NE0102",1994,58.9962388460489,44.7195230173477,15.0299064229684,0.949887206675076
"Arlit","NE0102",1995,39.9874621526244,44.7195230173477,15.0299064229684,-0.314843002448229
"Arlit","NE0102",1996,24.2856303564243,44.7195230173477,15.0299064229684,-1.35954889444267
"Arlit","NE0102",1997,74.4450306341842,44.7195230173477,15.0299064229684,1.97775733130385
"Arlit","NE0102",1998,80.7786066733936,44.7195230173477,15.0299064229684,2.39915556632749
"Arlit","NE0102",1999,74.008192653036,44.7195230173477,15.0299064229684,1.94869274707726
"Arlit","NE0102",2000,47.3230953688813,44.7195230173477,15.0299064229684,0.173226118530911
"Arlit","NE0102",2001,52.7208204586792,44.7195230173477,15.0299064229684,0.532358433656252
"Arlit","NE0102",2002,44.0621325389916,44.7195230173477,15.0299064229684,-0.0437388270995099
"Arlit","NE0102",2003,59.1096909844888,44.7195230173477,15.0299064229684,0.957435632809423
"Arlit","NE0102",2004,36.3399722492949,44.7195230173477,15.0299064229684,-0.557525145682035
"Arlit","NE0102",2005,34.2445920160699,44.7195230173477,15.0299064229684,-0.696939202846279
"Arlit","NE0102",2006,42.4433847776612,44.7195230173477,15.0299064229684,-0.151440612844275
"Arlit","NE0102",2007,54.7742804089062,44.7195230173477,15.0299064229684,0.6689833661368
"Arlit","NE0102",2008,45.7072020382921,44.7195230173477,15.0299064229684,0.0657142495202145
"Arlit","NE0102",2009,39.1422085602802,44.7195230173477,15.0299064229684,-0.371081116549359
"Arlit","NE0102",2010,61.1348832245346,44.7195230173477,15.0299064229684,1.09217980107323
"Arlit","NE0102",2011,45.9933101519078,44.7195230173477,15.0299064229684,0.0847501706739518
"Arlit","NE0102",2012,48.9966016433918,44.7195230173477,15.0299064229684,0.284571207942321
"Arlit","NE0102",2013,38.4894051309575,44.7195230173477,15.0299064229684,-0.414514748865594
"Arlit","NE0102",2014,34.5042487616833,44.7195230173477,15.0299064229684,-0.679663197373844
"Arlit","NE0102",2015,53.7149664109866,44.7195230173477,15.0299064229684,0.598502954076436
"Arlit","NE0102",2016,37.1691271126726,44.7195230173477,15.0299064229684,-0.502358144634669
"Arlit","NE0102",2017,37.1658560554988,44.7195230173477,15.0299064229684,-0.502575781197512
"Arlit","NE0102",2018,69.1117711283022,44.7195230173477,15.0299064229684,1.62291417022256
"Arlit","NE0102",2019,54.0643009999494,44.7195230173477,15.0299064229684,0.621745586407725
"Arlit","NE0102",2020,68.6171862240728,44.7195230173477,15.0299064229684,1.590007451424
"Arlit","NE0102",2021,37.6033815771576,44.7195230173477,15.0299064229684,-0.473465452141163
"Bilma","NE0103",1981,4.98163123206332,4.70657051758874,0.331033626164587,0.830914725073329
"Bilma","NE0103",1982,4.87157374414729,4.70657051758874,0.331033626164587,0.49844853669491
"Bilma","NE0103",1983,4.69214094813678,4.70657051758874,0.331033626164587,-0.0435894371793853
"Bilma","NE0103",1984,4.7281827930288,4.70657051758874,0.331033626164587,0.0652872509976163
"Bilma","NE0103",1985,4.79225716193726,4.70657051758874,0.331033626164587,0.258845741265916
"Bilma","NE0103",1986,4.81202317384634,4.70657051758874,0.331033626164587,0.318555723415132
"Bilma","NE0103",1987,4.73034496623505,4.70657051758874,0.331033626164587,0.0718188327927764
"Bilma","NE0103",1988,5.27335132728818,4.70657051758874,0.331033626164587,1.71215479305306
"Bilma","NE0103",1989,5.12407714531536,4.70657051758874,0.331033626164587,1.26122120149521
"Bilma","NE0103",1990,4.75118827125272,4.70657051758874,0.331033626164587,0.134783146295215
"Bilma","NE0103",1991,4.79773366431462,4.70657051758874,0.331033626164587,0.275389385006317
"Bilma","NE0103",1992,4.76934634015461,4.70657051758874,0.331033626164587,0.189635788041216
"Bilma","NE0103",1993,4.82496016316884,4.70657051758874,0.331033626164587,0.357636313119531
"Bilma","NE0103",1994,4.87514010906796,4.70657051758874,0.331033626164587,0.509221958603698
"Bilma","NE0103",1995,4.90685832885796,4.70657051758874,0.331033626164587,0.605037662154705
"Bilma","NE0103",1996,4.68636165130149,4.70657051758874,0.331033626164587,-0.0610477748783376
"Bilma","NE0103",1997,5.19697443188396,4.70657051758874,0.331033626164587,1.48143232449562
"Bilma","NE0103",1998,4.91380619237731,4.70657051758874,0.331033626164587,0.626026054179546
"Bilma","NE0103",1999,5.46065929285455,4.70657051758874,0.331033626164587,2.27798240318606
"Bilma","NE0103",2000,4.06205983538228,4.70657051758874,0.331033626164587,-1.94696439051788
"Bilma","NE0103",2001,4.07535810354814,4.70657051758874,0.331033626164587,-1.9067924348168
"Bilma","NE0103",2002,4.15979547184134,4.70657051758874,0.331033626164587,-1.65172055806667
"Bilma","NE0103",2003,4.46257765197693,4.70657051758874,0.331033626164587,-0.73706368878218
"Bilma","NE0103",2004,4.40683722931297,4.70657051758874,0.331033626164587,-0.90544665129199
"Bilma","NE0103",2005,4.37612645069895,4.70657051758874,0.331033626164587,-0.998219035082257
"Bilma","NE0103",2006,4.45059691560685,4.70657051758874,0.331033626164587,-0.773255590217967
"Bilma","NE0103",2007,4.54017078638971,4.70657051758874,0.331033626164587,-0.502667155379261
"Bilma","NE0103",2008,4.50692755921465,4.70657051758874,0.331033626164587,-0.603089663993338
"Bilma","NE0103",2009,4.54324344987068,4.70657051758874,0.331033626164587,-0.493385127095393
"Bilma","NE0103",2010,4.42481113658743,4.70657051758874,0.331033626164587,-0.851150332568417
"Bilma","NE0103",2011,4.86338431925549,4.70657051758874,0.331033626164587,0.473709584985708
"Bilma","NE0103",2012,4.49208359425138,4.70657051758874,0.331033626164587,-0.647930924185692
"Bilma","NE0103",2013,4.26745193425068,4.70657051758874,0.331033626164587,-1.3265074863414
"Bilma","NE0103",2014,4.25113127917918,4.70657051758874,0.331033626164587,-1.37580959277872
"Bilma","NE0103",2015,5.82829097979342,4.70657051758874,0.331033626164587,3.38853933118855
"Bilma","NE0103",2016,5.74823365927054,4.70657051758874,0.331033626164587,3.14669888298262
"Bilma","NE0103",2017,4.47999826375534,4.70657051758874,0.331033626164587,-0.684438787861263
"Bilma","NE0103",2018,7.39418257090218,4.70657051758874,0.331033626164587,8.11884908627734
"Bilma","NE0103",2019,7.32621436369468,4.70657051758874,0.331033626164587,7.91352792904327
"Bilma","NE0103",2020,4.35291640343495,4.70657051758874,0.331033626164587,-1.06833290095418
"Bilma","NE0103",2021,4.25887359743264,4.70657051758874,0.331033626164587,-1.35242127920116
"Iferouane","NE0104",1981,11.8622670024136,10.7642394913804,0.92608423827739,1.18566698972831
"Iferouane","NE0104",1982,10.7352258050892,10.7642394913804,0.92608423827739,-0.0313294245727809
"Iferouane","NE0104",1983,10.2852776247089,10.7642394913804,0.92608423827739,-0.517190388168629
"Iferouane","NE0104",1984,9.42205342719279,10.7642394913804,0.92608423827739,-1.44931314961606
"Iferouane","NE0104",1985,10.0024880952959,10.7642394913804,0.92608423827739,-0.822550870211754
"Iferouane","NE0104",1986,11.3230673390621,10.7642394913804,0.92608423827739,0.60343090248594
"Iferouane","NE0104",1987,11.159439983303,10.7642394913804,0.92608423827739,0.426743567796485
"Iferouane","NE0104",1988,11.1400808739652,10.7642394913804,0.92608423827739,0.405839303867175
"Iferouane","NE0104",1989,11.4083708299486,10.7642394913804,0.92608423827739,0.695542923575087
"Iferouane","NE0104",1990,9.89865368769152,10.7642394913804,0.92608423827739,-0.93467286010498
"Iferouane","NE0104",1991,11.157785519155,10.7642394913804,0.92608423827739,0.424957051970444
"Iferouane","NE0104",1992,11.243468749457,10.7642394913804,0.92608423827739,0.517479121519215
"Iferouane","NE0104",1993,10.6690465072816,10.7642394913804,0.92608423827739,-0.10279084792102
"Iferouane","NE0104",1994,11.8349784149883,10.7642394913804,0.92608423827739,1.15620035343608
"Iferouane","NE0104",1995,10.9108085418348,10.7642394913804,0.92608423827739,0.158267514332247
"Iferouane","NE0104",1996,9.48224819752654,10.7642394913804,0.92608423827739,-1.3843139110525
"Iferouane","NE0104",1997,12.2030377476779,10.7642394913804,0.92608423827739,1.55363648016922
"Iferouane","NE0104",1998,13.4460036566372,10.7642394913804,0.92608423827739,2.89581018055672
"Iferouane","NE0104",1999,11.7311070566735,10.7642394913804,0.92608423827739,1.04403846359769
"Iferouane","NE0104",2000,10.8349794226308,10.7642394913804,0.92608423827739,0.0763860654642268
"Iferouane","NE0104",2001,10.6917673479181,10.7642394913804,0.92608423827739,-0.0782565348451332
"Iferouane","NE0104",2002,9.55335919566234,10.7642394913804,0.92608423827739,-1.30752716185993
